event,photon_pT,weight,found,pT_bin
8105.0,17.72545068992891,0.01,False,5-20
8106.0,15.541834258074532,0.01,False,5-20
8107.0,54.70758706945757,0.01,False,>20
8108.0,11.857161697720892,0.01,False,5-20
8110.0,15.370185338243752,0.01,False,5-20
8112.0,51.09013014051566,0.01,False,>20
8113.0,26.841738766356936,0.01,False,>20
8114.0,37.00022523649645,0.01,False,>20
8116.0,11.727617593047672,0.01,False,5-20
8117.0,16.181918083363726,0.01,False,5-20
8118.0,23.138629123907048,0.01,False,>20
8119.0,33.89427080455233,0.01,False,>20
8120.0,23.81059732742436,0.01,False,>20
8122.0,9.425373608647895,0.01,False,5-20
8123.0,14.963357772451284,0.01,False,5-20
8125.0,71.37832448112086,0.01,False,>20
8126.0,31.90024534265373,0.01,False,>20
8127.0,18.260390674524714,0.01,False,5-20
8129.0,20.524897185243187,0.01,False,>20
8131.0,73.64548072817476,0.01,False,>20
8132.0,27.0055892272978,0.01,False,>20
8133.0,21.593734077975945,0.01,False,>20
8134.0,20.210220838819733,0.01,False,>20
8135.0,11.346487853855113,0.01,False,5-20
8137.0,10.65322793460954,0.01,False,5-20
8138.0,10.45564115656174,0.01,False,5-20
8139.0,26.418070409440983,0.01,False,>20
8140.0,13.678321377509794,0.01,False,5-20
8141.0,17.413526988068597,0.01,False,5-20
8142.0,32.486613994268886,0.01,False,>20
8143.0,60.34704497578927,0.01,False,>20
8145.0,24.878885888397672,0.01,False,>20
8147.0,11.857589452464756,0.01,False,5-20
8148.0,10.548262234157423,0.01,False,5-20
8150.0,20.06066042467964,0.01,False,>20
8151.0,19.80217674659862,0.01,False,5-20
8153.0,12.000221468697688,0.01,False,5-20
8155.0,105.04105516953211,0.01,False,>20
8156.0,16.747392352634957,0.01,False,5-20
8158.0,77.04841602343956,0.01,False,>20
8159.0,82.81856552292503,0.01,False,>20
8161.0,16.077939984161212,0.01,False,5-20
8162.0,18.513600552060808,0.01,False,5-20
8165.0,23.235697431701663,0.01,False,>20
8166.0,30.50413966695025,0.01,False,>20
8167.0,39.37355119834118,0.01,False,>20
8170.0,15.05311785006304,0.01,False,5-20
8171.0,62.41355089183179,0.01,False,>20
8172.0,27.19632874392861,0.01,False,>20
8173.0,36.68888194656982,0.01,False,>20
8174.0,21.02175696650632,0.01,False,>20
8175.0,45.17185838987663,0.01,False,>20
8178.0,11.90697407516035,0.01,False,5-20
8179.0,16.98413611116509,0.01,False,5-20
8180.0,30.68394211894283,0.01,False,>20
8181.0,9.007323136290582,0.01,False,5-20
8182.0,9.669747343704064,0.01,False,5-20
8183.0,7.617122866723321,0.01,False,5-20
8184.0,13.666290154476426,0.01,False,5-20
8185.0,23.537650356836505,0.01,False,>20
8186.0,26.59201383072764,0.01,False,>20
8188.0,16.407988206654498,0.01,False,5-20
8189.0,17.670700265889504,0.01,False,5-20
8190.0,54.72153377544184,0.01,False,>20
8191.0,10.891907782194,0.01,False,5-20
8192.0,12.62184902895326,0.01,False,5-20
8193.0,14.742030003998371,0.01,False,5-20
8194.0,25.9358274451123,0.01,False,>20
8195.0,219.3206539635356,0.01,False,>20
8196.0,17.7629599443869,0.01,False,5-20
8198.0,41.83405742906894,0.01,False,>20
8200.0,127.39338774605292,0.01,False,>20
8201.0,33.902831165776256,0.01,False,>20
8202.0,47.020776105770594,0.01,False,>20
8204.0,12.345111936922194,0.01,False,5-20
8206.0,68.25085621433688,0.01,False,>20
8208.0,11.17316656894744,0.01,False,5-20
8209.0,33.38871415749624,0.01,False,>20
8210.0,20.280260616297188,0.01,False,>20
8212.0,51.94930912111701,0.01,False,>20
8215.0,51.43709502369446,0.01,False,>20
8216.0,58.33859013148725,0.01,False,>20
8217.0,39.55302523490369,0.01,False,>20
8219.0,17.843707732371282,0.01,False,5-20
8221.0,95.6723135999337,0.01,False,>20
8223.0,15.77813983829074,0.01,False,5-20
8224.0,9.926215675061318,0.01,False,5-20
8225.0,14.730665528663083,0.01,False,5-20
8226.0,64.70061758968616,0.01,False,>20
8227.0,14.04522402621954,0.01,False,5-20
8229.0,43.05879453924598,0.01,False,>20
8231.0,10.838181446842038,0.01,False,5-20
8232.0,20.3693854074339,0.01,False,>20
8234.0,45.99786245504489,0.01,False,>20
8237.0,31.47014363591678,0.01,False,>20
8238.0,12.555483882624133,0.01,False,5-20
8239.0,13.119955428160964,0.01,False,5-20
8240.0,9.998232164904024,0.01,False,5-20
8241.0,67.30372367904434,0.01,False,>20
8243.0,92.98538299041886,0.01,False,>20
8244.0,11.12444322617198,0.01,False,5-20
8245.0,7.260676864776682,0.01,False,5-20
8246.0,43.11411683901817,0.01,False,>20
8247.0,11.679547083965128,0.01,False,5-20
8248.0,63.535760163910346,0.01,False,>20
8249.0,11.420188553628364,0.01,False,5-20
8250.0,46.58049828069315,0.01,False,>20
8251.0,19.617402894774223,0.01,False,5-20
8252.0,17.8390432030986,0.01,False,5-20
8253.0,29.74173225847009,0.01,False,>20
8254.0,23.11592254559671,0.01,False,>20
8256.0,13.184228189114435,0.01,False,5-20
8258.0,14.47677351126858,0.01,False,5-20
8259.0,28.46844272506757,0.01,False,>20
8263.0,21.530497469641187,0.01,False,>20
8264.0,18.322838174017274,0.01,False,5-20
8266.0,55.949872901080624,0.01,False,>20
8267.0,16.727756892767143,0.01,False,5-20
8268.0,45.94639466744667,0.01,False,>20
8269.0,34.564794803263645,0.01,False,>20
8272.0,21.80582230518018,0.01,False,>20
8273.0,17.39181572240134,0.01,False,5-20
8274.0,80.33122244099506,0.01,False,>20
8275.0,11.20985411303286,0.01,False,5-20
8276.0,66.43093541749688,0.01,False,>20
8277.0,41.45233459666298,0.01,False,>20
8278.0,35.18930146167127,0.01,False,>20
8280.0,9.86487011493558,0.01,False,5-20
8281.0,23.310644416269646,0.01,False,>20
8282.0,17.499174895112414,0.01,False,5-20
8284.0,13.827923460626016,0.01,False,5-20
8285.0,43.41723402878796,0.01,False,>20
8286.0,61.37237118328478,0.01,False,>20
8287.0,26.42513986594913,0.01,False,>20
8290.0,10.46162481587397,0.01,False,5-20
8291.0,29.81321461745481,0.01,False,>20
8292.0,8.71983269131345,0.01,False,5-20
8293.0,46.64511807599899,0.01,False,>20
8294.0,72.78417153248388,0.01,False,>20
8297.0,12.87820385755506,0.01,False,5-20
8298.0,16.962366716839384,0.01,False,5-20
8300.0,7.957978372851957,0.01,False,5-20
8301.0,94.16089892893712,0.01,False,>20
8302.0,37.826784985417824,0.01,False,>20
8303.0,45.046075653573766,0.01,False,>20
8304.0,15.496113185872032,0.01,False,5-20
8305.0,54.22102087278212,0.01,False,>20
8306.0,12.843184981677032,0.01,False,5-20
8307.0,150.20187951640207,0.01,False,>20
8308.0,16.543147907390995,0.01,False,5-20
8311.0,34.99835774949038,0.01,False,>20
8312.0,13.258361421998432,0.01,False,5-20
8313.0,41.73184415043061,0.01,False,>20
8315.0,32.76665387916578,0.01,False,>20
8316.0,10.115134746592194,0.01,False,5-20
8317.0,8.908390049767057,0.01,False,5-20
8319.0,11.176141696901928,0.01,False,5-20
8320.0,57.714748846052,0.01,False,>20
8321.0,23.567220400544144,0.01,False,>20
8322.0,61.51999138673857,0.01,False,>20
8323.0,41.256352019711926,0.01,False,>20
8324.0,48.37422607560203,0.01,False,>20
8325.0,127.62481161222618,0.01,False,>20
8327.0,71.9250246751306,0.01,False,>20
8328.0,18.292209388658293,0.01,False,5-20
8330.0,32.22698520511862,0.01,False,>20
8331.0,88.96163868533124,0.01,False,>20
8332.0,11.533218153795094,0.01,False,5-20
8333.0,18.26520702021308,0.01,False,5-20
8335.0,46.36083493422736,0.01,False,>20
8336.0,33.27084025281013,0.01,False,>20
8337.0,15.792117905650723,0.01,False,5-20
8340.0,30.72103909894727,0.01,False,>20
8341.0,15.851242538955216,0.01,False,5-20
8342.0,13.006879978218214,0.01,False,5-20
8344.0,16.667393981888768,0.01,False,5-20
8346.0,37.47800745833004,0.01,False,>20
8347.0,65.78983425736399,0.01,False,>20
8348.0,12.694640217149136,0.01,False,5-20
8349.0,26.443586624657968,0.01,False,>20
8350.0,36.17737388853914,0.01,False,>20
8351.0,52.31556914160509,0.01,False,>20
8352.0,22.63751241999249,0.01,False,>20
8353.0,22.910316468367807,0.01,False,>20
8354.0,13.805640488623602,0.01,False,5-20
8355.0,22.386621271141667,0.01,False,>20
8356.0,20.60838875163395,0.01,False,>20
8358.0,25.01409302160084,0.01,False,>20
8359.0,111.85140407067507,0.01,False,>20
8360.0,20.257822473340685,0.01,False,>20
8362.0,36.76863629826696,0.01,False,>20
8363.0,36.05816318463737,0.01,False,>20
8364.0,15.652351114887413,0.01,False,5-20
8365.0,19.012194798285705,0.01,False,5-20
8367.0,10.049802264916156,0.01,False,5-20
8368.0,27.57674914230536,0.01,False,>20
8369.0,112.4062103257892,0.01,False,>20
8370.0,12.631750983741368,0.01,False,5-20
8371.0,34.77099858476248,0.01,False,>20
8374.0,34.53293588111094,0.01,False,>20
8375.0,27.09039175039829,0.01,False,>20
8376.0,55.575547713461006,0.01,False,>20
8377.0,12.82171052554453,0.01,False,5-20
8378.0,8.697953625361688,0.01,False,5-20
8379.0,14.313109580371034,0.01,False,5-20
8380.0,10.27553965713672,0.01,False,5-20
8381.0,10.128586860603034,0.01,False,5-20
8382.0,11.51264525526198,0.01,False,5-20
8386.0,12.88298265825031,0.01,False,5-20
8388.0,21.11336421215776,0.01,False,>20
8389.0,10.894928078796312,0.01,False,5-20
8390.0,124.26126447081823,0.01,False,>20
8391.0,47.57671643255119,0.01,False,>20
8393.0,37.96878566510505,0.01,False,>20
8394.0,32.83171016111421,0.01,False,>20
8395.0,12.171988637291044,0.01,False,5-20
8396.0,54.289765986889286,0.01,False,>20
8398.0,18.85872937055084,0.01,False,5-20
8399.0,20.511815609926337,0.01,False,>20
8400.0,16.156525421138603,0.01,False,5-20
8401.0,29.90383624015569,0.01,False,>20
8403.0,73.88175125447638,0.01,False,>20
8405.0,11.767987952628904,0.01,False,5-20
8406.0,36.96337452351563,0.01,False,>20
8407.0,23.933146176421705,0.01,False,>20
8408.0,24.32876884018745,0.01,False,>20
8409.0,16.590729894628055,0.01,False,5-20
8410.0,11.97912354943042,0.01,False,5-20
8412.0,20.23971571354828,0.01,False,>20
8414.0,5.502464993035043,0.01,False,5-20
8415.0,17.738644577828353,0.01,False,5-20
8416.0,86.22693288833187,0.01,False,>20
8418.0,16.155628473716746,0.01,False,5-20
8419.0,18.59526259270981,0.01,False,5-20
8420.0,45.41571196613492,0.01,False,>20
8421.0,13.060868591796025,0.01,False,5-20
8422.0,34.8865596048014,0.01,False,>20
8423.0,40.508776717132335,0.01,False,>20
8424.0,13.94080868861029,0.01,False,5-20
8426.0,12.015556367134254,0.01,False,5-20
8427.0,29.847835239306185,0.01,False,>20
8428.0,100.08366137891836,0.01,False,>20
8429.0,27.26311478766436,0.01,False,>20
8430.0,11.957234217804253,0.01,False,5-20
8431.0,18.278849124594693,0.01,False,5-20
8432.0,21.721188236801044,0.01,False,>20
8434.0,20.15469319320788,0.01,False,>20
8435.0,13.558425747062548,0.01,False,5-20
8439.0,11.120695381634194,0.01,False,5-20
8440.0,88.63319421447065,0.01,False,>20
8442.0,15.836120860039648,0.01,False,5-20
8443.0,16.888596004812765,0.01,False,5-20
8444.0,19.395032389095928,0.01,False,5-20
8446.0,59.66231742586347,0.01,False,>20
8447.0,26.64167753093767,0.01,False,>20
8448.0,81.7415082548944,0.01,False,>20
8453.0,21.30643119757012,0.01,False,>20
8454.0,18.38184471284894,0.01,False,5-20
8455.0,11.195187715530713,0.01,False,5-20
8456.0,32.99031567616012,0.01,False,>20
8457.0,40.50231589499786,0.01,False,>20
8459.0,177.38930187338528,0.01,False,>20
8460.0,10.033932990753236,0.01,False,5-20
8461.0,21.882968869546147,0.01,False,>20
8462.0,40.63644171188006,0.01,False,>20
8464.0,9.528741602377684,0.01,False,5-20
8466.0,14.923041630862192,0.01,False,5-20
8467.0,28.72586487578892,0.01,False,>20
8468.0,18.72151013950519,0.01,False,5-20
8469.0,30.77413687211858,0.01,False,>20
8470.0,231.3916872415585,0.01,False,>20
8471.0,12.505672085541418,0.01,False,5-20
8472.0,14.3672641974103,0.01,False,5-20
8474.0,25.82087792486097,0.01,False,>20
8476.0,106.39105290349254,0.01,False,>20
8477.0,18.47000005508493,0.01,False,5-20
8479.0,17.663266561442747,0.01,False,5-20
8480.0,69.92603561943281,0.01,False,>20
8482.0,24.14394767544769,0.01,False,>20
8483.0,61.4491022769256,0.01,False,>20
8485.0,18.26842046876415,0.01,False,5-20
8486.0,40.68166486489845,0.01,False,>20
8487.0,12.358612287173331,0.01,False,5-20
8488.0,126.03337695685072,0.01,False,>20
8490.0,14.523076390740634,0.01,False,5-20
8491.0,13.403702169231106,0.01,False,5-20
8492.0,78.7502145164135,0.01,False,>20
8494.0,39.16857048631988,0.01,False,>20
8496.0,19.07241192679783,0.01,False,5-20
8497.0,8.751362450571749,0.01,False,5-20
8498.0,71.10677668854485,0.01,False,>20
8499.0,23.17346543968021,0.01,False,>20
8501.0,16.842951597346342,0.01,False,5-20
8502.0,17.885361794417495,0.01,False,5-20
8503.0,95.52204571908916,0.01,False,>20
8504.0,13.981472801401289,0.01,False,5-20
8505.0,11.417029998214804,0.01,False,5-20
8507.0,37.3012905501075,0.01,False,>20
8508.0,12.530890451722993,0.01,False,5-20
8509.0,9.507170719842785,0.01,False,5-20
8510.0,40.06874032325326,0.01,False,>20
8512.0,24.539986838396445,0.01,False,>20
8513.0,36.936737789292856,0.01,False,>20
8514.0,15.181538279230196,0.01,False,5-20
8515.0,42.90553094729609,0.01,False,>20
8516.0,17.701958432001508,0.01,False,5-20
8519.0,65.00846372141557,0.01,False,>20
8521.0,15.436870608581046,0.01,False,5-20
8522.0,60.79544492729257,0.01,False,>20
8523.0,15.505234154846049,0.01,False,5-20
8525.0,16.61192969727916,0.01,False,5-20
8528.0,12.423448599804592,0.01,False,5-20
8531.0,22.84829501340144,0.01,False,>20
8533.0,16.77891307550646,0.01,False,5-20
8534.0,15.821597408235798,0.01,False,5-20
8535.0,22.68682715698242,0.01,False,>20
8537.0,12.833928126185032,0.01,False,5-20
8538.0,169.04631679831883,0.01,False,>20
8540.0,12.791171605101084,0.01,False,5-20
8541.0,34.39222085091195,0.01,False,>20
8545.0,33.748589839942944,0.01,False,>20
8546.0,20.506302840843546,0.01,False,>20
8547.0,128.12233850917173,0.01,False,>20
8550.0,18.047515858122537,0.01,False,5-20
8552.0,11.775400603705174,0.01,False,5-20
8554.0,10.351981710683104,0.01,False,5-20
8555.0,18.55346150205204,0.01,False,5-20
8556.0,11.660219971834774,0.01,False,5-20
8559.0,17.22059626311366,0.01,False,5-20
8560.0,30.03192947624458,0.01,False,>20
8561.0,15.75769328309193,0.01,False,5-20
8562.0,54.23919722087823,0.01,False,>20
8563.0,16.333832115226983,0.01,False,5-20
8564.0,7.790585590770064,0.01,False,5-20
8567.0,47.61190300336387,0.01,False,>20
8569.0,30.958452985175235,0.01,False,>20
8571.0,9.614513318803342,0.01,False,5-20
8572.0,16.07704318632765,0.01,False,5-20
8573.0,9.460526241002642,0.01,False,5-20
8574.0,6.865436676336148,0.01,False,5-20
8575.0,48.569958762299294,0.01,False,>20
8576.0,11.64971809518918,0.01,False,5-20
8577.0,44.77660214783051,0.01,False,>20
8578.0,10.83978302599884,0.01,False,5-20
8579.0,29.99644917072364,0.01,False,>20
8581.0,64.08639603760966,0.01,False,>20
8582.0,16.384678396983595,0.01,False,5-20
8584.0,14.070245267987756,0.01,False,5-20
8585.0,19.49529718436368,0.01,False,5-20
8586.0,24.63416921601927,0.01,False,>20
8587.0,10.204566386363265,0.01,False,5-20
8588.0,49.33370964451206,0.01,False,>20
8589.0,34.41492815242834,0.01,False,>20
8590.0,46.20858549787258,0.01,False,>20
8591.0,10.517993516240384,0.01,False,5-20
8592.0,11.845210661299774,0.01,False,5-20
8593.0,26.951821722490468,0.01,False,>20
8594.0,11.427798579984604,0.01,False,5-20
8596.0,16.925180356860388,0.01,False,5-20
8597.0,17.8858321210189,0.01,False,5-20
8598.0,54.6730657869074,0.01,False,>20
8599.0,15.86692697909822,0.01,False,5-20
8602.0,39.49374224997102,0.01,False,>20
8603.0,14.993025360865795,0.01,False,5-20
8604.0,49.27244383825201,0.01,False,>20
8605.0,16.012656938437026,0.01,False,5-20
8606.0,12.301334891289544,0.01,False,5-20
8607.0,23.772981946666736,0.01,False,>20
8608.0,26.85943268246097,0.01,False,>20
8609.0,10.455941553532972,0.01,False,5-20
8610.0,42.58823003664257,0.01,False,>20
8612.0,13.888007109149063,0.01,False,5-20
8613.0,10.06514564206576,0.01,False,5-20
8614.0,24.061610758366577,0.01,False,>20
8615.0,36.26282265216102,0.01,False,>20
8617.0,28.43422195666357,0.01,False,>20
8618.0,22.2032577672664,0.01,False,>20
8619.0,11.856661703228042,0.01,False,5-20
8622.0,29.632280229985533,0.01,False,>20
8624.0,42.446714433186,0.01,False,>20
8625.0,13.146283884917038,0.01,False,5-20
8626.0,9.898220007127598,0.01,False,5-20
8627.0,90.19574793503148,0.01,False,>20
8628.0,27.222761434353604,0.01,False,>20
8632.0,4.665354428638279,0.01,False,<5
8637.0,29.54603199972753,0.01,False,>20
8639.0,13.276070727583823,0.01,False,5-20
8640.0,66.70465729087665,0.01,False,>20
8641.0,13.054905145334589,0.01,False,5-20
8642.0,13.673353584675525,0.01,False,5-20
8643.0,51.76861117075988,0.01,False,>20
8644.0,11.337350560854407,0.01,False,5-20
8645.0,13.394518805074968,0.01,False,5-20
8646.0,46.88323767786718,0.01,False,>20
8647.0,15.643976399649551,0.01,False,5-20
8648.0,24.384737752329368,0.01,False,>20
8649.0,28.94994225934029,0.01,False,>20
8650.0,16.267415765948414,0.01,False,5-20
8651.0,27.00464795823673,0.01,False,>20
8652.0,29.07509952511398,0.01,False,>20
8653.0,6.788438551516479,0.01,False,5-20
8654.0,16.989917728013708,0.01,False,5-20
8655.0,26.773263901800643,0.01,False,>20
8657.0,114.94905161423908,0.01,False,>20
8658.0,13.69722019920946,0.01,False,5-20
8660.0,19.435132059323724,0.01,False,5-20
8661.0,61.9552153754743,0.01,False,>20
8662.0,9.820047713834814,0.01,False,5-20
8663.0,25.859472156866737,0.01,False,>20
8664.0,10.23366336929686,0.01,False,5-20
8666.0,13.146680087927573,0.01,False,5-20
8667.0,29.82693103940114,0.01,False,>20
8669.0,38.3043101456221,0.01,False,>20
8670.0,32.04954998167842,0.01,False,>20
8671.0,82.80452427474735,0.01,False,>20
8672.0,28.5315850894788,0.01,False,>20
8673.0,10.311177385345522,0.01,False,5-20
8675.0,46.00995836720512,0.01,False,>20
8677.0,10.994401258472967,0.01,False,5-20
8679.0,52.933094942747736,0.01,False,>20
8680.0,56.81203738898108,0.01,False,>20
8681.0,107.2100164679949,0.01,False,>20
8682.0,47.9391060289929,0.01,False,>20
8683.0,19.02857345347371,0.01,False,5-20
8684.0,19.44293142031024,0.01,False,5-20
8687.0,13.740890851166911,0.01,False,5-20
8688.0,15.777373886988192,0.01,False,5-20
8689.0,25.275804822025474,0.01,False,>20
8690.0,36.678974800792254,0.01,False,>20
8691.0,9.723446425420052,0.01,False,5-20
8694.0,22.53557905434612,0.01,False,>20
8696.0,16.66837604500575,0.01,False,5-20
8697.0,15.807123302786268,0.01,False,5-20
8698.0,38.57544047595225,0.01,False,>20
8699.0,19.14128416929956,0.01,False,5-20
8700.0,13.9901630097897,0.01,False,5-20
8701.0,23.901709533974056,0.01,False,>20
8703.0,13.108010388751454,0.01,False,5-20
8704.0,51.089068258362914,0.01,False,>20
8705.0,11.706599127254504,0.01,False,5-20
8706.0,16.15102347283863,0.01,False,5-20
8707.0,15.268092168675253,0.01,False,5-20
8708.0,9.946563882487306,0.01,False,5-20
8710.0,28.98932968758999,0.01,False,>20
8712.0,31.535992294959847,0.01,False,>20
8714.0,36.68834825707287,0.01,False,>20
8716.0,58.59041597901064,0.01,False,>20
8718.0,58.735062901907504,0.01,False,>20
8719.0,14.42395279403167,0.01,False,5-20
8720.0,61.09303451855336,0.01,False,>20
8721.0,19.037081017231927,0.01,False,5-20
8723.0,17.121933782336978,0.01,False,5-20
8724.0,5.960499084420183,0.01,False,5-20
8725.0,41.865903985875626,0.01,False,>20
8727.0,10.728402408291998,0.01,False,5-20
8728.0,120.91491371838596,0.01,False,>20
8729.0,66.436364389186,0.01,False,>20
8736.0,10.621090059351763,0.01,False,5-20
8738.0,28.767708244676022,0.01,False,>20
8739.0,23.006961116747306,0.01,False,>20
8741.0,13.086455312473536,0.01,False,5-20
8743.0,8.229844164815123,0.01,False,5-20
8744.0,35.9321699376772,0.01,False,>20
8745.0,41.97622167173558,0.01,False,>20
8746.0,23.64503578277388,0.01,False,>20
8747.0,20.07115262095496,0.01,False,>20
8750.0,19.43981711822191,0.01,False,5-20
8751.0,11.057713620385035,0.01,False,5-20
8752.0,29.02511962061747,0.01,False,>20
8753.0,11.037479996194543,0.01,False,5-20
8754.0,20.68826054696191,0.01,False,>20
8755.0,214.67112041792444,0.01,False,>20
8756.0,78.83833453652035,0.01,False,>20
8757.0,33.02342244486529,0.01,False,>20
8758.0,56.51347280805979,0.01,False,>20
8759.0,58.27722177907371,0.01,False,>20
8760.0,11.576199956047969,0.01,False,5-20
8761.0,68.81157144673571,0.01,False,>20
8762.0,15.135597364861251,0.01,False,5-20
8765.0,274.3531636706893,0.01,False,>20
8766.0,25.68462815066099,0.01,False,>20
8769.0,40.24139072333569,0.01,False,>20
8772.0,13.661184059298064,0.01,False,5-20
8774.0,15.3745067556125,0.01,False,5-20
8775.0,11.100607128387114,0.01,False,5-20
8776.0,15.05430866589971,0.01,False,5-20
8780.0,31.20928444051814,0.01,False,>20
8781.0,11.739229575363511,0.01,False,5-20
8782.0,10.664710759548305,0.01,False,5-20
8783.0,14.363249384026217,0.01,False,5-20
8784.0,25.37856068338799,0.01,False,>20
8785.0,11.379147052274366,0.01,False,5-20
8786.0,6.244695333552108,0.01,False,5-20
8787.0,10.837980574029055,0.01,False,5-20
8789.0,12.168258331475876,0.01,False,5-20
8790.0,19.32415916524632,0.01,False,5-20
8792.0,31.143159773160544,0.01,False,>20
8793.0,70.76418456194138,0.01,False,>20
8794.0,27.91634697860089,0.01,False,>20
8795.0,33.67303250869016,0.01,False,>20
8796.0,45.504206388092456,0.01,False,>20
8797.0,22.004597384039204,0.01,False,>20
8799.0,24.66922475808917,0.01,False,>20
8800.0,24.915284317376123,0.01,False,>20
8801.0,29.95640460740912,0.01,False,>20
8802.0,23.873348115275583,0.01,False,>20
8803.0,46.11362683762835,0.01,False,>20
8804.0,27.68112032379452,0.01,False,>20
8805.0,24.454678274583344,0.01,False,>20
8806.0,16.945037649476003,0.01,False,5-20
8807.0,14.18194506089583,0.01,False,5-20
8808.0,28.20667997639908,0.01,False,>20
8809.0,8.348387124134781,0.01,False,5-20
8810.0,16.448817050640184,0.01,False,5-20
8812.0,124.19747874996985,0.01,False,>20
8814.0,12.794679572077138,0.01,False,5-20
8815.0,25.485674366685227,0.01,False,>20
8818.0,37.98733516660461,0.01,False,>20
8819.0,12.620193694138694,0.01,False,5-20
8820.0,32.65821055610781,0.01,False,>20
8821.0,49.96445359757574,0.01,False,>20
8822.0,61.633019864907816,0.01,False,>20
8823.0,20.85572183967726,0.01,False,>20
8824.0,47.448609281064606,0.01,False,>20
8826.0,24.3440584512815,0.01,False,>20
8828.0,21.41259862703784,0.01,False,>20
8829.0,16.1538962113591,0.01,False,5-20
8833.0,21.86472543951379,0.01,False,>20
8835.0,10.229319538036098,0.01,False,5-20
8836.0,9.273714615085762,0.01,False,5-20
8837.0,44.459375497180034,0.01,False,>20
8838.0,13.64669457087899,0.01,False,5-20
8839.0,17.729858193683874,0.01,False,5-20
8840.0,26.930821696921743,0.01,False,>20
8841.0,57.86638064348016,0.01,False,>20
8842.0,12.647651423444051,0.01,False,5-20
8844.0,27.294481863331445,0.01,False,>20
8845.0,116.36046398609204,0.01,False,>20
8846.0,20.90882150307841,0.01,False,>20
8847.0,11.498039612733242,0.01,False,5-20
8848.0,13.041336611067852,0.01,False,5-20
8849.0,24.208998665987583,0.01,False,>20
8851.0,17.072172420183616,0.01,False,5-20
8852.0,209.64043195398423,0.01,False,>20
8854.0,22.048479191197032,0.01,False,>20
8855.0,12.54462384490544,0.01,False,5-20
8856.0,18.96431123559245,0.01,False,5-20
8858.0,8.167411903849613,0.01,False,5-20
8859.0,13.931968698828522,0.01,False,5-20
8862.0,30.23160877886728,0.01,False,>20
8863.0,11.461591081621169,0.01,False,5-20
8864.0,63.71130143330892,0.01,False,>20
8865.0,103.350177305284,0.01,False,>20
8866.0,26.161723776650195,0.01,False,>20
8867.0,21.141492019249725,0.01,False,>20
8868.0,28.19377969810548,0.01,False,>20
8869.0,89.24755539321788,0.01,False,>20
8871.0,33.82085635315829,0.01,False,>20
8872.0,7.974427096709714,0.01,False,5-20
8873.0,15.426109620131175,0.01,False,5-20
8874.0,13.666843617756092,0.01,False,5-20
8875.0,17.389232900593896,0.01,False,5-20
8878.0,74.35178314148285,0.01,False,>20
8879.0,35.58442004418323,0.01,False,>20
8881.0,36.58874207120879,0.01,False,>20
8882.0,20.43192830793504,0.01,False,>20
8884.0,26.26919263755056,0.01,False,>20
8886.0,33.99938128608626,0.01,False,>20
8887.0,25.348349863716148,0.01,False,>20
8888.0,18.02740820892024,0.01,False,5-20
8889.0,27.131528872152227,0.01,False,>20
8890.0,47.70614370140635,0.01,False,>20
8891.0,20.026398723812164,0.01,False,>20
8892.0,37.92082276463776,0.01,False,>20
8894.0,55.07858674823213,0.01,False,>20
8897.0,80.7281099328008,0.01,False,>20
8898.0,18.747526383828063,0.01,False,5-20
8899.0,36.48838192192368,0.01,False,>20
8900.0,42.20092415952283,0.01,False,>20
8901.0,63.64481117333379,0.01,False,>20
8905.0,15.635447574733243,0.01,False,5-20
8906.0,15.787472398084024,0.01,False,5-20
8907.0,10.990571982655856,0.01,False,5-20
8908.0,10.692031051482,0.01,False,5-20
8909.0,9.274926011201774,0.01,False,5-20
8910.0,66.5914094647455,0.01,False,>20
8911.0,17.067206803861666,0.01,False,5-20
8912.0,12.400454117444436,0.01,False,5-20
8913.0,22.749019148127807,0.01,False,>20
8916.0,11.0258623909825,0.01,False,5-20
8917.0,59.2710153200072,0.01,False,>20
8920.0,142.85272925849742,0.01,False,>20
8922.0,9.728660038075285,0.01,False,5-20
8923.0,14.978921696548875,0.01,False,5-20
8924.0,11.083413263094071,0.01,False,5-20
8925.0,13.098983223158692,0.01,False,5-20
8926.0,12.21297011738895,0.01,False,5-20
8927.0,82.14829099089593,0.01,False,>20
8928.0,28.309943052316648,0.01,False,>20
8929.0,33.121256051348034,0.01,False,>20
8932.0,11.402258266006484,0.01,False,5-20
8933.0,38.71482324621986,0.01,False,>20
8934.0,81.33045655688205,0.01,False,>20
8935.0,60.598081183581925,0.01,False,>20
8936.0,29.856396666356417,0.01,False,>20
8937.0,12.10908162875209,0.01,False,5-20
8938.0,146.04939677151307,0.01,False,>20
8940.0,25.17222977047001,0.01,False,>20
8941.0,47.5400170247067,0.01,False,>20
8942.0,51.60464896074107,0.01,False,>20
8946.0,41.2302470680935,0.01,False,>20
8947.0,30.846886619802977,0.01,False,>20
8948.0,23.055158422901386,0.01,False,>20
8949.0,33.494505941854264,0.01,False,>20
8952.0,34.78276799460555,0.01,False,>20
8954.0,2.3364934259897936,0.01,False,<5
8955.0,17.555489105721186,0.01,False,5-20
8958.0,29.146186455715533,0.01,False,>20
8960.0,9.629406394131314,0.01,False,5-20
8962.0,19.59133456410464,0.01,False,5-20
8964.0,16.190018671206975,0.01,False,5-20
8965.0,39.03486424679555,0.01,False,>20
8967.0,374.0196321404792,0.01,False,>20
