event,reason
4181.0,final_ds_fail
4182.0,seed_ds_fail
4184.0,final_ds_fail
4186.0,seed_ds_fail
4187.0,seed_ds_fail
4188.0,no_outer_pairs
4190.0,seed_ds_fail
4191.0,seed_ds_fail
4192.0,no_outer_pairs
4193.0,no_outer_pairs
4194.0,no_outer_pairs
4196.0,seed_dw_fail
4197.0,seed_dw_fail
4198.0,no_outer_pairs
4199.0,no_outer_pairs
4200.0,seed_dw_fail
4201.0,final_ds_fail
4202.0,seed_ds_fail
4203.0,no_outer_pairs
4204.0,no_outer_pairs
4207.0,final_ds_fail
4208.0,seed_ds_fail
4209.0,no_outer_pairs
4211.0,seed_ds_fail
4212.0,no_outer_pairs
4213.0,no_outer_pairs
4215.0,no_outer_pairs
4216.0,no_outer_pairs
4217.0,seed_dw_fail
4218.0,seed_dw_fail
4221.0,seed_ds_fail
4222.0,seed_ds_fail
4223.0,seed_ds_fail
4224.0,final_ds_fail
4225.0,seed_ds_fail
4226.0,no_outer_pairs
4227.0,no_outer_pairs
4228.0,no_outer_pairs
4230.0,seed_ds_fail
4231.0,seed_ds_fail
4232.0,seed_ds_fail
4233.0,seed_dw_fail
4234.0,no_outer_pairs
4235.0,seed_dw_fail
4236.0,seed_ds_fail
4237.0,seed_ds_fail
4239.0,seed_ds_fail
4242.0,seed_ds_fail
4243.0,no_outer_pairs
4244.0,final_ds_fail
4246.0,seed_ds_fail
4247.0,seed_dw_fail
4249.0,seed_ds_fail
4250.0,no_outer_pairs
4252.0,seed_ds_fail
4254.0,seed_ds_fail
4255.0,no_outer_pairs
4258.0,no_outer_pairs
4259.0,no_outer_pairs
4260.0,no_outer_pairs
4261.0,seed_ds_fail
4262.0,final_ds_fail
4264.0,seed_ds_fail
4265.0,seed_dw_fail
4266.0,no_outer_pairs
4267.0,seed_dw_fail
4268.0,no_outer_pairs
4272.0,no_outer_pairs
4273.0,seed_dw_fail
4274.0,no_outer_pairs
4275.0,no_outer_pairs
4276.0,no_outer_pairs
4277.0,no_outer_pairs
4278.0,seed_ds_fail
4279.0,final_ds_fail
4280.0,seed_ds_fail
4281.0,no_outer_pairs
4282.0,no_outer_pairs
4283.0,no_outer_pairs
4285.0,seed_dw_fail
4287.0,no_outer_pairs
4289.0,seed_dw_fail
4290.0,no_outer_pairs
4293.0,no_outer_pairs
4294.0,seed_dw_fail
4295.0,no_outer_pairs
4296.0,no_outer_pairs
4297.0,seed_dw_fail
4300.0,no_outer_pairs
4301.0,no_outer_pairs
4302.0,no_outer_pairs
4303.0,no_outer_pairs
4306.0,no_outer_pairs
4307.0,no_outer_pairs
4308.0,no_outer_pairs
4309.0,final_ds_fail
4311.0,seed_ds_fail
4312.0,no_outer_pairs
4313.0,seed_ds_fail
4315.0,no_outer_pairs
4317.0,seed_ds_fail
4320.0,no_outer_pairs
4322.0,seed_ds_fail
4325.0,no_outer_pairs
4326.0,no_outer_pairs
4328.0,seed_dw_fail
4329.0,no_outer_pairs
4330.0,no_outer_pairs
4331.0,no_outer_pairs
4332.0,no_outer_pairs
4334.0,seed_ds_fail
4335.0,no_outer_pairs
4336.0,seed_dw_fail
4337.0,final_ds_fail
4338.0,seed_ds_fail
4339.0,no_outer_pairs
4340.0,no_outer_pairs
4341.0,no_outer_pairs
4342.0,no_outer_pairs
4343.0,no_outer_pairs
4345.0,seed_dw_fail
4348.0,seed_ds_fail
4349.0,seed_dw_fail
4350.0,seed_dw_fail
4351.0,seed_dw_fail
4352.0,no_outer_pairs
4353.0,no_outer_pairs
4354.0,no_outer_pairs
4355.0,no_outer_pairs
4356.0,no_outer_pairs
4357.0,seed_dw_fail
4359.0,seed_ds_fail
4360.0,seed_ds_fail
4361.0,no_outer_pairs
4362.0,seed_ds_fail
4363.0,seed_dw_fail
4367.0,seed_dw_fail
4369.0,final_ds_fail
4372.0,no_outer_pairs
4374.0,seed_dw_fail
4375.0,no_outer_pairs
4377.0,seed_dw_fail
4378.0,no_outer_pairs
4379.0,seed_ds_fail
4380.0,seed_ds_fail
4382.0,no_outer_pairs
4384.0,no_outer_pairs
4386.0,seed_dw_fail
4387.0,seed_ds_fail
4388.0,seed_ds_fail
4390.0,seed_ds_fail
4391.0,no_outer_pairs
4392.0,seed_dw_fail
4394.0,no_outer_pairs
4396.0,seed_ds_fail
4397.0,no_outer_pairs
4398.0,no_outer_pairs
4399.0,no_outer_pairs
4401.0,final_ds_fail
4402.0,final_ds_fail
4405.0,seed_ds_fail
4406.0,no_outer_pairs
4408.0,no_outer_pairs
4411.0,seed_ds_fail
4412.0,seed_ds_fail
4413.0,no_outer_pairs
4415.0,seed_ds_fail
4417.0,no_outer_pairs
4418.0,seed_ds_fail
4423.0,no_outer_pairs
4424.0,no_outer_pairs
4425.0,seed_dw_fail
4427.0,seed_ds_fail
4428.0,no_outer_pairs
4429.0,final_ds_fail
4432.0,no_outer_pairs
4433.0,no_outer_pairs
4434.0,no_outer_pairs
4436.0,seed_ds_fail
4437.0,seed_ds_fail
4439.0,no_outer_pairs
4440.0,no_outer_pairs
4441.0,no_outer_pairs
4443.0,seed_ds_fail
4447.0,seed_ds_fail
4448.0,no_outer_pairs
4449.0,no_outer_pairs
4450.0,seed_ds_fail
4453.0,no_outer_pairs
4454.0,final_ds_fail
4456.0,seed_dw_fail
4457.0,no_outer_pairs
4458.0,final_ds_fail
4460.0,seed_ds_fail
4461.0,no_outer_pairs
4464.0,final_ds_fail
4465.0,no_outer_pairs
4466.0,seed_ds_fail
4467.0,seed_dw_fail
4470.0,no_outer_pairs
4472.0,seed_ds_fail
4473.0,seed_dw_fail
4474.0,no_outer_pairs
4476.0,final_ds_fail
4478.0,seed_dw_fail
4480.0,seed_dw_fail
4481.0,no_outer_pairs
4482.0,no_outer_pairs
4484.0,no_outer_pairs
4487.0,seed_ds_fail
4488.0,seed_ds_fail
4489.0,seed_ds_fail
4490.0,seed_ds_fail
4491.0,seed_ds_fail
4492.0,seed_ds_fail
4494.0,seed_ds_fail
4496.0,seed_ds_fail
4498.0,seed_ds_fail
4499.0,no_outer_pairs
4500.0,seed_ds_fail
4502.0,no_outer_pairs
4503.0,seed_ds_fail
4504.0,no_outer_pairs
4505.0,no_outer_pairs
4506.0,seed_dw_fail
4507.0,no_outer_pairs
4508.0,no_outer_pairs
4510.0,final_ds_fail
4511.0,no_outer_pairs
4512.0,seed_dw_fail
4513.0,seed_dw_fail
4514.0,seed_ds_fail
4515.0,seed_ds_fail
4516.0,seed_ds_fail
4517.0,seed_ds_fail
4518.0,seed_ds_fail
4519.0,no_outer_pairs
4520.0,seed_ds_fail
4522.0,no_outer_pairs
4523.0,seed_dw_fail
4525.0,seed_ds_fail
4526.0,seed_ds_fail
4527.0,seed_ds_fail
4528.0,seed_ds_fail
4529.0,seed_ds_fail
4531.0,seed_ds_fail
4532.0,seed_dw_fail
4533.0,no_outer_pairs
4534.0,no_outer_pairs
4535.0,seed_ds_fail
4536.0,seed_ds_fail
4538.0,no_outer_pairs
4539.0,no_outer_pairs
4540.0,seed_dw_fail
4541.0,no_outer_pairs
4542.0,no_outer_pairs
4543.0,final_ds_fail
4545.0,seed_dw_fail
4546.0,seed_dw_fail
4550.0,seed_dw_fail
4551.0,seed_dw_fail
4555.0,seed_dw_fail
4556.0,final_ds_fail
4557.0,seed_ds_fail
4558.0,seed_ds_fail
4559.0,no_outer_pairs
4560.0,seed_ds_fail
4561.0,seed_ds_fail
4562.0,no_outer_pairs
4563.0,no_outer_pairs
4565.0,seed_ds_fail
4566.0,no_outer_pairs
4567.0,seed_ds_fail
4568.0,final_ds_fail
4570.0,seed_ds_fail
4571.0,no_outer_pairs
4572.0,final_ds_fail
4573.0,final_ds_fail
4575.0,seed_ds_fail
4576.0,no_outer_pairs
4577.0,no_outer_pairs
4578.0,seed_dw_fail
4579.0,no_outer_pairs
4580.0,seed_ds_fail
4581.0,seed_dw_fail
4582.0,seed_dw_fail
4583.0,no_outer_pairs
4585.0,seed_ds_fail
4586.0,no_outer_pairs
4589.0,seed_dw_fail
4590.0,no_outer_pairs
4591.0,no_outer_pairs
4592.0,seed_dw_fail
4593.0,seed_dw_fail
4594.0,no_outer_pairs
4595.0,no_outer_pairs
4596.0,seed_ds_fail
4598.0,seed_ds_fail
4601.0,seed_dw_fail
4602.0,no_outer_pairs
4603.0,seed_ds_fail
4604.0,seed_ds_fail
4606.0,no_outer_pairs
4607.0,no_outer_pairs
4608.0,no_outer_pairs
4611.0,no_outer_pairs
4614.0,no_outer_pairs
4617.0,no_outer_pairs
4618.0,seed_dw_fail
4622.0,no_outer_pairs
4623.0,no_outer_pairs
4625.0,final_ds_fail
4626.0,no_outer_pairs
4627.0,seed_dw_fail
4628.0,no_outer_pairs
4632.0,final_ds_fail
4634.0,no_outer_pairs
4635.0,seed_ds_fail
4636.0,seed_ds_fail
4637.0,no_outer_pairs
4640.0,seed_dw_fail
4641.0,no_outer_pairs
4644.0,no_outer_pairs
4645.0,seed_ds_fail
4647.0,seed_ds_fail
4648.0,final_ds_fail
4651.0,no_outer_pairs
4652.0,seed_ds_fail
4653.0,seed_ds_fail
4654.0,no_outer_pairs
4655.0,seed_dw_fail
4656.0,seed_ds_fail
4657.0,seed_dw_fail
4658.0,seed_ds_fail
4659.0,no_outer_pairs
4660.0,no_outer_pairs
4661.0,seed_ds_fail
4662.0,seed_ds_fail
4664.0,seed_dw_fail
4665.0,seed_dw_fail
4666.0,seed_ds_fail
4667.0,no_outer_pairs
4668.0,no_outer_pairs
4669.0,no_outer_pairs
4670.0,no_outer_pairs
4672.0,no_outer_pairs
4673.0,no_outer_pairs
4674.0,no_outer_pairs
4675.0,no_outer_pairs
4676.0,seed_ds_fail
4679.0,seed_dw_fail
4681.0,seed_ds_fail
4682.0,seed_dw_fail
4683.0,no_outer_pairs
4684.0,seed_dw_fail
4685.0,seed_ds_fail
4686.0,seed_ds_fail
4687.0,final_ds_fail
4688.0,no_outer_pairs
4691.0,no_outer_pairs
4692.0,seed_ds_fail
4693.0,seed_ds_fail
4694.0,no_outer_pairs
4696.0,seed_dw_fail
4697.0,no_outer_pairs
4698.0,seed_dw_fail
4699.0,seed_ds_fail
4700.0,seed_dw_fail
4701.0,seed_ds_fail
4702.0,seed_ds_fail
4704.0,no_outer_pairs
4706.0,seed_ds_fail
4707.0,no_outer_pairs
4708.0,no_outer_pairs
4709.0,seed_ds_fail
4710.0,no_outer_pairs
4711.0,no_outer_pairs
4712.0,no_outer_pairs
4715.0,no_outer_pairs
4717.0,seed_ds_fail
4718.0,seed_ds_fail
4719.0,no_outer_pairs
4720.0,seed_dw_fail
4721.0,seed_ds_fail
4722.0,no_outer_pairs
4723.0,no_outer_pairs
4724.0,seed_ds_fail
4726.0,no_outer_pairs
4727.0,no_outer_pairs
4729.0,final_ds_fail
4730.0,final_ds_fail
4732.0,seed_dw_fail
4733.0,seed_dw_fail
4734.0,seed_ds_fail
4736.0,final_ds_fail
4738.0,no_outer_pairs
4739.0,no_outer_pairs
4740.0,no_outer_pairs
4741.0,no_outer_pairs
4742.0,no_outer_pairs
4743.0,seed_ds_fail
4744.0,no_outer_pairs
4747.0,seed_dw_fail
4748.0,no_outer_pairs
4750.0,seed_dw_fail
4751.0,seed_ds_fail
4752.0,seed_ds_fail
4755.0,seed_dw_fail
4756.0,no_outer_pairs
4759.0,seed_dw_fail
4760.0,no_outer_pairs
4762.0,seed_dw_fail
4765.0,no_outer_pairs
4768.0,final_ds_fail
4769.0,seed_ds_fail
4770.0,seed_dw_fail
4771.0,no_outer_pairs
4773.0,seed_ds_fail
4774.0,no_outer_pairs
4775.0,no_outer_pairs
4776.0,seed_ds_fail
4777.0,no_outer_pairs
4779.0,seed_dw_fail
4781.0,seed_ds_fail
4782.0,seed_ds_fail
4785.0,seed_ds_fail
4786.0,no_outer_pairs
4787.0,no_outer_pairs
4788.0,seed_dw_fail
4789.0,seed_dw_fail
4790.0,missing_layer_after_growth
4791.0,seed_ds_fail
4792.0,final_ds_fail
4793.0,seed_dw_fail
4795.0,no_outer_pairs
4796.0,seed_dw_fail
4797.0,seed_ds_fail
4799.0,no_outer_pairs
4800.0,final_ds_fail
4801.0,no_outer_pairs
4802.0,seed_ds_fail
4803.0,seed_ds_fail
4804.0,no_outer_pairs
4805.0,seed_ds_fail
4806.0,final_ds_fail
4809.0,seed_ds_fail
4812.0,no_outer_pairs
4813.0,seed_ds_fail
4814.0,no_outer_pairs
4816.0,seed_dw_fail
4817.0,no_outer_pairs
4818.0,no_outer_pairs
4819.0,seed_ds_fail
4820.0,final_ds_fail
4822.0,no_outer_pairs
4823.0,no_outer_pairs
4824.0,seed_dw_fail
4825.0,no_outer_pairs
4826.0,seed_dw_fail
4827.0,no_outer_pairs
4831.0,no_outer_pairs
4833.0,no_outer_pairs
4834.0,no_outer_pairs
4835.0,final_ds_fail
4836.0,seed_dw_fail
4838.0,seed_dw_fail
4841.0,seed_ds_fail
4842.0,seed_dw_fail
4843.0,seed_ds_fail
4844.0,seed_ds_fail
4845.0,seed_ds_fail
4846.0,seed_ds_fail
4847.0,no_outer_pairs
4848.0,no_outer_pairs
4849.0,seed_ds_fail
4850.0,seed_dw_fail
4851.0,seed_dw_fail
4852.0,no_outer_pairs
4853.0,no_outer_pairs
4854.0,seed_ds_fail
4855.0,seed_ds_fail
4856.0,no_outer_pairs
4857.0,no_outer_pairs
4858.0,no_outer_pairs
4859.0,seed_ds_fail
4860.0,no_outer_pairs
4861.0,seed_ds_fail
4862.0,no_outer_pairs
4865.0,seed_ds_fail
4867.0,seed_dw_fail
4868.0,seed_dw_fail
4869.0,no_outer_pairs
4871.0,no_outer_pairs
4872.0,final_ds_fail
4873.0,no_outer_pairs
4877.0,no_outer_pairs
4881.0,seed_ds_fail
4882.0,no_outer_pairs
4883.0,no_outer_pairs
4886.0,seed_dw_fail
4887.0,seed_dw_fail
4889.0,no_outer_pairs
4890.0,seed_dw_fail
4892.0,seed_ds_fail
4893.0,no_outer_pairs
4894.0,seed_dw_fail
4896.0,seed_dw_fail
4897.0,seed_ds_fail
4898.0,seed_ds_fail
4901.0,no_outer_pairs
4903.0,no_outer_pairs
4904.0,final_ds_fail
4906.0,seed_ds_fail
4907.0,seed_dw_fail
4908.0,no_outer_pairs
4909.0,no_outer_pairs
4910.0,seed_ds_fail
4911.0,no_outer_pairs
4914.0,seed_ds_fail
4915.0,seed_ds_fail
4917.0,seed_dw_fail
4918.0,no_outer_pairs
4921.0,no_outer_pairs
4922.0,seed_dw_fail
4924.0,seed_dw_fail
4926.0,seed_dw_fail
4929.0,seed_ds_fail
4930.0,no_outer_pairs
4932.0,seed_ds_fail
4933.0,no_outer_pairs
4934.0,seed_ds_fail
4935.0,no_outer_pairs
4936.0,seed_ds_fail
4937.0,seed_dw_fail
4938.0,seed_dw_fail
4939.0,seed_dw_fail
4940.0,seed_dw_fail
4941.0,no_outer_pairs
4942.0,seed_dw_fail
4943.0,no_outer_pairs
4944.0,seed_dw_fail
4945.0,no_outer_pairs
4946.0,seed_dw_fail
4947.0,no_outer_pairs
4949.0,final_ds_fail
4950.0,seed_ds_fail
4954.0,seed_dw_fail
4955.0,seed_dw_fail
4957.0,no_outer_pairs
4958.0,seed_ds_fail
4959.0,seed_dw_fail
4960.0,final_ds_fail
4961.0,no_outer_pairs
4965.0,no_outer_pairs
4966.0,seed_ds_fail
4967.0,no_outer_pairs
4968.0,final_ds_fail
4969.0,no_outer_pairs
4971.0,seed_dw_fail
4973.0,no_outer_pairs
4974.0,no_outer_pairs
4975.0,no_outer_pairs
4976.0,seed_ds_fail
4978.0,no_outer_pairs
4980.0,no_outer_pairs
4981.0,seed_dw_fail
4982.0,seed_dw_fail
4983.0,seed_ds_fail
4984.0,seed_ds_fail
4985.0,seed_ds_fail
4986.0,no_outer_pairs
4991.0,seed_ds_fail
4992.0,no_outer_pairs
4994.0,no_outer_pairs
4996.0,no_outer_pairs
4997.0,no_outer_pairs
4998.0,final_ds_fail
5001.0,final_ds_fail
5002.0,seed_dw_fail
5003.0,seed_dw_fail
5005.0,seed_ds_fail
5007.0,seed_ds_fail
5008.0,seed_dw_fail
5010.0,no_outer_pairs
5011.0,seed_ds_fail
5012.0,no_outer_pairs
5013.0,seed_ds_fail
5014.0,seed_dw_fail
5016.0,seed_dw_fail
5017.0,no_outer_pairs
5019.0,seed_dw_fail
5021.0,seed_dw_fail
5023.0,seed_ds_fail
5024.0,seed_ds_fail
5025.0,seed_ds_fail
5026.0,no_outer_pairs
5027.0,seed_dw_fail
5028.0,seed_ds_fail
5033.0,seed_ds_fail
5034.0,no_outer_pairs
5035.0,seed_ds_fail
5037.0,no_outer_pairs
5038.0,no_outer_pairs
5040.0,no_outer_pairs
5041.0,no_outer_pairs
5042.0,seed_dw_fail
5043.0,seed_dw_fail
5044.0,no_outer_pairs
5048.0,seed_dw_fail
5049.0,seed_ds_fail
5052.0,final_ds_fail
5053.0,seed_dw_fail
5055.0,seed_dw_fail
5056.0,seed_dw_fail
5057.0,seed_ds_fail
5058.0,seed_dw_fail
5059.0,seed_ds_fail
5060.0,no_outer_pairs
5064.0,final_ds_fail
5066.0,no_outer_pairs
5067.0,final_ds_fail
5068.0,no_outer_pairs
5069.0,no_outer_pairs
5070.0,no_outer_pairs
5071.0,seed_dw_fail
5072.0,seed_ds_fail
5073.0,no_outer_pairs
5074.0,no_outer_pairs
5075.0,seed_ds_fail
5076.0,final_ds_fail
5077.0,no_outer_pairs
5078.0,seed_ds_fail
5079.0,no_outer_pairs
5081.0,seed_ds_fail
5084.0,no_outer_pairs
5085.0,seed_ds_fail
5086.0,no_outer_pairs
5088.0,no_outer_pairs
5089.0,seed_dw_fail
5090.0,seed_dw_fail
5091.0,seed_ds_fail
5092.0,no_outer_pairs
5093.0,seed_dw_fail
5094.0,no_outer_pairs
5095.0,seed_ds_fail
5097.0,no_outer_pairs
5098.0,seed_dw_fail
5099.0,seed_ds_fail
5101.0,seed_ds_fail
5102.0,seed_ds_fail
5103.0,no_outer_pairs
5105.0,seed_dw_fail
5106.0,seed_ds_fail
5107.0,no_outer_pairs
5108.0,final_ds_fail
5109.0,seed_dw_fail
5110.0,no_outer_pairs
5114.0,no_outer_pairs
5115.0,no_outer_pairs
5117.0,seed_dw_fail
5121.0,seed_ds_fail
5123.0,final_ds_fail
5124.0,seed_dw_fail
5126.0,no_outer_pairs
5127.0,no_outer_pairs
5128.0,seed_ds_fail
5129.0,final_ds_fail
5131.0,seed_ds_fail
5132.0,seed_ds_fail
5133.0,no_outer_pairs
5134.0,no_outer_pairs
5135.0,no_outer_pairs
5137.0,no_outer_pairs
5138.0,no_outer_pairs
5139.0,final_ds_fail
5140.0,seed_dw_fail
5142.0,no_outer_pairs
5143.0,no_outer_pairs
5144.0,no_outer_pairs
5145.0,seed_ds_fail
5146.0,no_outer_pairs
5147.0,no_outer_pairs
5148.0,no_outer_pairs
5149.0,seed_ds_fail
5150.0,no_outer_pairs
5151.0,seed_dw_fail
5153.0,seed_dw_fail
5154.0,no_outer_pairs
5155.0,seed_dw_fail
5157.0,final_ds_fail
5158.0,seed_dw_fail
5160.0,seed_dw_fail
5161.0,no_outer_pairs
5162.0,no_outer_pairs
5163.0,no_outer_pairs
5165.0,no_outer_pairs
5168.0,final_ds_fail
5170.0,seed_ds_fail
5171.0,no_outer_pairs
5172.0,seed_ds_fail
5174.0,seed_dw_fail
5175.0,no_outer_pairs
5176.0,seed_ds_fail
5179.0,no_outer_pairs
5181.0,no_outer_pairs
5182.0,final_ds_fail
5185.0,no_outer_pairs
5186.0,seed_ds_fail
5188.0,seed_dw_fail
5189.0,no_outer_pairs
5190.0,final_ds_fail
5191.0,seed_ds_fail
5192.0,no_outer_pairs
5193.0,seed_ds_fail
5194.0,no_outer_pairs
5195.0,no_outer_pairs
5196.0,seed_ds_fail
5197.0,seed_ds_fail
5198.0,no_outer_pairs
5199.0,no_outer_pairs
5203.0,seed_dw_fail
5204.0,seed_dw_fail
5205.0,seed_ds_fail
5206.0,seed_ds_fail
5207.0,seed_dw_fail
5209.0,no_outer_pairs
5211.0,seed_ds_fail
5212.0,final_ds_fail
5213.0,seed_ds_fail
5215.0,final_ds_fail
5216.0,seed_dw_fail
5217.0,seed_ds_fail
5218.0,no_outer_pairs
5219.0,no_outer_pairs
5220.0,no_outer_pairs
5221.0,no_outer_pairs
5223.0,seed_dw_fail
5224.0,seed_dw_fail
5225.0,final_ds_fail
5226.0,seed_dw_fail
5229.0,seed_ds_fail
5230.0,no_outer_pairs
5231.0,no_outer_pairs
5232.0,seed_dw_fail
5234.0,seed_dw_fail
5235.0,no_outer_pairs
5237.0,seed_dw_fail
5238.0,seed_dw_fail
5240.0,seed_ds_fail
5241.0,seed_ds_fail
5242.0,no_outer_pairs
5244.0,seed_dw_fail
5246.0,final_ds_fail
5247.0,seed_ds_fail
5249.0,final_ds_fail
5250.0,no_outer_pairs
5251.0,seed_dw_fail
5252.0,seed_dw_fail
5254.0,no_outer_pairs
5255.0,no_outer_pairs
5256.0,seed_ds_fail
5257.0,final_ds_fail
5260.0,seed_dw_fail
5261.0,seed_ds_fail
5262.0,seed_ds_fail
5263.0,seed_ds_fail
5264.0,no_outer_pairs
5266.0,seed_ds_fail
5267.0,seed_ds_fail
5268.0,no_outer_pairs
5269.0,no_outer_pairs
5271.0,no_outer_pairs
5272.0,no_outer_pairs
5273.0,no_outer_pairs
5274.0,no_outer_pairs
5275.0,final_ds_fail
5276.0,seed_ds_fail
5280.0,seed_ds_fail
5281.0,no_outer_pairs
5284.0,no_outer_pairs
5287.0,no_outer_pairs
5289.0,no_outer_pairs
5290.0,seed_ds_fail
5291.0,seed_ds_fail
5293.0,seed_ds_fail
5295.0,seed_ds_fail
5297.0,seed_ds_fail
5298.0,no_outer_pairs
5299.0,seed_ds_fail
5300.0,no_outer_pairs
5302.0,seed_dw_fail
5303.0,final_ds_fail
5306.0,seed_dw_fail
5307.0,seed_dw_fail
5308.0,seed_ds_fail
5309.0,no_outer_pairs
5310.0,no_outer_pairs
5311.0,no_outer_pairs
5313.0,seed_ds_fail
5316.0,seed_ds_fail
5317.0,no_outer_pairs
5318.0,seed_ds_fail
5319.0,no_outer_pairs
5321.0,no_outer_pairs
5323.0,no_outer_pairs
5324.0,seed_dw_fail
5325.0,no_outer_pairs
5327.0,no_outer_pairs
5329.0,seed_ds_fail
5331.0,no_outer_pairs
5332.0,seed_dw_fail
5335.0,seed_dw_fail
5336.0,no_outer_pairs
5338.0,seed_ds_fail
5339.0,no_outer_pairs
5340.0,no_outer_pairs
5342.0,no_outer_pairs
5343.0,no_outer_pairs
5344.0,seed_dw_fail
5345.0,no_outer_pairs
5346.0,seed_dw_fail
5347.0,final_ds_fail
5348.0,seed_ds_fail
5350.0,seed_ds_fail
5351.0,seed_dw_fail
5352.0,seed_ds_fail
5353.0,no_outer_pairs
5354.0,no_outer_pairs
5356.0,seed_dw_fail
5358.0,seed_ds_fail
5359.0,seed_dw_fail
5360.0,no_outer_pairs
5364.0,seed_ds_fail
5365.0,no_outer_pairs
5367.0,seed_dw_fail
5368.0,no_outer_pairs
5369.0,no_outer_pairs
5370.0,no_outer_pairs
5371.0,seed_dw_fail
5372.0,seed_ds_fail
5373.0,no_outer_pairs
5375.0,seed_dw_fail
5376.0,no_outer_pairs
5377.0,no_outer_pairs
5379.0,seed_ds_fail
5380.0,no_outer_pairs
5381.0,seed_ds_fail
5382.0,no_outer_pairs
5383.0,seed_ds_fail
5384.0,seed_ds_fail
5385.0,no_outer_pairs
5387.0,seed_ds_fail
5389.0,no_outer_pairs
5391.0,seed_ds_fail
5392.0,no_outer_pairs
5393.0,seed_ds_fail
5394.0,seed_dw_fail
5396.0,seed_ds_fail
5397.0,seed_ds_fail
5398.0,seed_ds_fail
5399.0,seed_ds_fail
5400.0,seed_dw_fail
5401.0,final_ds_fail
5402.0,no_outer_pairs
5403.0,seed_ds_fail
5405.0,seed_ds_fail
5406.0,no_outer_pairs
5407.0,no_outer_pairs
5408.0,seed_dw_fail
5409.0,seed_dw_fail
5410.0,no_outer_pairs
5411.0,no_outer_pairs
5413.0,final_ds_fail
5414.0,no_outer_pairs
5415.0,seed_ds_fail
5416.0,no_outer_pairs
5417.0,seed_ds_fail
5418.0,seed_dw_fail
5419.0,no_outer_pairs
5420.0,seed_dw_fail
5421.0,no_outer_pairs
5423.0,seed_dw_fail
5424.0,seed_dw_fail
5425.0,seed_dw_fail
5426.0,no_outer_pairs
5428.0,seed_ds_fail
5429.0,no_outer_pairs
5431.0,no_outer_pairs
5432.0,final_ds_fail
5433.0,seed_ds_fail
5434.0,seed_dw_fail
5435.0,seed_dw_fail
5436.0,final_ds_fail
5437.0,seed_ds_fail
5440.0,no_outer_pairs
5441.0,no_outer_pairs
5443.0,seed_ds_fail
5445.0,no_outer_pairs
5446.0,final_ds_fail
5448.0,no_outer_pairs
5449.0,seed_ds_fail
5451.0,no_outer_pairs
5452.0,seed_dw_fail
5454.0,no_outer_pairs
5455.0,seed_ds_fail
5456.0,no_outer_pairs
5457.0,seed_dw_fail
5459.0,seed_ds_fail
5460.0,seed_dw_fail
5461.0,no_outer_pairs
5462.0,no_outer_pairs
5463.0,seed_ds_fail
5464.0,no_outer_pairs
5465.0,seed_ds_fail
5466.0,no_outer_pairs
5467.0,seed_ds_fail
5468.0,seed_dw_fail
5469.0,no_outer_pairs
5471.0,no_outer_pairs
5472.0,no_outer_pairs
5473.0,seed_ds_fail
5475.0,no_outer_pairs
5478.0,no_outer_pairs
5479.0,no_outer_pairs
5480.0,seed_ds_fail
5481.0,seed_ds_fail
5482.0,seed_dw_fail
5483.0,seed_ds_fail
5484.0,no_outer_pairs
5485.0,no_outer_pairs
5486.0,seed_dw_fail
5487.0,seed_dw_fail
5488.0,seed_ds_fail
5489.0,no_outer_pairs
5491.0,seed_ds_fail
5492.0,seed_dw_fail
5494.0,seed_ds_fail
5495.0,seed_ds_fail
5497.0,no_outer_pairs
5499.0,no_outer_pairs
5500.0,seed_ds_fail
5501.0,seed_ds_fail
5503.0,seed_ds_fail
5504.0,seed_dw_fail
5506.0,final_ds_fail
5507.0,no_outer_pairs
5508.0,no_outer_pairs
5510.0,seed_dw_fail
5512.0,no_outer_pairs
5513.0,seed_dw_fail
5514.0,seed_ds_fail
5515.0,no_outer_pairs
5516.0,seed_dw_fail
5517.0,final_ds_fail
5519.0,no_outer_pairs
5520.0,seed_ds_fail
5521.0,no_outer_pairs
5522.0,no_outer_pairs
5525.0,seed_ds_fail
5526.0,no_outer_pairs
5528.0,no_outer_pairs
5529.0,no_outer_pairs
5530.0,no_outer_pairs
5531.0,seed_ds_fail
5532.0,seed_dw_fail
5534.0,no_outer_pairs
5537.0,no_outer_pairs
5539.0,seed_ds_fail
5540.0,seed_ds_fail
5541.0,seed_dw_fail
5543.0,seed_ds_fail
5544.0,no_outer_pairs
5545.0,no_outer_pairs
5546.0,seed_dw_fail
5547.0,no_outer_pairs
5548.0,seed_ds_fail
5549.0,seed_dw_fail
5550.0,seed_dw_fail
5551.0,no_outer_pairs
5553.0,seed_ds_fail
5554.0,no_outer_pairs
5557.0,no_outer_pairs
5560.0,seed_ds_fail
5561.0,no_outer_pairs
5562.0,no_outer_pairs
5563.0,no_outer_pairs
5564.0,seed_ds_fail
5566.0,seed_ds_fail
5569.0,final_ds_fail
5570.0,seed_dw_fail
5571.0,final_ds_fail
5572.0,seed_ds_fail
5573.0,final_ds_fail
5574.0,no_outer_pairs
5575.0,seed_ds_fail
5576.0,no_outer_pairs
5578.0,no_outer_pairs
5579.0,no_outer_pairs
5580.0,seed_dw_fail
5581.0,final_ds_fail
5582.0,no_outer_pairs
5583.0,seed_dw_fail
5584.0,seed_ds_fail
5585.0,no_outer_pairs
