source,source_event,layer_id,trajectory_step,x,y,z,r,phi,n_merged,hard_members,pileup_members
pileup,1,5,980,-84.22398580793443,-286.8925238039933,844.3213335433237,299.0,-1.8563466901184356,1,0,1
pileup,3,5,1003,-282.7809973933854,97.1385995019598,878.3965394138563,299.0,2.8107096516288093,1,0,1
pileup,3,5,1010,-174.59794145620737,242.72733434711216,892.5491944810764,299.0,2.19436953657138,1,0,1
pileup,4,5,1156,298.50243314569207,-17.242314406763523,-855.9228005374192,299.00000000000006,-0.0576986124008882,1,0,1
pileup,3,6,377,370.7856527799661,12.609508021110416,-0.5087929296924907,371.00000000000006,0.0339944393149975,1,0,1
pileup,1,6,378,-296.5617414526097,222.91732437519408,-71.32359813591701,371.0,2.4970219633834385,1,0,1
pileup,3,6,385,-135.6303808487998,-345.31927225512555,-78.62144069062667,371.0,-1.9450527686445476,1,0,1
pileup,3,6,392,292.13009267129047,-228.6941384379216,51.22376516088836,371.0,-0.6641959960582928,1,0,1
pileup,3,6,396,-358.6108442314172,95.07503562781488,-104.55807520936662,371.0,2.8824344654089544,1,0,1
pileup,3,6,409,-129.10643208357214,-347.8110538707043,-198.00284931744983,371.0,-1.92622872971725,1,0,1
pileup,3,6,411,109.9513590182388,354.3327513087696,-192.35093913465656,371.0,1.2699120749130204,1,0,1
pileup,5,6,416,-335.0539901032908,-159.3104632968717,103.93612426941924,371.0,-2.697755206642146,1,0,1
pileup,3,6,424,340.03696496447867,-148.37743244087324,-109.13688377429786,371.0,-0.4114504771480541,1,0,1
pileup,5,6,425,-323.45786568035305,181.70307958180203,31.890319242531,371.0,2.6297716434812544,1,0,1
pileup,3,6,426,295.6491748725885,224.126226482216,-194.2740003602501,371.0,0.6486533587101356,1,0,1
pileup,5,6,427,-65.3117599967025,365.205933695132,197.09886981138797,371.0,1.7477610138204414,1,0,1
pileup,1,6,428,293.15254517742096,-227.38202491841815,-272.6730909219909,371.0,-0.6597123116416124,1,0,1
pileup,3,6,429,-359.88939786255366,90.11448998983776,-233.00438403011773,371.0,2.896242301603916,1,0,1
pileup,1,6,430,284.8447465122248,-237.70668981832725,-64.81439772430141,371.0,-0.6954341640630632,1,0,1
pileup,3,6,440,368.1251341448019,-46.09648154546724,175.7065997662704,371.0,-0.1245712088951838,1,0,1
pileup,3,6,444,-75.29249986064694,-363.27956103355785,45.37100258838385,371.0,-1.775160640901528,1,0,1
pileup,3,6,445,25.252074954996612,-370.1396124578768,-245.21768695596103,371.0,-1.5026787693564945,1,0,1
pileup,1,6,446,-96.65957930480847,-358.1869982685265,-78.09802301725418,371.0,-1.8343756808944705,1,0,1
pileup,3,6,447,-368.93577342475794,-39.08190230113788,176.38341042220898,371.0,-3.0360547902641235,1,0,1
pileup,3,6,456,221.96564673309896,-297.2747074178312,-219.19183824540755,371.0,-0.9294308181807964,1,0,1
pileup,3,6,477,53.34864042503755,367.14428031061584,-205.42694276087323,371.0,1.4264992226629267,1,0,1
pileup,4,6,486,-41.372132763576246,-368.6859729235614,168.39777693680855,371.0,-1.682543939532943,1,0,1
pileup,3,6,488,367.3624229130573,51.825189159790455,-9.446945456167269,371.0,0.1401488803677441,1,0,1
pileup,1,6,492,370.0686543655469,26.271487511623263,-346.6435913753393,371.0,0.0708719495678099,1,0,1
pileup,3,6,494,-221.8391306199974,-297.36913109091154,234.8426578275217,371.0,-2.2117363164579897,1,0,1
pileup,1,6,496,324.0076753691583,180.7208518734741,-332.86432761282674,371.0,0.5087869429881818,1,0,1
pileup,3,6,499,328.9744248152619,171.51334588733206,-242.63314250847944,371.0,0.4805874079192943,1,0,1
pileup,3,6,508,-273.3017065548048,250.8927603463906,-375.6645601592746,371.0,2.3989177766225533,1,0,1
pileup,3,6,527,-5.091014785726905,-370.9650678547126,321.15353326308934,371.0,-1.5845191693182736,1,0,1
pileup,5,6,527,256.87812791188185,267.6838198331885,343.2526075559758,371.00000000000006,0.8059947086406378,1,0,1
pileup,3,6,529,255.4046335744585,269.09008370561816,-344.5497954658324,371.0,0.8114848810448317,1,0,1
pileup,1,6,533,-6.935641371827689,370.9351653304946,309.16628632095524,371.00000000000006,1.5894918670004454,1,0,1
pileup,3,6,539,174.40860883720856,327.448678671131,-360.4932153047173,371.00000000000006,1.0813876444264572,1,0,1
pileup,3,6,545,-341.5977622717192,144.74794924610856,-401.5034838502847,371.0,2.7407914252229277,1,0,1
pileup,1,6,572,-346.3164371345376,-133.06361399886865,-495.1950901943303,371.00000000000006,-2.7747584863030115,1,0,1
pileup,5,6,573,-131.81636437754915,346.7930882850539,-435.230175517552,371.0,1.93403150076446,1,0,1
pileup,5,6,582,311.6891523606461,-201.2234387458427,208.58353080031145,371.0,-0.5732688830429522,1,0,1
pileup,3,6,586,312.17756785797184,200.46487504368784,-481.7177575653122,371.0,0.5708370709146763,1,0,1
pileup,5,6,591,163.1263641352951,333.2128288706771,452.3363927838846,371.0,1.1155387127599743,1,0,1
pileup,3,6,597,-119.11066896130444,351.35971388249754,-465.08569536934186,371.0,1.8976374823527629,1,0,1
pileup,3,6,604,-134.67840344750408,-345.6916655703914,342.48090291085526,371.0,-1.9422974524927497,1,0,1
pileup,3,6,626,359.3611978563059,-92.19831601109068,-531.9749884920782,371.0,-0.2511447724652702,1,0,1
pileup,4,6,629,203.53467352016693,-310.1848427551531,-450.795221696632,371.0,-0.9900943491025972,1,0,1
pileup,3,6,631,-80.11263057662032,-362.2471068512404,97.74356939529022,371.0,-1.7884477053597312,1,0,1
pileup,1,6,636,-370.99643655056815,-1.6260586644566166,-494.0681010039913,371.0,-3.137209732105787,1,0,1
pileup,3,6,666,252.45562411957656,271.8587093517423,-571.2309307451887,371.0,0.8223878732651235,1,0,1
pileup,3,6,676,362.8018011441341,77.56193065268657,-587.2538932712212,371.0,0.2106154686467469,1,0,1
pileup,4,6,676,-276.3115077806599,-247.57413166156584,536.4791894859962,371.0,-2.4109938631067127,1,0,1
pileup,3,6,684,-357.6632089015692,-98.58006389850054,502.0028313581726,371.0,-2.872647707731052,1,0,1
pileup,3,6,698,-152.8024868381462,338.0715900753539,-609.4365771098311,371.0,1.995297786871651,1,0,1
pileup,3,6,699,46.766442256183055,368.0406225930762,-620.3067279105694,371.00000000000006,1.4444049829107517,1,0,1
pileup,3,6,699,366.8500121275199,55.335961200999535,503.5242882383701,371.0,0.1497121759935611,1,0,1
pileup,3,6,710,-323.8338807271283,181.0320902304562,559.0042155432426,371.0,2.6318448635237788,1,0,1
pileup,3,6,721,-181.56084207967592,-323.5377267388133,-636.7242588419667,371.00000000000006,-2.0821776507556438,1,0,1
pileup,5,6,729,333.8439006770185,161.83093023508502,615.3911530534193,371.0,0.4513735897404665,1,0,1
pileup,3,6,734,361.53297565473866,83.27609209268978,-643.0875596607704,371.0,0.2263928221287473,1,0,1
pileup,3,6,736,2.4272724704136204,370.99205968370046,-664.2026907219632,371.0,1.5642537667218406,1,0,1
pileup,3,6,748,-133.71648452558824,-346.064880862127,544.0244322872287,371.0,-1.9395163633743795,1,0,1
pileup,3,6,759,365.4225538561877,64.08866618382396,621.9080572269006,371.0,0.1736166306844707,1,0,1
pileup,3,6,781,-231.2027977497888,290.14869689983146,579.3080726942374,371.0,2.2436089643492525,1,0,1
pileup,1,6,785,-306.857503161482,208.5173200324161,-746.650115055596,371.0,2.544740931072642,1,0,1
pileup,3,6,795,308.75488037933326,-205.69740844732013,115.5347678440134,371.00000000000006,-0.5876904647587012,1,0,1
pileup,1,6,802,268.80484394640894,-255.7048217592832,636.2524630815855,371.00000000000006,-0.7604276048295721,1,0,1
pileup,1,6,819,346.6980253047122,132.0661926831131,605.3224796430875,371.0,0.3639556685508514,1,0,1
pileup,1,6,832,-219.42454899039785,-299.1552561803996,656.7900832574261,371.0,-2.203640860533,1,0,1
pileup,1,6,849,-287.1618238356862,-234.902292307594,-822.9588451123335,371.0,-2.4559638840338143,1,0,1
pileup,1,6,853,-357.2920169668769,99.91703864577327,-823.7589099578505,371.0,2.868907688383099,1,0,1
pileup,4,6,853,-360.2154345130908,-88.80225638206056,744.3415746028035,371.0,-2.899886860274452,1,0,1
pileup,1,6,856,-356.60017011137097,102.35877430167528,-796.0313195969045,371.0,2.862067086458673,1,0,1
pileup,1,6,861,186.5926475266752,-320.66210235852003,709.5299768850638,371.0,-1.0437934429018467,1,0,1
pileup,3,6,863,158.78903631492912,-335.30141954094995,685.657008493688,371.0,-1.1285145527612928,1,0,1
pileup,3,6,867,344.1689240004094,138.52347004172427,-809.4611257826241,371.00000000000006,0.3826483830891866,1,0,1
hard,405,6,871,217.29653611683116,-300.7045317111578,857.6710159753342,371.0,-0.9450467975550494,1,1,0
hard,405,6,871,221.479128799685,-297.63735569671445,858.8436332250169,371.0,-0.9310664139439984,1,1,0
pileup,1,6,871,349.3305475734976,-124.93665807920571,710.5666183763675,371.0,-0.3434700576201874,1,0,1
pileup,3,6,873,-354.8255594555235,-108.3504608069333,-816.5028827505237,371.0,-2.845223318807664,1,0,1
pileup,1,6,877,-40.31953998254957,368.8025687215256,-855.0845609228064,371.0,1.6796894082233782,1,0,1
pileup,3,6,877,120.94748503213492,-350.73167217176365,-642.0443924456827,371.0,-1.2387227701091594,1,0,1
pileup,1,6,879,-278.12679019203244,245.53307023184712,-748.1790191572189,371.0,2.418356457707601,1,0,1
pileup,3,6,892,367.4888742981614,50.92079405380613,759.1173296694087,371.0,0.1376874445567237,1,0,1
pileup,3,6,920,-180.769157893414,-323.9807271343559,801.7306213043553,371.0,-2.079732365105352,1,0,1
pileup,3,6,925,41.31354724872524,-368.6925423896276,806.3614074777026,371.0,-1.4592076162041496,1,0,1
pileup,1,6,934,-300.11969809066875,218.1035690170288,-916.768934204393,371.0,2.5131567066763063,1,0,1
pileup,1,6,937,161.1372811804692,-334.17925820398614,778.4478602060035,371.0,-1.1214994578869295,1,0,1
pileup,3,6,937,-342.4800540425701,142.64786217465124,-895.8486543491935,371.0,2.746931312890404,1,0,1
pileup,3,6,953,-276.38664895386114,-247.4902427976811,-792.5108223470813,371.0,-2.411297424326226,1,0,1
pileup,3,6,960,-370.3569035726428,-21.8349256028998,-905.9812435042448,371.0,-3.082704376835715,1,0,1
pileup,2,6,965,-370.6835504170664,-15.320099549224969,940.3272947145244,371.0,-3.1002868399342547,1,0,1
pileup,3,6,969,-342.1473552922907,143.4440213689333,849.583760928652,371.0,2.744605496469589,1,0,1
pileup,5,6,974,-177.4742115499793,-325.79733613814767,-174.5318501371148,371.0,-2.069590692776834,1,0,1
pileup,1,6,982,-185.6959381521012,-321.1822201707482,-930.187564966895,371.0,-2.0950050478054885,1,0,1
pileup,1,6,1001,-322.40533833102694,183.56415177167912,-945.2845455708036,371.0,2.6240086056509706,1,0,1
pileup,5,6,1028,195.9643271333004,315.0221936486267,-945.49675799576,371.0,1.0143102519910916,1,0,1
pileup,1,6,1067,7.122196879051785,-370.9316302388029,931.2753147914716,371.0,-1.5515978512796509,1,0,1
pileup,1,6,1113,-113.67703263915875,353.1551107521391,-1096.0695445746608,371.0,1.882212601576139,1,0,1
pileup,3,6,1151,286.4574915640323,-235.76069546648856,1049.3312904888544,371.0,-0.6886217040513,1,0,1
pileup,4,6,1158,-40.50326295236978,368.7824367973768,1053.7454500314338,371.0,1.6801875825752044,1,0,1
pileup,1,6,1179,-314.5847493529129,-196.66579640233567,-1172.5946561677265,371.0,-2.582878302917728,1,0,1
pileup,3,6,1185,-171.1420212356521,329.1677514085722,1037.3944194228106,371.0,2.050255332293881,1,0,1
pileup,1,6,1256,241.00745190285747,282.05745536555463,-997.088610732462,371.0,0.8637173859972423,1,0,1
pileup,1,6,1451,-243.7358491184245,-279.703120923812,1281.7647270185244,371.0,-2.287588928100199,1,0,1
pileup,4,6,1564,362.7006015725237,78.03379792711225,-1153.4091317880311,371.0,0.2119162698739301,1,0,1
pileup,3,7,451,441.68112006246776,34.15828128527445,3.9716054985970586,443.0,0.0771833405821256,1,0,1
pileup,1,7,454,-338.0565628419743,286.29837638287484,-70.8589634691338,443.0,2.438904028817635,1,0,1
pileup,3,7,464,-193.06017782198165,-398.7189081788633,-85.62195659490021,443.0,-2.021725209193101,1,0,1
pileup,3,7,472,328.8643858729808,-296.8117512909272,70.19335079702672,443.0,-0.7342141127083693,1,0,1
pileup,3,7,481,-437.5458919168519,69.30073929393932,-115.78032301356558,443.0,2.9845124009042454,1,0,1
pileup,3,7,492,-130.93887405718286,-423.2068185422315,-229.57616151605524,443.00000000000006,-1.870851671616055,1,0,1
pileup,3,7,495,102.18333734962852,431.0540169956569,-226.9368608828256,443.00000000000006,1.3380381869496518,1,0,1
pileup,5,7,509,-376.83043118494186,232.9116273030842,42.64977918542508,443.0,2.587984474438192,1,0,1
pileup,5,7,512,-422.3757504548415,-133.59537951482255,128.02911953296268,443.0,-2.835254074427379,1,0,1
pileup,1,7,513,338.1556013676408,-286.1813922387151,-313.1456578955923,443.00000000000006,-0.7023426264326299,1,0,1
pileup,5,7,513,-102.32104141012776,431.02135038156393,237.36611785553444,443.0,1.80387393768534,1,0,1
pileup,3,7,518,-436.58806454396455,75.0990139599385,-272.7837292519923,443.0,2.9712462656941923,1,0,1
pileup,3,7,522,383.2636553698134,222.166537697667,-229.4682655224641,443.0,0.5253370108576205,1,0,1
pileup,3,7,532,442.58961558030086,-19.06389730568055,221.8178450182525,443.0,-0.0430469215908423,1,0,1
pileup,3,7,535,364.9209886704944,-251.16064983939845,-127.8129374601084,443.0,-0.6028034793825803,1,0,1
pileup,3,7,538,-50.26540076546116,-440.1390569875475,59.308004293243386,443.0,-1.6845071339543591,1,0,1
pileup,3,7,544,80.73990540391294,-435.58015069028016,-291.34805969476946,443.0,-1.387514790166969,1,0,1
pileup,3,7,544,-433.3333532994242,-92.03914883502804,222.66331317400807,443.00000000000006,-2.9323048308581625,1,0,1
pileup,1,7,554,396.710729358436,-197.15374004034965,-62.16970281535757,443.0,-0.4612214988321219,1,0,1
pileup,3,7,573,86.3108363934127,434.5105746941834,-240.9213769168132,443.0,1.3747095626134584,1,0,1
pileup,3,7,577,190.5408416674979,-399.92897826569344,-265.35083259043927,443.0,-1.1261764269677497,1,0,1
pileup,1,7,603,-244.1026318360761,-369.6794626845006,-82.4517345006758,443.0,-2.1543844604206863,1,0,1
pileup,1,7,606,433.4733110587807,91.3777248553362,-414.992811459828,443.0,0.2077617065202182,1,0,1
pileup,3,7,613,-346.6302776125912,275.8558512017064,-445.2436465565637,443.0,2.469404733668377,1,0,1
pileup,3,7,617,-320.6921406722766,-305.62321723166383,304.4209546268252,443.0,-2.3802494916047583,1,0,1
pileup,1,7,625,420.1207454660751,140.52600908383255,-402.5128454857737,443.0,0.322790809580784,1,0,1
pileup,5,7,631,315.9172768235053,310.55639456372614,410.8858846492335,443.00000000000006,0.7768411375272414,1,0,1
pileup,3,7,638,-44.134747701147646,-440.796011830139,396.2308113369375,443.0,-1.670588845734352,1,0,1
pileup,3,7,640,276.1751798042685,346.375908602316,-408.496561598762,443.0,0.8976868318967677,1,0,1
pileup,1,7,641,-36.421680206019545,441.5002391969573,384.9362508435217,443.0,1.6531052147899572,1,0,1
pileup,3,7,677,-429.69742677403633,107.74563296844882,-490.46905643018624,443.0,2.895910415306445,1,0,1
pileup,4,7,677,-205.42182524184497,-392.4931511686655,238.3792696876108,443.0,-2.052970035651673,1,0,1
pileup,1,7,683,-410.1025524066401,-167.52580848800295,-584.4819909262378,443.0,-2.75378250050246,1,0,1
pileup,5,7,688,-134.54187866371686,422.07520998708,-524.1522075930155,443.0,1.8793765962315183,1,0,1
pileup,3,7,698,296.2192401152586,329.39818121164353,-456.9153388752871,443.0,0.8383824410636569,1,0,1
pileup,5,7,707,179.51135147053685,404.999598386494,544.7393583330414,443.0,1.153579603613585,1,0,1
pileup,3,7,708,390.58635948445175,209.0246296125952,-574.4453041085998,443.0,0.4913752749845296,1,0,1
pileup,3,7,712,441.8875413750173,31.375161793086445,-333.0365286785205,443.0,0.0708836370970499,1,0,1
pileup,3,7,715,-125.395767466825,424.8822207405319,-551.2932467590674,443.0000000000001,1.8577798657013656,1,0,1
pileup,3,7,756,418.7596617078337,-144.53146967474134,-636.2782041695262,443.0,-0.3323402760307704,1,0,1
pileup,3,7,796,291.21279563885764,333.8324544681073,-674.1487014937396,443.0,0.8534792991389006,1,0,1
pileup,3,7,827,441.1211260734147,40.757234102948864,-709.2578178226854,443.0,0.0921330757999118,1,0,1
pileup,4,7,828,-363.3054431075281,-253.4919229648997,655.7770009007432,443.0,-2.532386590999771,1,0,1
pileup,3,7,849,98.64284858482576,431.8779786271478,-744.6145473275169,443.0,1.3462438599731144,1,0,1
pileup,3,7,850,-223.66533904007093,-382.390920540865,146.3590437354293,443.0,-2.100048417572651,1,0,1
pileup,3,7,855,-400.538183968588,189.25687090075644,680.6366709717408,443.00000000000006,2.7001808045763296,1,0,1
pileup,3,7,858,-233.9988200754903,376.15628693839255,-744.9314775057981,443.0,2.1272921850801625,1,0,1
pileup,3,7,865,-395.7427907314541,-199.08953660119997,643.6632298346187,443.0,-2.675485586932305,1,0,1
pileup,4,7,865,355.3464530218391,-264.53335956887906,-616.2897285066551,443.0,-0.6399318367496999,1,0,1
pileup,3,7,867,-239.68147836364088,-372.5611210652818,-759.2491333272957,443.0,-2.1424716082187114,1,0,1
pileup,5,7,880,412.27192943880766,162.11371378388324,747.0481018435465,443.0,0.3746482257843434,1,0,1
pileup,3,7,892,-37.852290702988256,441.3798863660832,-796.9631385760824,443.0,1.656345992792423,1,0,1
pileup,3,7,911,431.9233544717518,98.44397321253064,750.9168202280241,443.0,0.224092001293053,1,0,1
pileup,3,7,925,442.68645071144965,16.664523890566336,-800.6908280597341,443.0,0.0376263129662435,1,0,1
pileup,3,7,929,401.0331843755645,188.20569871710708,681.8688066654822,443.0,0.4387890717472553,1,0,1
pileup,1,7,953,-340.5676417905876,283.30669135267186,-891.5834775698819,443.0,2.4477208839471367,1,0,1
pileup,1,7,959,312.9119106543868,-313.5843366155604,773.4506872019144,443.00000000000006,-0.786471475018855,1,0,1
pileup,1,7,1003,-286.7924081130776,-337.6375492280175,805.4131258453267,443.0,-2.274947245327931,1,0,1
pileup,1,7,1022,-322.73741045087286,-303.46262355595763,-978.3694742661964,443.0,-2.386965333459524,1,0,1
pileup,1,7,1023,-431.47922184038765,100.372711032499,-973.3854360853688,443.0,2.913032899559794,1,0,1
pileup,1,7,1038,249.39866379810115,-366.12744570124994,866.6310646921953,443.0,-0.9728132739301374,1,0,1
pileup,4,7,1043,-414.73428262716766,-155.70637370939127,911.6492995178514,443.0,-2.7824393824592573,1,0,1
pileup,3,7,1048,-430.2639878415491,-105.46042275037256,-971.1132104772933,443.0,-2.9012250836166475,1,0,1
hard,405,7,1053,258.8721888817574,-359.49157128306604,1023.181354885213,443.0,-0.9467031895695578,1,1,0
hard,405,7,1053,265.06246775444924,-354.95195194268416,1023.6306432486724,443.00000000000006,-0.9293746708818524,1,1,0
pileup,1,7,1054,-21.779144133591107,442.4643136805592,-1014.4313858811408,443.0,1.6199790062635575,1,0,1
pileup,3,7,1059,427.32166375982126,116.81265206105982,-982.3008910547034,443.0,0.2668408820610016,1,0,1
pileup,1,7,1068,432.3910421108173,-96.3690131853673,884.3099748152379,443.0,-0.2192906094635704,1,0,1
pileup,3,7,1089,442.8830299702871,10.17947760633562,936.6156887205324,443.00000000000006,0.022980527388486,1,0,1
pileup,3,7,1103,-198.29487612731305,-396.1415682576793,969.102643156488,443.0,-2.034896382711185,1,0,1
pileup,3,7,1109,30.16488860697818,-441.97180848480434,973.6275580173178,443.0,-1.5026512983461155,1,0,1
pileup,1,7,1121,206.577989910775,-391.8858686970273,944.3604251174733,443.0,-1.085674645587152,1,0,1
pileup,3,7,1128,-397.2863100107267,195.99129541400748,-1069.7896198643375,443.0,2.6832992356903964,1,0,1
pileup,1,7,1130,-334.90742152009534,289.97589384423185,-1093.8482242877965,443.0,2.4279748232706124,1,0,1
pileup,1,7,1133,-442.99608627891234,-1.862133605963281,-1035.099047294436,443.0,-3.137389179346659,1,0,1
pileup,2,7,1168,-442.5208188348364,20.59914798592124,1128.159753471643,443.0,3.095076675300712,1,0,1
pileup,3,7,1170,-393.95209216310695,202.60984448024945,1034.171686929177,443.0,2.6665700307168527,1,0,1
pileup,1,7,1198,-177.42526028959898,-405.9178205144092,-1120.890946418727,443.00000000000006,-1.9828680462296888,1,0,1
pileup,3,7,1200,-431.4296602686083,-100.58552699326695,-1120.6529102728132,443.0,-2.912539647118278,1,0,1
pileup,3,7,1223,287.0758599694668,-337.39657766905566,-881.0871623550598,443.0,-0.8658055934186262,1,0,1
pileup,1,7,1277,-8.026765344625641,-442.9272751119559,1126.7935417439653,443.0,-1.5889164274951182,1,0,1
pileup,5,7,1285,166.7512861510836,410.4180899606637,-1180.639245643256,443.0,1.1848740533461444,1,0,1
pileup,5,7,1322,-75.5937001746834,-436.502683260825,-233.22065103985588,443.0,-1.7422758985274651,1,0,1
pileup,3,7,1384,359.00050253901424,-259.55276761524857,1268.7946075644556,443.0,-0.6259876007963048,1,0,1
pileup,1,7,1408,-50.9866253847952,440.0560919154177,-1368.6345720104125,443.0,1.6861459170329125,1,0,1
pileup,1,7,1445,-343.6050353816963,-279.6150562118271,-1422.4768019558314,443.0,-2.4585123096740222,1,0,1
pileup,4,7,1632,-212.4200155652781,388.75022442083167,1489.8987542739778,443.0,2.0708850756236985,1,0,1
pileup,3,8,526,510.2877781804446,61.66346924772664,10.31013959563588,514.0,0.1202574873711581,1,0,1
pileup,1,8,531,-372.1927758283305,354.49758478895467,-72.2571790306922,514.0,2.380540065472564,1,0,1
pileup,3,8,546,-259.54926311548195,-443.6554744576137,-94.69720375749016,514.0,-2.100131550513549,1,0,1
pileup,3,8,554,356.0613579112286,-370.69705879924646,88.63929016599118,514.0,-0.8055337717627546,1,0,1
pileup,3,8,572,-513.3753834435431,25.332107575072257,-133.92505773663797,514.0,3.092288424368824,1,0,1
pileup,3,8,574,-124.31765681833537,-498.7395314221629,-264.763957408494,514.0,-1.8150818739404804,1,0,1
pileup,3,8,580,83.541024534048,507.1655520831453,-258.2859510877432,514.0,1.4075409271018795,1,0,1
pileup,5,8,593,-425.5782334307712,288.2345698037348,49.15036521400085,514.0,2.5462800062411577,1,0,1
pileup,1,8,598,377.91130855556537,-348.3949524115128,-353.9217564194299,514.0,-0.7447815188996649,1,0,1
pileup,5,8,599,-146.71044247179245,492.6175454343165,277.81800856449456,514.0,1.860250217292514,1,0,1
pileup,3,8,608,-511.7428467794311,48.11713592976757,-315.4434173426588,514.0,3.0478422782553616,1,0,1
pileup,5,8,621,-508.08785546196617,-77.73500583430972,156.83138809127868,514.0,-2.989774704612933,1,0,1
pileup,3,8,627,475.27444890624935,195.7299114005342,-265.4851010608468,514.0,0.3906586165091374,1,0,1
pileup,3,8,627,513.5729122132059,20.949077326859307,265.48790539248915,514.0,0.0407682519894824,1,0,1
pileup,3,8,636,-10.315114595234704,-513.8964860853665,79.17656844547544,514.0000000000001,-1.590865990415548,1,0,1
pileup,3,8,646,-488.0390075557904,-161.28833530035325,275.46371463400834,514.0,-2.822410069366964,1,0,1
pileup,3,8,651,155.50638562912553,-489.9119962080595,-340.25838782168705,514.0,-1.2634382251488918,1,0,1
pileup,3,8,669,126.366090047274,498.224458739396,-272.953604647783,513.9999999999999,1.3224014429700446,1,0,1
pileup,3,8,685,335.31801102855866,-389.56107541674567,-150.47773649184285,514.0,-0.8600894569599192,1,0,1
pileup,3,8,719,-424.0703180780246,290.4485588278982,-516.347820557668,514.0,2.541068477287856,1,0,1
pileup,5,8,733,376.81701642091735,349.57822606054594,478.6126484787258,514.0,0.7479171443700878,1,0,1
pileup,1,8,734,480.6574846421319,182.1109070250841,-487.81533808557634,514.0,0.362166874403181,1,0,1
pileup,3,8,745,88.51271076616125,-506.3215381877665,-329.6080221141931,514.0,-1.397729955851092,1,0,1
pileup,1,8,750,-74.91724722894374,508.5109694663798,461.5758519538956,514.0000000000001,1.7170707883696508,1,0,1
pileup,3,8,753,-96.38763730534836,-504.8815934203708,474.9777291978714,514.0,-1.759437743146327,1,0,1
pileup,3,8,755,283.3261499184839,428.8616242710098,-475.263144324693,514.0,0.9869727640170542,1,0,1
pileup,3,8,768,-436.9451732185512,-270.6933977787606,382.6229084349906,514.0,-2.5869484777867595,1,0,1
pileup,1,8,794,-471.7011640431087,-204.19111596829148,-666.8340686879817,514.0,-2.733064560191341,1,0,1
pileup,1,8,794,512.4411882856642,40.00035685311403,-493.88416400428906,514.0,0.0779004716576367,1,0,1
pileup,5,8,804,-128.90742491142868,497.57298540284944,-609.44537293573,513.9999999999999,1.8242953196167715,1,0,1
pileup,5,8,823,190.25663400752592,477.4917938730741,632.5033361842079,514.0,1.191626818403273,1,0,1
pileup,3,8,832,-512.9747727122073,32.44815188665404,-591.8385445067104,514.0,3.078421947618614,1,0,1
pileup,3,8,833,-125.94178884744444,498.33188320827486,-635.4603985668816,514.0,1.818339675876893,1,0,1
pileup,3,8,833,471.4303511461193,204.81558538901945,-667.6718717933053,514.0,0.4098523399524343,1,0,1
pileup,3,8,890,470.2220803155329,-207.5745533145441,-743.3657422654402,514.0,-0.4157121666542037,1,0,1
pileup,3,8,926,325.6749919609109,397.657892680707,-777.7009124432061,514.0000000000001,0.8845871817133346,1,0,1
pileup,3,8,991,513.6628280384056,-18.614486068311827,-843.7736089322162,514.0,-0.0362228742390996,1,0,1
pileup,4,8,993,-456.6549277664259,-235.9285420347448,792.9424569327064,514.0,-2.664717789274767,1,0,1
pileup,3,8,1002,-478.8492318647371,186.8138462281404,806.2236549423218,514.0,2.769623030624703,1,0,1
pileup,3,8,1007,165.46841700290975,486.637650592873,-874.9266841128716,514.0,1.2430364240530336,1,0,1
pileup,3,8,1014,-303.71141664405764,-414.6750238440454,-879.4820138851525,514.0,-2.2029433375680245,1,0,1
pileup,5,8,1035,491.630481415816,149.9848983826467,878.0382656328948,513.9999999999999,0.2961075870071307,1,0,1
pileup,3,8,1036,-332.5416252079151,391.9337539739063,-885.0697904794545,514.0,2.2743979054988386,1,0,1
pileup,3,8,1055,-92.62752920595356,505.5849491759028,-936.152725680165,514.0,1.7519954566666014,1,0,1
pileup,3,8,1063,494.7176259624759,139.4649438463007,884.7757477051388,514.0,0.2747772765646504,1,0,1
pileup,1,8,1114,353.597448577015,-373.0480456453636,906.5982041456958,514.0,-0.8121594296818888,1,0,1
pileup,3,8,1118,-379.4806835340374,-346.6848869283744,840.3657307666738,514.0,-2.4013267952599304,1,0,1
pileup,1,8,1130,-359.6704989107748,367.19631290806063,-1044.4470887837012,514.0,2.345841087109069,1,0,1
pileup,1,8,1177,-360.2721407813972,-366.6060345613382,955.7996918229512,514.0,-2.347480879453379,1,0,1
pileup,3,8,1179,502.3707434294134,-108.71815003107125,-1010.1134531412888,514.0,-0.2131236565604423,1,0,1
pileup,1,8,1192,-505.2858794277231,94.24531845642252,-1124.281585889404,514.0,2.957192743116839,1,0,1
pileup,1,8,1199,-348.9098521582657,-377.4359747916159,-1133.421516630009,514.0000000000001,-2.316941191213505,1,0,1
pileup,1,8,1217,319.27691366763094,-402.81292481606414,1025.938967124845,514.0,-0.900572629049312,1,0,1
pileup,3,8,1225,-505.3146979026238,-94.09068011009396,-1128.2121736743766,514.0,-2.9574987756851763,1,0,1
hard,405,8,1232,299.7137802225496,-417.57352639350745,1187.4108338187416,514.0,-0.9482560751449272,1,1,0
hard,405,8,1232,308.173651649106,-411.36966396327233,1188.2011112010011,514.0000000000001,-0.9278455625015308,1,1,0
pileup,1,8,1232,5.788813339942618,513.9674013399248,-1176.8537622437932,514.0,1.5595338059359671,1,0,1
