event,mu,hard_found,pu_found,transition,hard_ds,pu_ds,hard_dw,pu_dw,hard_hits,combined_hits,pu_events
8775,5,False,False,0->0,,,,,16,342,"870,48,138,452,261"
8776,5,False,False,0->0,,,,,16,413,"475,844,760,763,543"
8780,5,False,False,0->0,,,,,16,733,"879,729,487,690,692"
8781,5,False,False,0->0,,,,,16,629,"828,553,423,469,818"
8782,5,False,False,0->0,,,,,16,857,"166,778,448,68,611"
8783,5,False,False,0->0,,,,,16,1581,"659,937,444,512,921"
8784,5,False,False,0->0,,,,,16,486,"830,872,189,411,247"
8785,5,False,False,0->0,,,,,16,1773,"81,528,917,938,764"
8786,5,False,False,0->0,,,,,16,443,"29,630,722,355,211"
8787,5,False,False,0->0,,,,,16,1254,"974,37,1,568,792"
8789,5,False,False,0->0,,,,,16,804,"783,3,498,293,393"
8790,5,False,False,0->0,,,,,16,1530,"386,544,55,468,806"
8792,5,False,False,0->0,,,,,16,868,"40,448,439,140,121"
8793,5,False,False,0->0,,,,,16,708,"374,546,444,556,63"
8794,5,False,False,0->0,,,,,16,572,"178,262,356,150,824"
8795,5,False,False,0->0,,,,,16,297,"888,744,742,232,4"
8796,5,False,False,0->0,,,,,16,1205,"218,69,871,915,757"
8797,5,False,False,0->0,,,,,16,1290,"81,419,297,425,570"
8799,5,False,False,0->0,,,,,16,1008,"808,563,560,437,131"
8800,5,False,False,0->0,,,,,16,794,"854,700,603,342,97"
8801,5,False,False,0->0,,,,,16,405,"120,704,856,261,654"
8802,5,False,False,0->0,,,,,16,802,"919,198,282,803,141"
8803,5,False,False,0->0,,,,,16,1303,"808,15,523,1,499"
8804,5,False,False,0->0,,,,,16,791,"126,131,972,221,172"
8805,5,False,False,0->0,,,,,16,737,"189,696,913,38,713"
8806,5,False,False,0->0,,,,,16,791,"323,122,624,233,929"
8807,5,False,False,0->0,,,,,16,970,"19,895,824,835,983"
8808,5,False,False,0->0,,,,,16,1088,"246,917,553,206,225"
8809,5,False,False,0->0,,,,,16,1695,"679,635,871,340,578"
8810,5,False,False,0->0,,,,,16,268,"616,260,515,771,270"
8812,5,False,False,0->0,,,,,16,444,"574,614,95,335,895"
8814,5,False,False,0->0,,,,,16,588,"689,853,928,523,44"
8815,5,False,False,0->0,,,,,16,1251,"964,990,960,607,315"
8818,5,False,False,0->0,,,,,16,982,"802,832,55,100,2"
8819,5,False,False,0->0,,,,,16,915,"490,391,604,283,51"
8820,5,False,False,0->0,,,,,16,1334,"359,242,302,375,891"
8821,5,False,False,0->0,,,,,16,615,"519,646,117,498,566"
8822,5,False,False,0->0,,,,,16,1281,"344,544,29,272,803"
8823,5,False,False,0->0,,,,,16,915,"569,824,359,510,853"
8824,5,False,False,0->0,,,,,16,1007,"609,998,447,754,396"
8826,5,False,False,0->0,,,,,16,1011,"364,469,558,11,843"
8828,5,False,False,0->0,,,,,16,806,"15,521,519,872,255"
8829,5,False,False,0->0,,,,,16,728,"65,337,794,189,577"
8833,5,False,False,0->0,,,,,16,346,"543,128,283,897,294"
8835,5,False,False,0->0,,,,,16,918,"23,80,874,133,474"
8836,5,False,False,0->0,,,,,16,468,"983,992,779,783,667"
8837,5,False,False,0->0,,,,,16,296,"56,325,150,514,53"
8838,5,False,False,0->0,,,,,16,703,"570,681,636,301,873"
8839,5,False,False,0->0,,,,,16,741,"25,204,132,955,784"
8840,5,False,False,0->0,,,,,16,1082,"257,582,688,69,447"
8841,5,False,False,0->0,,,,,16,849,"206,248,27,424,410"
8842,5,False,False,0->0,,,,,16,800,"180,404,748,953,1000"
8844,5,False,False,0->0,,,,,16,772,"86,236,417,761,716"
8845,5,False,False,0->0,,,,,16,445,"90,950,546,236,908"
8846,5,False,False,0->0,,,,,16,370,"360,303,554,860,150"
8847,5,False,False,0->0,,,,,16,391,"741,48,969,451,54"
8848,5,False,False,0->0,,,,,16,960,"58,842,471,564,653"
8849,5,False,False,0->0,,,,,16,1158,"791,613,964,792,188"
8851,5,False,False,0->0,,,,,16,1343,"174,55,740,64,201"
8852,5,False,False,0->0,,,,,16,707,"225,527,742,218,490"
8854,5,False,False,0->0,,,,,16,1346,"471,524,686,444,607"
8855,5,False,False,0->0,,,,,16,1267,"917,141,891,379,622"
8856,5,False,False,0->0,,,,,16,378,"23,262,832,65,523"
8858,5,False,False,0->0,,,,,16,366,"639,371,744,46,342"
8859,5,False,False,0->0,,,,,16,469,"778,41,527,962,182"
8862,5,False,False,0->0,,,,,16,1598,"7,280,663,964,388"
8863,5,False,False,0->0,,,,,16,1050,"310,50,585,113,127"
8864,5,False,False,0->0,,,,,16,746,"267,333,289,994,778"
8865,5,False,False,0->0,,,,,16,1035,"629,673,98,403,140"
8866,5,False,False,0->0,,,,,16,741,"935,314,717,204,280"
8867,5,False,False,0->0,,,,,16,1128,"762,333,657,136,771"
8868,5,False,False,0->0,,,,,16,811,"220,318,401,88,46"
8869,5,False,False,0->0,,,,,16,1534,"69,171,84,434,738"
8871,5,False,False,0->0,,,,,16,1164,"255,456,174,856,54"
8872,5,False,False,0->0,,,,,16,319,"692,74,235,725,362"
8873,5,False,False,0->0,,,,,16,869,"45,874,223,944,6"
8874,5,False,False,0->0,,,,,16,654,"639,152,885,364,133"
8875,5,False,False,0->0,,,,,16,395,"852,895,995,683,975"
8878,5,False,False,0->0,,,,,16,728,"960,691,737,748,131"
8879,5,False,False,0->0,,,,,16,589,"615,677,704,134,853"
8881,5,False,False,0->0,,,,,16,1188,"779,732,291,220,381"
8882,5,False,False,0->0,,,,,16,857,"648,173,948,436,318"
8884,5,False,False,0->0,,,,,16,843,"606,365,302,211,199"
8886,5,False,False,0->0,,,,,16,802,"390,124,980,792,554"
8887,5,False,False,0->0,,,,,16,533,"878,752,631,37,981"
8888,5,False,False,0->0,,,,,16,402,"101,515,852,107,282"
8889,5,False,False,0->0,,,,,16,524,"772,587,670,318,913"
8890,5,False,False,0->0,,,,,16,717,"548,448,719,249,817"
8891,5,False,False,0->0,,,,,16,417,"727,444,93,770,331"
8892,5,False,False,0->0,,,,,16,507,"597,59,409,385,455"
8894,5,False,False,0->0,,,,,16,324,"401,792,373,318,984"
8897,5,False,False,0->0,,,,,16,612,"356,8,556,568,78"
8898,5,False,False,0->0,,,,,16,463,"454,193,763,113,727"
8899,5,False,False,0->0,,,,,16,765,"924,830,598,740,689"
8900,5,False,False,0->0,,,,,16,1178,"446,274,251,8,366"
8901,5,False,False,0->0,,,,,16,865,"86,494,802,721,126"
8905,5,False,False,0->0,,,,,16,1247,"607,389,876,446,810"
8906,5,False,False,0->0,,,,,16,784,"360,162,521,203,612"
8907,5,False,False,0->0,,,,,16,693,"307,106,121,290,796"
8908,5,False,False,0->0,,,,,16,600,"719,465,203,278,206"
8909,5,False,False,0->0,,,,,16,876,"953,91,238,911,933"
8910,5,False,False,0->0,,,,,16,1228,"750,249,808,113,551"
8911,5,False,False,0->0,,,,,16,930,"370,278,390,883,403"
8912,5,False,False,0->0,,,,,16,568,"797,924,617,610,404"
8913,5,False,False,0->0,,,,,16,469,"132,828,154,180,602"
8916,5,False,False,0->0,,,,,16,655,"90,408,451,769,753"
8917,5,False,False,0->0,,,,,16,821,"586,522,512,681,768"
8920,5,False,False,0->0,,,,,16,1187,"950,88,658,619,715"
8922,5,False,False,0->0,,,,,16,1336,"162,183,829,218,221"
8923,5,False,False,0->0,,,,,16,712,"944,218,323,426,692"
8924,5,False,False,0->0,,,,,16,855,"810,684,541,309,896"
8925,5,False,False,0->0,,,,,16,1543,"473,569,141,512,833"
8926,5,False,False,0->0,,,,,16,540,"913,709,851,518,595"
8927,5,False,False,0->0,,,,,16,619,"429,519,49,758,767"
8928,5,False,False,0->0,,,,,16,634,"372,127,85,107,15"
8929,5,False,False,0->0,,,,,16,759,"726,758,265,130,29"
8932,5,False,False,0->0,,,,,16,662,"592,415,885,787,623"
8933,5,False,False,0->0,,,,,16,595,"229,568,979,818,223"
8934,5,False,False,0->0,,,,,16,492,"182,56,116,105,146"
8935,5,False,False,0->0,,,,,16,841,"331,767,623,92,85"
8936,5,False,False,0->0,,,,,16,1163,"777,574,154,395,906"
8937,5,False,False,0->0,,,,,16,643,"962,816,14,314,909"
8938,5,False,False,0->0,,,,,16,1015,"72,358,650,852,453"
8940,5,False,False,0->0,,,,,16,731,"863,179,271,906,13"
8941,5,False,False,0->0,,,,,16,461,"956,616,2,507,782"
8942,5,False,False,0->0,,,,,16,904,"634,8,414,739,533"
8946,5,False,False,0->0,,,,,16,741,"633,530,183,615,455"
8947,5,False,False,0->0,,,,,16,679,"203,81,948,280,56"
8948,5,False,False,0->0,,,,,16,439,"687,440,445,235,906"
8949,5,False,False,0->0,,,,,16,1679,"20,659,157,114,892"
8952,5,False,False,0->0,,,,,16,660,"959,983,619,378,288"
8954,5,False,False,0->0,,,,,16,872,"111,794,700,378,126"
8955,5,False,False,0->0,,,,,16,532,"127,897,457,691,990"
8958,5,False,False,0->0,,,,,16,1548,"329,441,482,342,368"
8960,5,False,False,0->0,,,,,16,544,"119,814,523,333,981"
8962,5,False,False,0->0,,,,,16,1038,"603,706,758,401,321"
8964,5,False,False,0->0,,,,,16,722,"684,137,446,669,392"
8965,5,False,False,0->0,,,,,16,685,"199,437,181,940,715"
8967,5,False,False,0->0,,,,,16,697,"615,147,458,182,981"
8968,5,False,False,0->0,,,,,16,548,"940,517,650,531,746"
8969,5,False,False,0->0,,,,,16,1080,"607,479,855,627,337"
8970,5,False,False,0->0,,,,,16,1134,"350,842,424,510,910"
8972,5,False,False,0->0,,,,,16,605,"289,718,280,860,870"
8974,5,False,False,0->0,,,,,16,417,"515,708,243,359,639"
8975,5,False,False,0->0,,,,,16,911,"748,329,546,615,251"
8976,5,False,False,0->0,,,,,16,529,"293,337,847,689,434"
8977,5,False,False,0->0,,,,,16,1089,"117,755,861,826,976"
8978,5,False,False,0->0,,,,,16,1238,"245,471,653,637,335"
8980,5,False,False,0->0,,,,,16,659,"609,45,409,949,400"
8981,5,False,False,0->0,,,,,16,1005,"717,82,146,384,858"
8982,5,False,False,0->0,,,,,16,370,"860,691,978,265,85"
8983,5,False,False,0->0,,,,,16,917,"142,257,961,301,703"
8984,5,False,False,0->0,,,,,16,1023,"248,511,86,658,917"
8987,5,False,False,0->0,,,,,16,752,"342,707,740,253,279"
8988,5,False,False,0->0,,,,,16,603,"707,785,63,316,491"
8989,5,False,False,0->0,,,,,16,827,"978,36,929,154,25"
8990,5,False,False,0->0,,,,,16,665,"519,915,228,976,344"
8991,5,False,False,0->0,,,,,16,748,"817,138,289,583,726"
8992,5,False,False,0->0,,,,,16,1118,"592,426,522,65,657"
8993,5,False,False,0->0,,,,,16,388,"17,815,713,978,176"
8997,5,False,False,0->0,,,,,16,1033,"388,472,629,517,929"
8999,5,False,False,0->0,,,,,16,781,"445,534,666,73,891"
9000,5,False,False,0->0,,,,,16,981,"684,373,284,896,844"
9001,5,False,False,0->0,,,,,16,625,"461,229,625,473,316"
9002,5,False,False,0->0,,,,,16,646,"588,270,117,469,754"
9004,5,False,False,0->0,,,,,16,450,"617,439,461,236,760"
9005,5,False,False,0->0,,,,,16,703,"658,829,278,469,968"
9006,5,False,False,0->0,,,,,16,876,"611,595,680,200,940"
9007,5,False,False,0->0,,,,,16,409,"855,770,469,433,418"
9008,5,False,False,0->0,,,,,16,568,"551,32,68,948,54"
9009,5,False,False,0->0,,,,,16,560,"762,568,940,726,25"
9012,5,False,False,0->0,,,,,16,922,"197,101,168,254,566"
9013,5,False,False,0->0,,,,,16,660,"600,962,994,530,606"
9015,5,False,False,0->0,,,,,16,743,"492,814,872,716,173"
9016,5,False,False,0->0,,,,,16,476,"618,796,609,947,580"
9017,5,False,False,0->0,,,,,16,1344,"442,216,942,494,888"
9019,5,False,False,0->0,,,,,16,917,"581,431,360,888,164"
9022,5,False,False,0->0,,,,,16,943,"546,524,661,457,255"
9023,5,False,False,0->0,,,,,16,1274,"414,792,230,204,875"
9024,5,False,False,0->0,,,,,16,788,"570,402,748,832,612"
9026,5,False,False,0->0,,,,,16,371,"870,465,781,931,469"
9027,5,False,False,0->0,,,,,16,364,"610,597,491,246,888"
9028,5,False,False,0->0,,,,,16,302,"195,541,156,297,662"
9029,5,False,False,0->0,,,,,16,1145,"978,626,594,755,460"
9030,5,False,False,0->0,,,,,16,1111,"327,741,162,935,883"
9031,5,False,False,0->0,,,,,16,1725,"829,372,845,743,197"
9032,5,False,False,0->0,,,,,16,592,"265,875,2,73,534"
9033,5,False,False,0->0,,,,,16,971,"777,490,851,710,134"
9035,5,False,False,0->0,,,,,16,791,"673,4,8,536,537"
9037,5,False,False,0->0,,,,,16,636,"582,242,640,741,899"
9038,5,False,False,0->0,,,,,16,853,"827,674,267,602,60"
9039,5,False,False,0->0,,,,,16,945,"94,198,476,424,891"
9040,5,False,False,0->0,,,,,16,1402,"735,877,468,173,521"
9041,5,False,False,0->0,,,,,16,812,"843,355,477,774,383"
9042,5,False,False,0->0,,,,,16,1872,"896,779,343,142,659"
9044,5,False,False,0->0,,,,,16,1375,"732,693,827,504,461"
9045,5,False,False,0->0,,,,,16,793,"678,99,15,637,182"
9046,5,False,False,0->0,,,,,16,1917,"19,233,762,3,419"
9047,5,False,False,0->0,,,,,16,799,"971,58,317,428,501"
9048,5,False,False,0->0,,,,,16,918,"245,164,141,584,571"
9049,5,False,False,0->0,,,,,16,879,"409,64,5,381,457"
9050,5,False,False,0->0,,,,,16,1496,"876,16,844,383,273"
9051,5,False,False,0->0,,,,,16,813,"960,831,424,972,786"
9052,5,False,False,0->0,,,,,16,383,"262,867,905,445,654"
9053,5,False,False,0->0,,,,,16,843,"759,853,669,599,16"
9054,5,False,False,0->0,,,,,16,583,"413,762,7,649,425"
9055,5,False,False,0->0,,,,,16,551,"831,721,448,666,384"
9057,5,False,False,0->0,,,,,16,1174,"7,369,879,872,802"
9058,5,False,False,0->0,,,,,16,885,"938,63,653,789,740"
9060,5,False,False,0->0,,,,,16,678,"913,268,469,389,119"
9062,5,False,False,0->0,,,,,16,703,"394,193,790,160,199"
9063,5,False,False,0->0,,,,,16,1284,"498,85,733,871,850"
9064,5,False,False,0->0,,,,,16,381,"418,100,413,757,721"
9066,5,False,False,0->0,,,,,16,879,"172,143,26,834,167"
9067,5,False,False,0->0,,,,,16,450,"496,378,337,415,135"
9069,5,False,False,0->0,,,,,16,1788,"365,255,216,347,567"
9070,5,False,False,0->0,,,,,16,1989,"147,366,906,659,617"
9071,5,False,False,0->0,,,,,16,718,"927,56,896,183,211"
9072,5,False,False,0->0,,,,,16,799,"995,624,528,979,33"
9073,5,False,False,0->0,,,,,16,1813,"542,776,147,312,204"
9074,5,False,False,0->0,,,,,16,896,"57,673,267,669,393"
9076,5,False,False,0->0,,,,,16,1230,"403,717,602,989,578"
9082,5,False,False,0->0,,,,,16,1143,"651,974,226,56,187"
9083,5,False,False,0->0,,,,,16,440,"423,757,331,712,828"
9084,5,False,False,0->0,,,,,16,801,"506,98,852,368,378"
9085,5,False,False,0->0,,,,,16,698,"585,156,304,877,986"
9087,5,False,False,0->0,,,,,16,1214,"544,417,67,687,860"
9088,5,False,False,0->0,,,,,16,721,"577,989,543,823,855"
9089,5,False,False,0->0,,,,,16,517,"514,541,897,755,920"
9090,5,False,False,0->0,,,,,16,1096,"567,543,17,124,381"
9091,5,False,False,0->0,,,,,16,478,"937,250,592,186,498"
9092,5,False,False,0->0,,,,,16,1013,"797,963,943,678,254"
9094,5,False,False,0->0,,,,,16,818,"395,609,337,642,564"
9095,5,False,False,0->0,,,,,16,756,"371,702,285,148,73"
9096,5,False,False,0->0,,,,,16,463,"439,190,945,565,593"
9097,5,False,False,0->0,,,,,16,264,"142,404,54,729,707"
9098,5,False,False,0->0,,,,,16,449,"510,49,958,262,721"
9100,5,False,False,0->0,,,,,16,1336,"930,599,929,776,868"
9102,5,False,False,0->0,,,,,16,786,"116,343,422,982,629"
9104,5,False,False,0->0,,,,,16,828,"261,951,802,276,380"
9105,5,False,False,0->0,,,,,16,1174,"418,532,376,356,987"
9106,5,False,False,0->0,,,,,16,904,"381,604,126,137,2"
9107,5,False,False,0->0,,,,,16,578,"514,342,83,640,708"
9108,5,False,False,0->0,,,,,16,653,"920,405,46,481,731"
9109,5,False,False,0->0,,,,,16,880,"966,308,410,695,488"
9112,5,False,False,0->0,,,,,16,769,"307,856,700,132,436"
9113,5,False,False,0->0,,,,,16,902,"551,433,928,114,888"
9114,5,False,False,0->0,,,,,16,341,"527,774,771,416,906"
9116,5,False,False,0->0,,,,,16,456,"969,935,594,31,595"
9118,5,False,False,0->0,,,,,16,786,"541,20,492,990,964"
9119,5,False,False,0->0,,,,,16,1054,"993,25,472,808,309"
9122,5,False,False,0->0,,,,,16,991,"107,120,164,821,162"
9123,5,False,False,0->0,,,,,16,703,"12,610,595,895,426"
9124,5,False,False,0->0,,,,,16,795,"852,678,321,583,811"
9125,5,False,False,0->0,,,,,16,998,"883,760,805,72,520"
9126,5,False,False,0->0,,,,,16,429,"798,107,985,513,279"
9127,5,False,False,0->0,,,,,16,932,"826,424,769,261,890"
9128,5,False,False,0->0,,,,,16,430,"823,223,25,221,48"
9129,5,False,False,0->0,,,,,16,532,"133,786,569,176,299"
9130,5,False,False,0->0,,,,,16,818,"534,737,65,845,933"
9131,5,False,False,0->0,,,,,16,674,"390,730,803,422,52"
9133,5,False,False,0->0,,,,,16,340,"897,862,501,574,709"
9134,5,False,False,0->0,,,,,16,560,"239,791,751,618,206"
9135,5,False,False,0->0,,,,,16,712,"413,393,7,109,638"
9137,5,False,False,0->0,,,,,16,1265,"718,144,599,568,544"
9138,5,False,False,0->0,,,,,16,1086,"785,614,592,826,597"
9141,5,False,False,0->0,,,,,16,498,"285,18,13,337,68"
9144,5,False,False,0->0,,,,,16,539,"143,352,816,787,195"
9145,5,False,False,0->0,,,,,16,619,"550,771,127,851,90"
9146,5,False,False,0->0,,,,,16,906,"20,735,132,855,736"
9147,5,False,False,0->0,,,,,16,290,"906,727,622,921,581"
9148,5,False,False,0->0,,,,,16,611,"877,16,477,196,699"
9149,5,False,False,0->0,,,,,16,395,"689,142,730,680,357"
9150,5,False,False,0->0,,,,,16,624,"60,201,385,192,329"
9151,5,False,False,0->0,,,,,16,583,"440,958,616,773,619"
9152,5,False,False,0->0,,,,,16,1629,"388,424,94,826,73"
9153,5,False,False,0->0,,,,,16,847,"42,431,397,496,611"
9155,5,False,False,0->0,,,,,16,925,"933,4,973,249,726"
9156,5,False,False,0->0,,,,,16,699,"206,636,200,566,588"
9158,5,False,False,0->0,,,,,16,768,"243,119,692,48,785"
9160,5,False,False,0->0,,,,,16,690,"276,524,556,619,911"
9161,5,False,False,0->0,,,,,16,568,"689,931,675,520,289"
9162,5,False,False,0->0,,,,,16,283,"867,148,183,177,133"
9166,5,False,False,0->0,,,,,16,708,"711,979,952,143,288"
9168,5,False,False,0->0,,,,,16,639,"209,933,954,618,638"
9171,5,False,False,0->0,,,,,16,177,"489,968,801,752,142"
9176,5,False,False,0->0,,,,,16,1083,"896,928,496,17,514"
9177,5,False,False,0->0,,,,,16,398,"574,885,49,410,337"
9179,5,False,False,0->0,,,,,16,426,"729,459,690,546,25"
9180,5,False,False,0->0,,,,,16,1210,"133,388,499,614,413"
9182,5,False,False,0->0,,,,,16,610,"276,584,201,150,867"
9183,5,False,False,0->0,,,,,16,359,"736,855,956,96,307"
9184,5,False,False,0->0,,,,,16,780,"616,465,782,69,7"
9185,5,False,False,0->0,,,,,16,1314,"871,101,652,556,884"
9186,5,False,False,0->0,,,,,16,508,"181,1,990,137,571"
9188,5,False,False,0->0,,,,,16,789,"875,144,177,536,273"
9189,5,False,False,0->0,,,,,16,789,"656,835,57,865,169"
9191,5,False,False,0->0,,,,,16,1125,"800,584,474,763,293"
9193,5,False,False,0->0,,,,,16,365,"813,205,195,214,984"
9194,5,False,False,0->0,,,,,16,506,"184,759,833,49,860"
9195,5,False,False,0->0,,,,,16,651,"142,755,364,102,62"
9197,5,False,False,0->0,,,,,16,646,"173,751,566,60,522"
9198,5,False,False,0->0,,,,,16,894,"523,750,378,396,569"
9199,5,False,False,0->0,,,,,16,486,"603,781,378,262,330"
9200,5,False,False,0->0,,,,,16,564,"553,837,771,457,686"
9201,5,False,False,0->0,,,,,16,585,"957,262,7,749,968"
9202,5,False,False,0->0,,,,,16,890,"501,668,379,921,553"
9203,5,False,False,0->0,,,,,16,456,"654,565,831,563,31"
9204,5,False,False,0->0,,,,,16,868,"356,74,982,987,844"
9205,5,False,False,0->0,,,,,16,587,"958,789,951,476,643"
9206,5,False,False,0->0,,,,,16,900,"949,861,224,495,282"
9207,5,False,False,0->0,,,,,16,1058,"313,53,202,898,977"
9208,5,False,False,0->0,,,,,16,775,"507,382,535,795,79"
9209,5,False,False,0->0,,,,,16,477,"756,261,999,795,689"
9210,5,False,False,0->0,,,,,16,960,"606,650,404,230,337"
9214,5,False,False,0->0,,,,,16,373,"920,122,280,520,597"
9215,5,False,False,0->0,,,,,16,581,"694,446,238,401,719"
9216,5,False,False,0->0,,,,,16,495,"886,729,58,619,564"
9218,5,False,False,0->0,,,,,16,763,"423,992,365,963,252"
9219,5,False,False,0->0,,,,,16,711,"160,860,708,990,93"
9220,5,False,False,0->0,,,,,16,1112,"748,752,494,303,291"
9221,5,False,False,0->0,,,,,16,822,"407,146,426,630,653"
9222,5,False,False,0->0,,,,,16,849,"461,211,974,430,98"
9223,5,False,False,0->0,,,,,16,885,"547,274,672,874,555"
9224,5,False,False,0->0,,,,,16,395,"398,299,584,391,506"
9228,5,False,False,0->0,,,,,16,693,"725,614,416,338,437"
9229,5,False,False,0->0,,,,,16,741,"245,414,893,948,695"
9230,5,False,False,0->0,,,,,16,1012,"572,511,424,335,652"
9231,5,False,False,0->0,,,,,16,1237,"84,572,371,67,111"
9232,5,False,False,0->0,,,,,16,1055,"854,714,717,826,911"
9233,5,False,False,0->0,,,,,16,298,"555,697,674,670,704"
9234,5,False,False,0->0,,,,,16,379,"862,736,325,238,742"
9235,5,False,False,0->0,,,,,16,584,"27,31,584,121,842"
9236,5,False,False,0->0,,,,,16,1686,"84,184,190,735,111"
9237,5,False,False,0->0,,,,,16,1472,"802,58,733,469,140"
9238,5,False,False,0->0,,,,,16,421,"685,594,80,429,18"
9240,5,False,False,0->0,,,,,16,275,"905,177,211,207,97"
9241,5,False,False,0->0,,,,,16,349,"978,763,510,458,250"
9242,5,False,False,0->0,,,,,16,752,"754,533,53,55,356"
9243,5,False,False,0->0,,,,,16,1318,"378,876,631,338,200"
9246,5,False,False,0->0,,,,,16,660,"962,58,892,491,97"
9247,5,False,False,0->0,,,,,16,778,"802,583,184,145,836"
9248,5,False,False,0->0,,,,,16,519,"372,251,72,986,771"
9249,5,False,False,0->0,,,,,16,983,"512,765,998,489,650"
9250,5,False,False,0->0,,,,,16,565,"870,656,604,555,394"
9251,5,False,False,0->0,,,,,16,688,"468,60,325,951,171"
9252,5,False,False,0->0,,,,,16,1078,"323,302,332,454,661"
9253,5,False,False,0->0,,,,,16,747,"23,619,217,20,667"
9254,5,False,False,0->0,,,,,16,888,"730,614,728,226,929"
9255,5,False,False,0->0,,,,,16,925,"716,774,307,957,964"
9256,5,False,False,0->0,,,,,16,613,"636,775,583,623,490"
9257,5,False,False,0->0,,,,,16,661,"736,696,83,417,690"
9258,5,False,False,0->0,,,,,16,679,"598,220,541,389,268"
9259,5,False,False,0->0,,,,,16,757,"202,850,390,724,597"
9260,5,False,False,0->0,,,,,16,507,"415,418,660,560,648"
9262,5,False,False,0->0,,,,,16,1229,"238,375,226,52,720"
9263,5,False,False,0->0,,,,,16,1228,"342,508,822,849,660"
9264,5,False,False,0->0,,,,,16,633,"603,705,867,500,162"
9265,5,False,False,0->0,,,,,16,356,"568,884,189,276,384"
9266,5,False,False,0->0,,,,,16,863,"355,55,199,953,526"
9267,5,False,False,0->0,,,,,16,687,"392,989,538,594,938"
9269,5,False,False,0->0,,,,,16,780,"508,323,446,204,878"
9270,5,False,False,0->0,,,,,16,503,"586,599,931,408,908"
9271,5,False,False,0->0,,,,,16,480,"104,593,274,325,784"
9272,5,False,False,0->0,,,,,16,691,"426,831,914,169,958"
9273,5,False,False,0->0,,,,,16,419,"571,176,922,260,358"
9274,5,False,False,0->0,,,,,16,485,"108,968,780,941,222"
9275,5,False,False,0->0,,,,,16,1356,"379,400,966,785,721"
9276,5,False,False,0->0,,,,,16,632,"260,50,107,528,17"
9277,5,False,False,0->0,,,,,16,389,"834,318,46,403,741"
9278,5,False,False,0->0,,,,,16,900,"423,86,431,146,267"
9279,5,False,False,0->0,,,,,16,1055,"891,755,166,937,605"
9282,5,False,False,0->0,,,,,16,1477,"680,463,527,776,494"
9284,5,False,False,0->0,,,,,16,845,"658,684,857,321,505"
9286,5,False,False,0->0,,,,,16,368,"376,878,356,496,873"
9288,5,False,False,0->0,,,,,16,667,"675,930,9,926,684"
