hit_id,trajectory_step,x,y,z,r,phi,volume_id,layer_id,module_id,module_index,local_u_mm,local_v_mm,distance_to_module,event,particle,charge
3,148,-37.16044468410724,168.87510306834466,-18.694523389004157,172.91529453887134,1.7873913761433562,8,8,530,2685,-4.376560283888278,16.305476610979536,0.0,533.0,electron,-1
4,239,-65.51013808059506,253.89184618603116,-28.378539563525564,262.2072610571453,1.8233124251624666,13,2,432,5455,4.48055081968028,-28.37853956349718,0.0,533.0,electron,-1
5,340,-104.69537808918024,346.7657298334065,-39.27161157930837,362.2258875068587,1.864013310623412,13,4,605,6468,4.658993179395783,-39.2716115792691,0.0,533.0,electron,-1
6,482,-171.8328448782207,470.41441891706495,-54.4802436581552,500.8155869219952,1.9210179908390144,13,6,765,7804,14.183654856238359,48.519756341796274,0.0,533.0,electron,-1
7,643,-265.14418975258513,601.1364529194572,-71.84379016013212,657.0133000085627,1.9862005967378173,13,8,1002,9679,-10.495019985364852,31.156209839836727,0.0,533.0,electron,-1
8,812,-379.6687695629089,723.2536075185745,-89.9444766726694,816.8501425414856,2.054200649790449,17,2,1180,13607,-11.576895589871633,13.055523327317548,0.0,533.0,electron,-1
9,1033,-553.2466022442012,857.9669766240506,-113.71333544400723,1020.876650664598,2.143531603454458,17,4,1496,16443,15.165743377568802,-10.713335443996513,0.0,533.0,electron,-1
0,7,-5.305894484497127,31.97495754914172,-3.5016173977607306,32.41219564531277,1.735236981760915,8,2,109,864,-1.0442808423660959,31.498382602207766,0.0,533.0,positron,1
1,47,-10.924433626962475,70.9691602460298,-7.757997194188877,71.805048263312,1.7235296372224465,8,4,217,1196,3.9543230640913407,27.242002805783876,0.0,533.0,positron,1
2,92,-15.842170203670975,116.0472768137206,-12.657129832054569,117.1236304621846,1.706472436917105,8,6,353,1780,-5.388068412635281,22.342870167923085,0.0,533.0,positron,1
3,147,-19.550027713542093,170.41537951446685,-18.544848855509994,171.53310222420637,1.6850168568348192,8,8,528,2683,5.830872245363472,16.45515114447355,0.0,533.0,positron,1
4,149,-19.644088102382064,172.49927300388975,-18.770209091500888,173.6141969547555,1.6841870932789715,8,8,529,2684,-8.362973221841397,16.22979090848288,0.0,533.0,positron,1
5,238,-20.38600108030771,260.68461566697545,-28.299586565775694,261.48051148314096,1.6488392748306155,13,2,431,5454,-0.13143436556230848,-28.299586565747394,0.0,533.0,positron,1
6,338,-13.600443207789075,360.30292790566176,-39.08963340989076,360.5595261712562,1.6085256598656048,13,4,603,6466,-6.6985664924169654,-39.089633409851665,0.0,533.0,positron,1
7,478,9.17745778329437,497.112964036951,-54.08113879693101,497.1976717010721,1.552336910088786,13,6,761,7800,-9.281680889083015,48.91886120302007,0.0,533.0,positron,1
8,643,55.63821525993224,654.0072221670621,-71.77164316318179,656.3696044485816,1.4859278906347821,13,8,994,9671,-15.444792506807095,31.228356836786975,0.0,533.0,positron,1
9,649,57.86252102406745,659.9703763434622,-72.45922423766329,662.5020520648912,1.4833455201300663,13,8,993,9670,23.947533129873445,30.540775762306165,0.0,533.0,positron,1
10,811,124.17801745047588,806.4943321652645,-89.84694005939264,815.9983381310446,1.4180234924460666,17,2,1168,13595,-18.049439355623363,13.15305994059421,0.0,533.0,positron,1
11,818,127.3259981987395,812.3522978274033,-90.56539062449295,822.2701293387518,1.4153238226988507,17,2,1167,13594,23.105226696661266,12.434609375494615,0.0,533.0,positron,1
12,1029,242.17818823728604,987.2930115679654,-113.20131230595182,1016.5617372047982,1.330250635352747,17,4,1477,16424,-13.564539643724391,-10.201312305941615,0.0,533.0,positron,1
0,33,-26.700126544411887,-18.045596271374322,-145.92077845128105,32.22639139396539,-2.5472511577591703,8,2,66,821,0.17229114273426974,29.079221548689866,0.0,551.0,electron,-1
1,221,-57.205088643190294,-44.58867612471125,-329.2703334006882,72.52980218661605,-2.479506559450848,8,4,68,1047,-1.8410158006481736,-14.270333400673902,0.0,551.0,electron,-1
2,500,-92.32837647988501,-93.28863167517946,-602.0,131.25280150624855,-2.35102122165149,7,14,15,662,0.6790029602616396,-8.74888501575478,0.0,551.0,electron,-1
3,599,-101.33551674606166,-112.47333667850886,-698.0,151.39068141001462,-2.304149116381097,7,12,16,555,-6.107741765175925,11.267212784234552,0.0,551.0,electron,-1
4,603,-101.67018210978684,-113.29091607111509,-702.0,152.22239518043875,-2.3021873534464663,7,12,15,554,8.217099786411802,12.000520029242667,0.0,551.0,electron,-1
5,1129,-115.94857582094671,-224.52551702662706,-1215.5,252.6970123111471,-2.0474903454615814,12,12,30,4883,-2.8485867863508183,-65.31882150789977,0.0,551.0,electron,-1
6,1419,-99.10262412073497,-284.4947996116188,-1498.5,301.2617153135639,-1.9059968860656245,12,10,34,4717,4.176657537686889,-16.766864499901082,0.0,551.0,electron,-1
7,1723,-64.04556807386376,-339.64508250752084,-1795.5,345.6307521929213,-1.7571740258060988,12,8,37,4550,16.008353930956808,27.260100677124143,0.0,551.0,electron,-1
8,1726,-63.609946950586924,-340.1443121592569,-1798.5,346.04100688408374,-1.755669624000076,12,8,40,4553,-23.69156122474376,27.228849667823415,0.0,551.0,electron,-1
9,2082,-4.174150507118271,-387.9037272356666,-2145.5,387.92618516385113,-1.5815567013686638,12,6,43,4386,-4.1741505071140335,69.90372723559672,0.0,551.0,electron,-1
10,2497,80.96219596068683,-413.98883551803635,-2551.5,421.83128512280405,-1.3776677123255898,12,4,47,4220,10.47252694768018,-48.298358137118,0.0,551.0,electron,-1
11,2907,168.18647707077318,-404.4439766597476,-2951.5,438.0201152068569,-1.176704535493675,12,2,54,4057,0.6100675825140112,-31.97987702082452,0.0,551.0,electron,-1
0,33,-26.861273171176567,-17.865182249876874,-146.07197410754517,32.259769577569614,-2.5546819163810683,8,2,66,821,-0.06961266970034159,28.928025892425897,0.0,551.0,positron,1
1,218,-62.456896578719764,-35.78595857924263,-326.7662837112809,71.98262819375357,-2.621284942718493,8,4,67,1046,2.1393594577219694,-11.766283711269125,0.0,551.0,positron,1
2,500,-121.36139047920928,-49.98710637946118,-602.0,131.25280150624852,-2.7508815611805204,7,14,8,655,-3.2925368564227395,-8.788355732954326,0.0,551.0,positron,1
3,599,-142.52940164947674,-51.03438138383469,-698.0,151.39068141001465,-2.797753666450913,7,12,7,546,3.0940198896039006,11.359521525905322,0.0,551.0,positron,1
4,722,-168.96916771884426,-49.460629236457194,-818.0,176.0594600811476,-2.8568282066759396,7,10,7,438,-6.800468232323265,35.92854735982663,0.0,551.0,positron,1
5,1129,-251.73732244164606,-22.0022844470903,-1215.5,252.69701231114695,-3.0544124373704284,12,12,5,4858,-22.045677872206056,-66.26660067398859,0.0,551.0,positron,1
6,1132,-252.31157851900076,-21.671790906234303,-1218.5,253.24059543413142,-3.0559099812891954,12,12,1,4854,6.964466824259745,-64.85519854275319,0.0,551.0,positron,1
7,1416,-300.35801305245246,15.877077542153033,-1495.5,300.77735552414305,3.088781296778048,12,10,168,4851,1.6140935813246304,-17.226983420704176,0.0,551.0,positron,1
8,1726,-338.8205507311854,70.32078531676903,-1798.5,346.0410068840843,2.936952148347652,12,8,165,4678,-10.416933011667709,27.88405025421017,0.0,551.0,positron,1
9,2085,-360.50577274574766,144.09906392319053,-2148.5,388.2382675710219,2.7613331886123613,12,6,159,4502,10.474532855145593,70.09681752170644,0.0,551.0,positron,1
10,2501,-352.03925026618884,232.7384916364294,-2554.5,422.0175816446285,2.5574432420095023,12,4,154,4327,13.902791752268108,-48.21207748045946,0.0,551.0,positron,1
11,2907,-310.2817030463363,309.1712892241023,-2951.5,438.02011520685704,2.35798705984125,12,2,151,4154,-23.776053054369317,-32.625846837247494,0.0,551.0,positron,1
12,2910,-309.8540269865956,309.6773418185487,-2954.5,438.07484985515,2.3564796818261398,12,2,148,4151,24.68784515179767,-32.621543692714475,0.0,551.0,positron,1
0,7,26.154324719663993,18.656656546853785,-3.3018013592881346,32.12661723631807,0.6196161617138042,8,2,106,861,0.9916166532402138,31.698198640680165,0.0,866.0,electron,-1
1,48,58.70431301660876,43.20989605895098,-7.49242038782559,72.89232802001406,0.6345196455534685,8,4,212,1191,-3.8778535928107143,27.507579612146902,0.0,866.0,electron,-1
2,91,92.35088497818752,70.88444724747481,-11.970217415574709,116.41860168304059,0.6546424008692883,8,6,344,1771,-1.1668965491688523,23.02978258440226,0.0,866.0,electron,-1
3,148,133.80816137931942,108.58576035622785,-17.730094088198125,172.3237981355278,0.6817158779812756,8,8,516,2671,-0.5204090369844236,17.269905911784605,0.0,866.0,electron,-1
4,239,196.13088456796768,174.1920593174189,-27.03324048459954,262.3169788836717,0.7262249105413163,13,2,425,5448,5.137186990878728,-27.033240484572502,0.0,866.0,electron,-1
5,343,259.8224551620562,255.75414344116086,-37.67350567305156,364.579058770194,0.7775075273646277,13,4,595,6458,17.76925137799214,-37.67350567301388,0.0,866.0,electron,-1
6,481,330.62159041580304,373.0676344899259,-51.76682821555461,498.48780923206533,0.8456444707739348,13,6,752,7791,-0.08516315755522208,51.23317178439415,0.0,866.0,electron,-1
7,484,332.0896918449014,375.93634838334395,-52.098024476882216,501.60911222329736,0.8472472068710374,13,6,830,7869,0.7274587360759557,-52.09802447683011,0.0,866.0,electron,-1
8,646,393.50140828463014,524.9248594885764,-68.67789397430967,656.0407505872549,0.9275296379926152,13,8,985,9662,-18.090169156388725,34.322106025656005,0.0,866.0,electron,-1
9,821,432.04259946056175,694.2004582215652,-86.54269768524537,817.6644078982957,1.014097688951003,17,2,1160,13587,-5.722464087928628,16.45730231473817,0.0,866.0,electron,-1
10,1047,437.72965411742416,917.839029195203,-109.58241074013301,1016.8754759594473,1.125788054983908,17,4,1472,16419,-11.284050892210173,-6.582410740126431,0.0,866.0,electron,-1
0,7,26.188389396964457,18.61851894790942,-3.302379471916328,32.132242172321284,0.6180342606920477,8,2,106,861,0.9404807686500274,31.69762052805197,0.0,866.0,positron,1
1,46,58.91839598224399,40.63020177567927,-7.3563971486781385,71.56948149492852,0.603712816349976,8,4,211,1190,8.138332587967684,27.643602851294215,0.0,866.0,positron,1
2,48,60.4432200499948,41.61068889800004,-7.542712414149965,73.38141645252044,0.6029159227638863,8,4,212,1191,-6.240322897243059,27.457287585822577,0.0,866.0,positron,1
3,91,96.56145727650843,63.72778489647214,-11.895742240718961,115.69505434189477,0.5833529747470012,8,6,343,1770,4.627458947447935,23.104257759257933,0.0,866.0,positron,1
4,147,145.68246846520444,90.58923839204877,-17.65040298365121,171.55113444849826,0.5563140859948138,8,8,514,2669,5.666854049327567,17.349597016331437,0.0,866.0,positron,1
5,237,226.78510577332398,127.5920355644565,-26.815261670432093,260.21378084202087,0.5124745820257753,13,2,424,5447,-9.814899186642375,-26.815261670405278,0.0,866.0,positron,1
6,338,321.72423298846337,160.47817801381788,-37.14570386678538,359.5270889803016,0.4626924512969916,13,4,593,6456,-15.34190077516246,-37.145703866748235,0.0,866.0,positron,1
7,483,463.08264366016715,190.78434322317008,-52.01677153951527,500.8434890046847,0.3907976767452759,13,6,746,7785,14.335775941593244,50.98322846043374,0.0,866.0,positron,1
8,486,466.0289821647714,191.1922352064359,-52.32246805949678,503.72361769204934,0.3893182975178898,13,6,824,7863,13.665594558330262,-52.322468059444454,0.0,866.0,positron,1
9,646,624.6298585388438,200.20965226657867,-68.66603484553161,655.9316771119995,0.3101793478583564,13,8,975,9652,-18.983683645772174,34.33396515443405,0.0,866.0,positron,1
10,652,630.8241168954677,200.05123048732656,-69.30285570836121,661.785132257019,0.3070944570110132,13,8,974,9651,20.005857499382806,33.69714429160509,0.0,866.0,positron,1
11,821,796.7160345222266,181.39258859834197,-86.47968681200311,817.104467533515,0.2238593993525281,17,2,1145,13572,-9.718009514705187,16.52031318798037,0.0,866.0,positron,1
12,1050,1013.4041446059018,112.22235653822283,-109.90722210592628,1019.59885131919,0.11028865328335444,17,4,1447,16394,7.164153231172205,-6.907222105919372,0.0,866.0,positron,1
0,42,-29.592959682503324,-14.80688336473502,-170.93526009207983,33.090588658214195,-2.6776638409360554,8,2,66,821,-4.170259358576478,4.064739907916105,0.0,885.0,electron,-1
1,246,-63.87938189405996,-32.9992651880964,-371.44534535520285,71.89942234901103,-2.6647635832365584,8,4,35,1014,-1.0197182740024742,13.554654644783598,0.0,885.0,electron,-1
2,477,-101.82606202634148,-54.98342578510364,-598.0,115.72261671280313,-2.6464795221717448,7,14,10,657,-1.5143134276738426,-24.287159876541498,0.0,885.0,electron,-1
3,579,-118.29311805779093,-65.16091845723926,-698.0,135.05260854209905,-2.638102570141735,7,12,10,549,-0.6359667532828013,-4.94875770487522,0.0,885.0,electron,-1
4,701,-137.8153987874081,-77.75090452966857,-818.0,158.2349117550042,-2.627937744468697,7,10,10,441,0.8633030279349008,18.23268712308997,0.0,885.0,electron,-1
5,1392,-242.76645916501812,-156.27940009389704,-1495.5,288.7192487334863,-2.569628053096124,12,10,18,4701,-19.61449028027593,-29.947416212017593,0.0,885.0,electron,-1
6,1395,-243.20999020095292,-156.65431279738132,-1498.5,289.29513139969606,-2.5693682333226517,12,10,15,4698,14.061586057023382,-29.04674289478474,0.0,885.0,electron,-1
7,1697,-286.12823574552175,-194.90295778062188,-1795.5,346.20301882346394,-2.5436140187149694,12,8,18,4531,-14.527521912752192,27.89846202851344,0.0,885.0,electron,-1
8,2060,-334.87550413159664,-243.60273979236186,-2151.5,414.1061435208806,-2.5126852069533636,12,6,17,4360,4.889828689945265,-55.923334594606914,0.0,885.0,electron,-1
9,2468,-385.91936326051166,-301.81070108264345,-2551.5,489.92188584242234,-2.4778891075337373,12,4,17,4190,22.82437195892112,19.389310227260058,0.0,885.0,electron,-1
10,2471,-386.2866810992129,-302.26054207731465,-2554.5,490.48836407351916,-2.477628010407122,12,4,20,4193,-32.02257054803192,19.441693137394935,0.0,885.0,electron,-1
11,2872,-432.4435706985319,-362.9630418135977,-2948.5,564.5791455244124,-2.443325538464263,12,2,19,4022,9.930039725559052,-57.5081718116605,0.0,885.0,electron,-1
0,42,-29.633789801350176,-14.761171418495298,-171.01849500543253,33.10670143093099,-2.6794504986001386,8,2,66,821,-4.231551125022419,3.9815049945634913,0.0,885.0,positron,1
1,248,-65.07445503491319,-31.36319794040729,-373.19526271063046,72.2380431845998,-2.692481996530738,8,4,35,1014,-3.0457774663612787,11.804737289357735,0.0,885.0,positron,1
2,481,-105.86034588173084,-48.63027904326998,-602.0,116.49599508148762,-2.7109645571554593,7,14,8,655,1.727442478189845,-23.516667635980742,0.0,885.0,positron,1
3,583,-123.89610391292355,-55.662826521902794,-702.0,135.82560443896207,-2.7193458012539686,7,12,8,547,0.875753397429334,-4.177073082114804,0.0,885.0,positron,1
4,705,-145.6968970794851,-63.68483451349132,-822.0,159.00737079016446,-2.729513845342646,7,10,8,439,-0.5915598269030378,19.00641644834473,0.0,885.0,positron,1
5,1392,-270.80585193565923,-100.1149097119444,-1495.5,288.7192487334867,-2.787483177680388,12,10,12,4695,-15.333142390500793,-29.688329310764626,0.0,885.0,positron,1
6,1395,-271.3720588963858,-100.24409559622052,-1498.5,289.2951313996965,-2.7877429974538606,12,10,8,4691,18.20252080026505,-29.278402544073572,0.0,885.0,positron,1
7,1700,-328.30797479205216,-111.66006505809568,-1798.5,346.77672419128265,-2.8137576240327844,12,8,8,4521,12.809516058080016,28.539746660798812,0.0,885.0,positron,1
8,2063,-396.5331172541511,-121.31899273688568,-2154.5,414.6767549284465,-2.8446868473338163,12,6,9,4352,6.802767574985955,-55.378999631029046,0.0,885.0,positron,1
9,2471,-473.73599601950815,-127.09461580618706,-2554.5,490.4883640735198,-2.879483220369391,12,4,9,4182,-9.019876932842052,20.40547260612507,0.0,885.0,positron,1
10,2872,-549.9926881817313,-127.50550775440847,-2948.5,564.5791455244132,-2.9137856923122487,12,2,7,4010,-19.187258479817785,-57.74701871944981,0.0,885.0,positron,1
0,6,-26.034951791038974,18.395286207779243,3.336525898447472,31.877974675751233,2.5264767739088705,8,2,127,882,-0.8390713419255806,-31.663474101520862,0.0,951.0,electron,-1
1,46,-58.71798199070615,40.17627466193885,7.447643588296321,71.14727299603578,2.5415330059221066,8,4,253,1232,6.254796373171075,-27.552356411676122,0.0,951.0,electron,-1
2,48,-60.530860324281534,41.3278736720867,7.6724357786890796,73.29378004888027,2.5425330972438807,8,4,254,1233,-7.992112288251907,-27.32756422128359,0.0,951.0,electron,-1
3,91,-97.47910963336513,63.574711457491176,12.186922359591597,116.37835173182717,2.563680790910039,8,6,412,1839,-4.015675263943166,-22.813077640385586,0.0,951.0,electron,-1
4,148,-147.0782555004197,89.9923931393385,18.06954608163798,172.4257639217295,2.592492773564861,8,8,618,2773,-4.440081198099624,-16.930453918345087,0.0,951.0,electron,-1
5,240,-231.31966752736844,126.70952327400452,27.691607339587915,263.75005568397097,2.64046464654928,13,2,437,5460,12.97211855572952,27.69160733956022,0.0,951.0,electron,-1
6,338,-323.1712667696794,156.26514935322112,37.79512556937191,358.9686122321892,2.6912022621384963,13,4,613,6476,-20.932819502197162,37.79512556933411,0.0,951.0,electron,-1
7,344,-329.41670253633316,157.90523320851446,38.470971554052646,365.30730431315817,2.6946027328366897,13,4,612,6475,21.38262375953826,38.47097155401417,0.0,951.0,electron,-1
8,481,-462.93277681227664,182.4109439418859,52.691161387526755,497.57462587725973,2.7662405160554533,13,6,932,7971,-6.471345537570764,-50.30883861242293,0.0,951.0,electron,-1
9,484,-466.14034358116794,182.75843990227196,53.02884719699347,500.6869953069299,2.7679433606515316,13,6,854,7893,-5.650366832537483,53.02884719694043,0.0,951.0,electron,-1
10,650,-630.7773163992953,185.884691283152,70.28562717165215,657.5964882337264,2.8550131624014266,13,8,1220,9897,-6.238330515647127,-32.71437282831513,0.0,951.0,electron,-1
11,824,-801.6214813578662,158.32460019552843,88.4236764319207,817.1068953334402,2.9465968595755525,17,2,1437,13864,-9.698183916506137,-14.576323568064726,0.0,951.0,electron,-1
12,1054,-1013.9002666756472,75.37593872642843,112.33611340994307,1016.6982260748953,3.06738660305991,17,4,1823,16770,-12.545010590847065,9.33611340993373,0.0,951.0,electron,-1
0,6,-26.012854156018683,18.44114311832939,3.337410767617766,31.88642878801271,2.524902336957236,8,2,127,882,-0.8899747968052734,-31.66258923235057,0.0,951.0,positron,1
1,46,-57.538322347643096,42.112393505349004,7.463947617553454,71.30296084547012,2.5097754573463695,8,4,253,1232,3.987605810102049,-27.536052382419008,0.0,951.0,positron,1
2,91,-91.76416351109964,70.26591950654662,12.102867869466719,115.57664620931133,2.488104607783511,8,6,411,1838,1.293157703697346,-22.89713213051038,0.0,951.0,positron,1
3,147,-133.2520336394695,108.26871873900605,17.99246286837594,171.6922244204446,2.459269583008772,8,8,616,2771,0.41305937611157806,-17.007537131607048,0.0,951.0,positron,1
4,237,-194.42325369115267,173.66286395174825,27.368238670950845,260.6898384896844,2.4125357030326557,13,2,436,5459,-5.851825890870478,27.368238670923475,0.0,951.0,positron,1
5,338,-254.94617793267838,252.97388344907446,37.81514572708078,359.1564274098221,2.3600775511712113,13,4,610,6473,-18.958821186600083,37.81514572704297,0.0,951.0,positron,1
6,344,-258.41082126962067,258.08454639213943,38.461387948466516,365.21744979624975,2.3568261993121338,13,4,609,6472,20.94387954153561,38.461387948428055,0.0,951.0,positron,1
7,481,-326.03854173076485,376.0675332541813,52.70722819979349,497.7227343228441,2.2850591182481823,13,6,926,7965,-5.396148600255738,-50.29277180015621,0.0,951.0,positron,1
8,484,-327.3307610808531,378.76406131659655,53.02019528153441,500.60727251490573,2.2834809966258445,13,6,848,7887,-6.226438227577733,53.020195281481385,0.0,951.0,positron,1
9,652,-385.56896674579684,534.8984966913174,70.48455405564341,659.3783662511629,2.195363434724134,13,8,1209,9886,5.714259244707264,-32.515445944324064,0.0,951.0,positron,1
10,824,-415.84141656559996,702.8818541106034,88.37418941797914,816.6804666264795,2.105033862457206,17,2,1421,13848,-12.835719049758113,-14.625810582006235,0.0,951.0,positron,1
11,1053,-408.44215512626914,929.8627518914417,112.2014268177862,1015.6129830990327,1.984674623619471,17,4,1797,16744,-20.7033822133995,9.201426817776998,0.0,951.0,positron,1
12,1059,-407.376444621139,936.6102846639607,112.91641585783549,1021.3688819278103,1.9810624636841834,17,4,1796,16743,18.145227186873175,9.916415857825571,0.0,951.0,positron,1
0,6,-12.843157761070428,-29.25994312141327,-3.2463259480217057,31.95451412154601,-1.984409005729117,8,2,99,854,5.632328622292962,31.753674051946536,0.0,1201.0,electron,-1
1,9,-13.673530834101332,-31.213894413518915,-3.4620128220630475,34.07745075455949,-1.9836759585419241,8,2,100,855,-7.393606063599765,31.53798717790541,0.0,1201.0,electron,-1
2,46,-27.242400460259105,-66.21358852634481,-7.276135580614775,71.59879669640563,-1.9611190098283198,8,4,198,1177,7.258224267465453,27.7238644193575,0.0,1201.0,electron,-1
3,48,-27.891674466397294,-68.06122166653354,-7.47509222040436,73.55457429202139,-1.95972466532407,8,4,199,1178,-7.002004230033684,27.524907779568114,0.0,1201.0,electron,-1
4,91,-40.395187943795314,-108.13459097427479,-11.740599843438792,115.43336161694442,-1.9283074247123055,8,6,322,1749,7.618148046041414,23.259400156537943,0.0,1201.0,electron,-1
5,92,-40.89302336400185,-109.95451989717006,-11.932282266552726,117.31255604438073,-1.9268539123713497,8,6,323,1750,-6.392096281132191,23.067717733424203,0.0,1201.0,electron,-1
6,148,-52.9620982388839,-163.6768656265763,-17.527905954918335,172.03226497144513,-1.8837407940500566,8,8,484,2639,1.6106666704164827,17.472094045064193,0.0,1201.0,electron,-1
7,239,-62.299458022014896,-253.76616746546438,-26.73748967598325,261.3015312238849,-1.8115347262264792,13,2,409,5432,-1.3527998969366413,-26.73748967595651,0.0,1201.0,electron,-1
8,344,-56.673212319675486,-357.67056751497773,-37.32126775200068,362.1326937202954,-1.7279407620807188,13,4,573,6436,4.085506990864312,-37.321267751963354,0.0,1201.0,electron,-1
9,487,-21.03346196370842,-495.32110570705186,-51.798495936217975,495.7674901413315,-1.6132351260997408,13,6,722,7761,-21.272326885030672,51.201504063730816,0.0,1201.0,electron,-1
