event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight
9.0,-1,1,26,27.328984941059797,18.93908873444883,85.5,33.24999999999999,0.6060150375939851,0.5053200284947568,0.01
9.0,-1,2,74,40.15679852664058,30.621586047930247,130.0,50.49999999999999,0.6514851485148515,0.5053200284947568,0.01
9.0,-1,3,183,62.407410396347046,62.75002093722292,231.2,88.5,0.788135593220339,0.5053200284947568,0.01
9.0,-1,4,285,73.49493126585259,98.00380134580293,326.40000000000003,122.5,0.9273469387755102,0.5053200284947568,0.01
10.0,1,1,25,-26.47253618384009,-20.11883018456285,80.25,33.25,-2.491729323308271,4.851578813688177,0.01
10.0,1,2,70,-40.33774118500956,-30.382834563140808,122.0,50.49999999999999,-2.4960396039603965,4.851578813688177,0.01
10.0,1,3,170,-71.43615940282866,-52.24102917988557,214.0,88.50000000000001,-2.510169491525424,4.851578813688177,0.01
10.0,1,4,259,-99.84800081866922,-70.96919565920858,296.0,122.5,-2.5236734693877554,4.851578813688177,0.01
10.0,1,5,722,-255.5044412904627,-155.3012571772956,723.4046830114637,299.0,-2.5954414201060456,4.851578813688177,0.01
10.0,1,6,912,-322.65403175097924,-183.12666598515383,899.3584855225099,371.0,-2.625365025663575,4.851578813688177,0.01
10.0,1,7,1103,-391.67474230613266,-206.97800907203782,1076.814661382875,443.0,-2.6554499431958085,4.851578813688177,0.01
10.0,1,8,1293,-461.3893333783304,-226.53009302231743,1251.2346100365492,513.9999999999999,-2.685192010602976,4.851578813688177,0.01
10.0,-1,1,25,-26.411908790907884,-20.19835572567141,80.25,33.25,-2.488721804511278,4.851578813688177,0.01
10.0,-1,2,70,-39.97391844748709,-30.8599391437127,122.0,50.5,-2.484158415841584,4.851578813688177,0.01
10.0,-1,3,170,-69.31481107690621,-55.02460327319773,214.0,88.50000000000001,-2.470621468926553,4.851578813688177,0.01
10.0,-1,4,259,-94.9405654621862,-77.41149158697522,296.0,122.5,-2.457551020408163,4.851578813688177,0.01
10.0,-1,5,722,-217.50948257481775,-205.15999851344083,724.6904932672963,299.0,-2.3854040078828924,4.851578813688177,0.01
10.0,-1,6,912,-262.16993011923614,-262.5031956782143,899.6870583175181,371.00000000000006,-2.3555593032582864,4.851578813688177,0.01
10.0,-1,7,1103,-303.52804059359613,-322.67588780913314,1076.1573001805134,443.0,-2.3256263605587115,4.851578813688177,0.01
10.0,-1,8,1293,-340.89253609754144,-384.692447070366,1249.5414663908166,513.9999999999999,-2.2959026887490572,4.851578813688177,0.01
11.0,1,1,25,1.2786624944568898,33.22540477142858,80.0,33.25,1.5323308270676692,30.425234685013383,0.01
11.0,1,2,70,1.974710914912846,50.46137648541232,121.6,50.49999999999999,1.5316831683168322,30.425234685013383,0.01
11.0,1,3,169,3.664427031301381,88.42410290487696,212.8,88.50000000000001,1.529378531073446,30.425234685013383,0.01
11.0,1,4,258,5.320875495037123,122.38438741917336,294.8,122.5,1.5273469387755103,30.425234685013383,0.01
