pileup_event,particle_id,pdg_id,charge,mass,pT,eta,layer_id,trajectory_step,x,y,z,r,phi,pileup_z0
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,6,710,-323.832352284394,181.03482431277172,559.9755974828824,371.0,2.631836420649421,-39.17977820815886
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,7,855,-400.5468174297233,189.238598195294,682.3540933263163,443.00000000000006,2.70022642446792,-39.17977820815886
3,243,-211,-1.0,0.13957,1.129777670791228,1.2409884350721532,8,1002,-478.86020600695423,186.78571439748103,806.6389543004881,514.0,2.769681778778452,-39.17977820815886
3,248,-211,-1.0,0.13957,0.1685271758513678,1.596770671488787,1,90,33.24925605889122,-0.2224219644855399,40.05215306185578,33.25,-0.006689432280779,-39.17977820815886
3,248,-211,-1.0,0.13957,0.1685271758513678,1.596770671488787,2,138,50.2521408312402,4.997233422324991,82.23502121369975,50.5,0.0991173297285454,-39.17977820815886
3,248,-211,-1.0,0.13957,0.1685271758513678,1.596770671488787,3,251,83.19889147640478,30.169429180835003,181.40694063599003,88.5,0.3478714228522265,-39.17977820815886
3,248,-211,-1.0,0.13957,0.1685271758513678,1.596770671488787,4,370,100.47165184829429,70.08350144559803,285.5420594765334,122.5,0.6090764328248097,-39.17977820815886
3,252,-2212,-1.0,0.93827,0.2909232707782976,-0.2878323084690436,1,112,-22.43994917757854,-24.535916141601327,-48.904177937168214,33.25000000000001,-2.311606109503789,-39.17977820815886
3,252,-2212,-1.0,0.93827,0.2909232707782976,-0.2878323084690436,2,172,-31.78700680326109,-39.24074666070248,-53.9919857980302,50.5,-2.251635961417121,-39.17977820815886
3,252,-2212,-1.0,0.93827,0.2909232707782976,-0.2878323084690436,3,304,-45.9637610698289,-75.6279225439631,-65.42262450731685,88.5,-2.116903482768676,-39.17977820815886
3,252,-2212,-1.0,0.93827,0.2909232707782976,-0.2878323084690436,4,428,-50.004454714266274,-111.8293544143437,-76.08065999172558,122.5,-1.991277358197873,-39.17977820815886
3,253,211,1.0,0.13957,0.4329219196390017,0.7750896597162339,1,45,18.282905094081425,-27.77225020268994,-10.720889725130014,33.25,-0.9885975474744256,-39.17977820815886
3,253,211,1.0,0.13957,0.4329219196390017,0.7750896597162339,2,68,26.056164877525017,-43.25882883152561,4.0995588551678,50.5,-1.0286640883583893,-39.17977820815886
3,253,211,1.0,0.13957,0.4329219196390017,0.7750896597162339,3,120,38.74224346932424,-79.56939468767877,37.031239330450255,88.5,-1.1176844956555878,-39.17977820815886
3,253,211,1.0,0.13957,0.4329219196390017,0.7750896597162339,4,168,44.53177398226745,-114.11910929372104,67.01815796991917,122.5,-1.1987476753266937,-39.17977820815886
