event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight,n_merged,beamspot_z0
6895.0,1,3,152,-83.30259751761085,29.8818882739852,110.62931002481922,88.5,2.797175141242938,0.9040628660665816,0.01,1,-81.37068997518078
6895.0,-1,3,152,-87.61433594913942,12.489120713298249,110.62931002481922,88.5,3.0,0.9040628660665816,0.01,1,-81.37068997518078
6895.0,1,4,235,-111.9773747289752,49.67210030597322,186.22931002481926,122.5,2.724081632653061,0.9040628660665816,0.01,1,-81.37068997518078
6895.0,-1,4,235,-122.21244846583764,8.38853026369801,186.22931002481926,122.5,3.073061224489796,0.9040628660665816,0.01,1,-81.37068997518078
6895.0,1,5,716,-195.7646165432537,226.00268783727515,621.5190419175375,299.0,2.284623217675318,0.9040628660665816,0.01,1,-81.37068997518078
6895.0,-1,5,716,-278.6537444047706,-108.41167247672544,620.6252261886401,299.0,-2.7705569588181764,0.9040628660665816,0.01,1,-81.37068997518078
6895.0,1,6,973,-170.16776006158264,329.6724638722859,853.6015958081352,371.0,2.047297830789472,0.9040628660665816,0.01,1,-81.37068997518078
6895.0,-1,6,973,-304.47610989282333,-211.9794766116129,855.2011557110201,371.0,-2.5334144818400275,0.9040628660665816,0.01,1,-81.37068997518078
6895.0,1,7,1403,-34.64631141169251,441.6431060319679,1244.7673804019541,443.0,1.6490846525282143,0.9040628660665816,0.01,1,-81.37068997518078
6895.0,-1,7,1403,-236.80983917653788,-374.3929754538435,1246.5458384421454,443.0,-2.13478271527848,0.9040628660665816,0.01,1,-81.37068997518078
6896.0,0,1,25,-19.32432005615071,-27.05795916855984,-191.71938946271376,33.25,-2.190977443609023,16.166612754343696,0.01,2,-95.71938946271378
6896.0,1,2,77,-29.394978967347257,-41.06318559865044,-241.3193894627138,50.50000000000001,-2.192079207920792,16.166612754343696,0.01,1,-95.71938946271378
6896.0,-1,2,77,-29.272879617560683,-41.15031614575762,-241.3193894627138,50.50000000000001,-2.1891089108910893,16.166612754343696,0.01,1,-95.71938946271378
6896.0,1,3,193,-51.79896857796052,-71.75734704028193,-350.91938946271375,88.5,-2.1960451977401134,16.166612754343696,0.01,1,-95.71938946271378
6896.0,-1,3,193,-50.98486161171116,-72.33805282446204,-350.91938946271375,88.5,-2.1847457627118647,16.166612754343696,0.01,1,-95.71938946271378
6896.0,1,4,297,-72.13180567773502,-99.01137616289084,-449.3193894627138,122.5,-2.200408163265306,16.166612754343696,0.01,1,-95.71938946271378
6896.0,-1,4,297,-70.1782719593817,-100.40547865925971,-449.3193894627138,122.5,-2.1808163265306124,16.166612754343696,0.01,1,-95.71938946271378
6896.0,1,5,837,-181.1991446436672,-237.84000920871864,-958.7629164406217,299.0,-2.221840350558202,16.166612754343696,0.01,1,-95.71938946271378
6896.0,-1,5,837,-166.08775289052244,-248.62795164618308,-958.680349440806,299.0,-2.159733345572943,16.166612754343696,0.01,1,-95.71938946271378
6896.0,1,6,1057,-227.3737654778924,-293.1589513769013,-1165.1477613266625,371.0,-2.2304804641961136,16.166612754343696,0.01,1,-95.71938946271378
6896.0,-1,6,1057,-203.31017397847853,-310.3320369488796,-1166.9299708748954,371.0,-2.1507747156881285,16.166612754343696,0.01,1,-95.71938946271378
6896.0,1,7,1277,-274.6572959014064,-347.5807385459202,-1376.0435553410637,443.00000000000006,-2.239531250202229,16.166612754343696,0.01,1,-95.71938946271378
6896.0,-1,7,1277,-239.4062326906061,-372.7380524562677,-1374.4131811913135,443.0,-2.1417329903044564,16.166612754343696,0.01,1,-95.71938946271378
6896.0,1,8,1494,-322.2022104147333,-400.4768852304212,-1578.7338736436484,514.0,-2.248303283407369,16.166612754343696,0.01,1,-95.71938946271378
6896.0,-1,8,1494,-273.96496688775085,-434.9013645853431,-1578.1008273959137,514.0,-2.1329453870280624,16.166612754343696,0.01,1,-95.71938946271378
6897.0,0,1,8,8.193697457919791,-32.224615156244745,67.00743453646092,33.25,-1.3218045112781955,23.861322912234566,0.01,2,61.75743453646092
6897.0,1,2,25,12.397192207396888,-48.95466908654228,69.75743453646092,50.5,-1.3227722772277226,23.861322912234566,0.01,1,61.75743453646092
6897.0,-1,2,25,12.494107776999746,-48.93002422701949,69.75743453646092,50.5,-1.3207920792079209,23.861322912234566,0.01,1,61.75743453646092
6897.0,1,3,64,21.498223454965807,-85.84914902478857,75.35743453646091,88.5,-1.3254237288135595,23.861322912234566,0.01,1,61.75743453646092
6897.0,-1,3,64,22.128168415689377,-85.68893839094336,75.35743453646091,88.5,-1.3180790960451978,23.861322912234566,0.01,1,61.75743453646092
6897.0,1,4,98,29.4317755308778,-118.9118185425655,80.95743453646092,122.5,-1.3281632653061226,23.861322912234566,0.01,1,61.75743453646092
6897.0,-1,4,98,30.98235489830073,-118.51727167360772,80.95743453646092,122.5,-1.3151020408163268,23.861322912234566,0.01,1,61.75743453646092
6897.0,1,5,277,67.72749628612729,-291.2284090654836,109.28083585612552,299.0,-1.3422998201044405,23.861322912234566,0.01,1,61.75743453646092
6897.0,-1,5,277,79.78856078995274,-288.15757072662177,106.69343062966848,299.0,-1.3006718789029306,23.861322912234566,0.01,1,61.75743453646092
6897.0,1,6,350,81.73060899012853,-361.8854895600302,118.66140996891559,371.0,-1.348676220461132,23.861322912234566,0.01,1,61.75743453646092
6897.0,-1,6,350,101.17376012337192,-356.9381882938535,117.85791865057298,371.0,-1.2945922716045923,23.861322912234566,0.01,1,61.75743453646092
6897.0,1,7,423,94.99500281963674,-432.6949843010631,132.43170364235735,443.00000000000006,-1.3546823013204057,23.861322912234566,0.01,1,61.75743453646092
6897.0,-1,7,423,123.3693241093471,-425.4750402418488,130.98822150939588,443.0,-1.2885788776590816,23.861322912234566,0.01,1,61.75743453646092
6897.0,1,8,495,107.17710375816571,-502.7017688749577,141.00984555693526,514.0,-1.360739205328031,23.861322912234566,0.01,1,61.75743453646092
6897.0,-1,8,495,146.08641184792123,-492.8029629308245,141.08469048800663,514.0,-1.2826089626891235,23.861322912234566,0.01,1,61.75743453646092
6898.0,0,1,8,-2.917266334522755,-33.12177617721399,50.17100582306455,33.24999999999999,-1.6586466165413536,46.34145921856251,0.01,2,40.67100582306455
6898.0,0,2,26,-4.444029033965514,-50.30407519222794,55.071005823064546,50.5,-1.658910891089109,46.34145921856251,0.01,2,40.67100582306455
6898.0,1,3,66,-7.973697465728095,-88.14005984071625,66.27100582306454,88.5,-1.6610169491525424,46.34145921856251,0.01,1,40.67100582306455
6898.0,-1,3,66,-7.625059510461764,-88.17090488058926,66.27100582306454,88.5,-1.6570621468926552,46.34145921856251,0.01,1,40.67100582306455
6898.0,1,4,101,-11.211737747769686,-121.98584728022853,75.87100582306455,122.5,-1.662448979591837,46.34145921856251,0.01,1,40.67100582306455
6898.0,-1,4,101,-10.414862059186849,-122.05646499996676,75.87100582306455,122.5,-1.6559183673469389,46.34145921856251,0.01,1,40.67100582306455
6898.0,1,5,285,-29.69400079930961,-297.5218753579821,128.43809115103357,299.00000000000006,-1.6702713405999552,46.34145921856251,0.01,1,40.67100582306455
6898.0,-1,5,285,-23.229353823215945,-298.096288338107,128.54573671328296,299.0,-1.648564839563012,46.34145921856251,0.01,1,40.67100582306455
6898.0,1,6,360,-37.98057429974274,-369.050776961466,147.9563897026643,371.0,-1.6733495092121222,46.34145921856251,0.01,1,40.67100582306455
6898.0,-1,6,360,-27.640488640400505,-369.9689221917429,147.32285590213436,371.0,-1.6453680873196124,46.34145921856251,0.01,1,40.67100582306455
6898.0,1,7,435,-46.59492552348737,-440.5427481135749,168.72330332304168,443.0,-1.6761716512214264,46.34145921856251,0.01,1,40.67100582306455
6898.0,-1,7,435,-31.588794624472392,-441.87232098669966,167.51733373747834,443.0,-1.6421634274125774,46.34145921856251,0.01,1,40.67100582306455
6898.0,1,8,509,-55.6409068188588,-510.9795392071732,189.71737343178572,514.0,-1.6792596589755744,46.34145921856251,0.01,1,40.67100582306455
6898.0,-1,8,509,-35.0783225537682,-512.8016295672371,189.61504831753393,514.0,-1.6390951774519489,46.34145921856251,0.01,1,40.67100582306455
6899.0,0,1,23,31.14315960461201,11.647579570093653,41.78164238387866,33.25,0.3578947368421052,58.168150543828105,0.01,2,-47.21835761612134
6899.0,0,2,72,47.317163595250136,17.64469904249962,87.98164238387868,50.50000000000001,0.3569306930693068,58.168150543828105,0.01,2,-47.21835761612134
6899.0,1,3,181,82.9530020038504,30.839089781463915,189.58164238387866,88.5,0.3559322033898305,58.168150543828105,0.01,1,-47.21835761612134
6899.0,-1,3,181,82.86555507180087,31.0732969387276,189.58164238387866,88.5,0.3587570621468927,58.168150543828105,0.01,1,-47.21835761612134
6899.0,1,4,278,114.8747241369636,42.54465600350428,280.38164238387867,122.5,0.3546938775510204,58.168150543828105,0.01,1,-47.21835761612134
6899.0,-1,4,278,114.647360900547,43.15359357619852,280.38164238387867,122.5,0.36,58.168150543828105,0.01,1,-47.21835761612134
6899.0,1,5,782,280.9961930842435,102.18678717017455,753.533333095621,299.0,0.3487909728468857,58.168150543828105,0.01,1,-47.21835761612134
6899.0,-1,5,782,279.2241870653395,106.93387376178006,751.0723104280343,299.00000000000006,0.3657377785966977,58.168150543828105,0.01,1,-47.21835761612134
6899.0,1,6,988,348.99817650311934,125.86211819883523,944.2315030940307,371.0,0.3461205560056361,58.168150543828105,0.01,1,-47.21835761612134
6899.0,-1,6,988,346.0982393583241,133.6301190341017,943.1597862444006,371.0,0.3684704841589181,58.168150543828105,0.01,1,-47.21835761612134
6899.0,1,7,1193,417.1035188689791,149.24360806116678,1136.942564394671,443.0,0.3436150601779027,58.168150543828105,0.01,1,-47.21835761612134
6899.0,-1,7,1193,412.9081939205182,160.4862093554949,1136.390886971782,443.0,0.3707036268489005,58.168150543828105,0.01,1,-47.21835761612134
6899.0,1,8,1396,484.3741447712905,171.9816498266049,1326.7255049068337,514.0,0.3411750541834886,58.168150543828105,0.01,1,-47.21835761612134
6899.0,-1,8,1396,478.59275771136953,187.4699236310356,1325.992482756691,514.0,0.3733401024455188,58.168150543828105,0.01,1,-47.21835761612134
6901.0,0,1,8,-30.071074721148207,14.187775199625955,-4.8849839561742785,33.25,2.7007518796992485,29.34069861863325,0.01,2,-0.1349839561742781
6901.0,1,2,25,-45.655643171861584,21.5826839518084,-7.334983956174279,50.49999999999999,2.7,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,-1,2,25,-45.69829161989037,21.492234481864774,-7.334983956174279,50.49999999999999,2.701980198019802,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,1,3,64,-79.94616269277128,37.95867582912958,-12.534983956174278,88.5,2.698305084745763,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,-1,3,64,-80.18051869959635,37.46110544369562,-12.534983956174278,88.5,2.7045197740113,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,1,4,98,-110.53422552899538,52.80563404320779,-17.334983956174277,122.5,2.695918367346939,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,-1,4,98,-111.08837722153136,51.6296663390996,-17.334983956174277,122.5,2.706530612244898,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,1,5,276,-268.2529905022738,132.06563931086302,-41.73085456068119,298.99999999999994,2.684109918387148,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,-1,5,276,-272.61149560792074,122.81682483443632,-42.48672620212727,299.0,2.7183067029197305,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,1,6,349,-332.0583602253532,165.4637283650094,-52.28116455357707,371.0,2.6793082671630013,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,-1,6,349,-339.02899291957755,150.66632656282894,-51.02530226182006,371.0,2.72340090064318,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,1,7,422,-395.5255109287386,199.52085155331585,-61.135058504540204,443.0,2.6743954006870263,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,-1,7,422,-405.6786666034027,177.9714006881028,-61.31869523950226,443.0,2.7281750921639683,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,1,8,494,-457.7658226287534,233.7658050977957,-73.00272730118341,514.0,2.669448068860639,29.34069861863325,0.01,1,-0.1349839561742781
6901.0,-1,8,494,-471.7194225260507,204.1489319386443,-73.656754602046,514.0,2.733153988024949,29.34069861863325,0.01,1,-0.1349839561742781
6902.0,0,1,22,-23.779524716315017,23.23996728195376,-36.87218229094043,33.25,2.367669172932331,13.294319664005984,0.01,2,45.87781770905957
6902.0,1,2,68,-36.06921440399127,35.344897400882466,-79.72218229094042,50.49999999999999,2.3663366336633667,13.294319664005984,0.01,1,45.87781770905957
6902.0,-1,2,68,-36.17403998021125,35.23760536004225,-79.72218229094042,50.49999999999999,2.3693069306930696,13.294319664005984,0.01,1,45.87781770905957
6902.0,1,3,170,-62.88000571401017,62.27643921585475,-174.12218229094043,88.50000000000001,2.361016949152542,13.294319664005984,0.01,1,45.87781770905957
6902.0,-1,3,170,-63.71862581344606,61.4181302584672,-174.12218229094043,88.50000000000001,2.3745762711864407,13.294319664005984,0.01,1,45.87781770905957
6902.0,1,4,261,-86.63201735806514,86.60914252243754,-258.52218229094046,122.5,2.3563265306122454,13.294319664005984,0.01,1,45.87781770905957
6902.0,-1,4,261,-88.62337900776457,84.57036533707368,-258.52218229094046,122.5,2.379591836734694,13.294319664005984,0.01,1,45.87781770905957
6902.0,1,5,734,-205.80604009085897,216.8983030411252,-698.0595229981036,299.0,2.329959325736373,13.294319664005984,0.01,1,45.87781770905957
6902.0,-1,5,734,-221.6245645040614,200.70762917334548,-698.4568636653041,299.00000000000006,2.4056812640556275,13.294319664005984,0.01,1,45.87781770905957
6902.0,1,6,928,-252.47543692404264,271.8403092810442,-876.3811714929304,371.0,2.319277661841017,13.294319664005984,0.01,1,45.87781770905957
6902.0,-1,6,928,-277.62709689383007,246.09793796434764,-875.8407774691921,371.0,2.416323660272941,13.294319664005984,0.01,1,45.87781770905957
6902.0,1,7,1121,-297.9062187910951,327.873275528202,-1056.1151505494313,443.00000000000006,2.308343479623472,13.294319664005984,0.01,1,45.87781770905957
6902.0,-1,7,1121,-334.7145376771111,290.19851527462674,-1057.3646097517703,443.0,2.4273099065392083,13.294319664005984,0.01,1,45.87781770905957
6902.0,1,8,1312,-341.61948573544123,384.0470374392342,-1234.7181947758895,513.9999999999999,2.2977939651459667,13.294319664005984,0.01,1,45.87781770905957
6902.0,-1,8,1312,-391.9439509720274,332.52960664644144,-1230.843521924804,514.0000000000001,2.4380217392647383,13.294319664005984,0.01,1,45.87781770905957
6903.0,0,1,9,5.799166951961653,32.74037511488339,40.61402737307725,33.25,1.3954887218045116,13.717819762298902,0.01,2,18.864027373077246
6903.0,1,2,30,8.878822441178812,49.71334340051994,52.06402737307725,50.5,1.3940594059405942,13.717819762298902,0.01,1,18.864027373077246
6903.0,-1,2,30,8.681868796634351,49.74811709198677,52.06402737307725,50.5,1.3980198019801984,13.717819762298902,0.01,1,18.864027373077246
6903.0,1,3,75,15.977384779128798,87.04581078730706,76.86402737307725,88.5,1.389265536723164,13.717819762298902,0.01,1,18.864027373077246
6903.0,-1,3,75,14.844963957795494,87.24607180321503,76.86402737307725,88.5,1.4022598870056495,13.717819762298902,0.01,1,18.864027373077246
6903.0,1,4,116,22.69075005860745,120.38014729089596,99.26402737307725,122.5,1.3844897959183675,13.717819762298902,0.01,1,18.864027373077246
6903.0,-1,4,116,19.98284822867355,120.859156776265,99.26402737307725,122.5,1.4069387755102043,13.717819762298902,0.01,1,18.864027373077246
6903.0,1,5,327,62.81533416736772,292.3272717237342,213.28406442014753,299.0,1.3591347041286022,13.717819762298902,0.01,1,18.864027373077246
6903.0,-1,5,327,41.21380322573548,296.1459478427324,213.95911932863388,299.0,1.43251726654858,13.717819762298902,0.01,1,18.864027373077246
6903.0,1,6,414,81.74468839581526,361.8823094862072,259.88174086054045,371.0,1.348637314597391,13.717819762298902,0.01,1,18.864027373077246
6903.0,-1,6,414,47.33416052362847,367.96803835051134,260.50088016337344,371.0,1.4428622886872229,13.717819762298902,0.01,1,18.864027373077246
6903.0,1,7,500,102.12538017427028,431.06775189552366,308.95814238988123,443.0,1.3381726393608129,13.717819762298902,0.01,1,18.864027373077246
6903.0,-1,7,500,51.9425084355885,439.9442871744317,310.31286926326965,443.0,1.4532742768680915,13.717819762298902,0.01,1,18.864027373077246
6903.0,1,8,585,123.63557165357572,498.909055261471,355.3568783337622,514.0,1.3278781650545286,13.717819762298902,0.01,1,18.864027373077246
6903.0,-1,8,585,54.90019680396504,511.05965247795297,355.2916896274785,514.0000000000001,1.46378246913777,13.717819762298902,0.01,1,18.864027373077246
6904.0,0,1,21,-21.797219238692684,25.10863862220263,86.67003932825652,33.25,2.2857142857142856,13.234714936718468,0.01,2,6.670039328256528
6904.0,1,2,66,-33.04617799767585,38.18638657618609,127.87003932825652,50.5,2.2841584158415844,13.234714936718468,0.01,1,6.670039328256528
6904.0,-1,2,66,-33.1971516565339,38.05521149452579,127.87003932825652,50.5,2.2881188118811884,13.234714936718468,0.01,1,6.670039328256528
6904.0,1,3,165,-57.53510832055884,67.24553004134594,219.47003932825655,88.5,2.278531073446328,13.234714936718468,0.01,1,6.670039328256528
6904.0,-1,3,165,-58.47913345568179,66.4262068032833,219.47003932825655,88.5,2.2926553672316383,13.234714936718468,0.01,1,6.670039328256528
6904.0,1,4,253,-79.20498127378524,93.44956362348266,301.07003932825654,122.5,2.273877551020408,13.234714936718468,0.01,1,6.670039328256528
6904.0,-1,4,253,-81.39485651240928,91.54849716584268,301.07003932825654,122.5,2.297551020408163,13.234714936718468,0.01,1,6.670039328256528
6904.0,1,5,713,-187.302602862622,233.0638001940389,726.2740259781414,299.0,2.247761213184424,13.234714936718468,0.01,1,6.670039328256528
6904.0,-1,5,713,-204.4424881081556,218.1840256667446,725.1770720729799,298.99999999999994,2.323691328033483,13.234714936718468,0.01,1,6.670039328256528
6904.0,1,6,901,-229.2112926352673,291.72449901999977,899.1219080647063,371.0,2.236763839492633,13.234714936718468,0.01,1,6.670039328256528
6904.0,-1,6,901,-256.57932804099823,267.97023794076426,896.6935808688071,371.0,2.334482300119979,13.234714936718468,0.01,1,6.670039328256528
6904.0,1,7,1089,-269.9275263505688,351.2664665439372,1072.3401373837273,443.0,2.225995537954279,13.234714936718468,0.01,1,6.670039328256528
6904.0,-1,7,1089,-309.8667238493129,316.5937672331748,1071.9805262008836,443.0,2.345456726301589,13.234714936718468,0.01,1,6.670039328256528
6904.0,1,8,1274,-308.79205549682945,410.90566613523714,1240.5134311115592,514.0,2.2152512192275795,13.234714936718468,0.01,1,6.670039328256528
6904.0,-1,8,1274,-363.375450239384,363.5303043259598,1244.563490364837,514.0,2.355981458333317,13.234714936718468,0.01,1,6.670039328256528
6905.0,0,1,14,6.094328781363684,-32.68671988292252,97.78193365906687,33.25,-1.386466165413534,37.603825483799895,0.01,2,49.281933659066866
6905.0,0,2,45,9.247731610581209,-49.64603544150033,123.28193365906687,50.49999999999999,-1.3866336633663368,37.603825483799895,0.01,2,49.281933659066866
6905.0,1,3,112,15.977384779128798,-87.04581078730706,178.4819336590669,88.5,-1.389265536723164,37.603825483799895,0.01,1,49.281933659066866
6905.0,-1,3,112,16.419782145141657,-86.96344493122434,178.4819336590669,88.5,-1.3841807909604518,37.603825483799895,0.01,1,49.281933659066866
6905.0,1,4,172,21.953308080081687,-120.51681320189736,228.4819336590669,122.5,-1.3906122448979594,37.603825483799895,0.01,1,49.281933659066866
6905.0,-1,4,172,22.93637640536225,-120.33358898242643,228.4819336590669,122.5,-1.3824489795918369,37.603825483799895,0.01,1,49.281933659066866
6905.0,1,5,485,50.82239065591468,-294.64908723431944,487.41520417222125,299.0,-1.3999924828299062,37.603825483799895,0.01,1,49.281933659066866
6905.0,-1,5,485,58.57930802003222,-293.2054990478422,487.40649904155157,299.0,-1.3736034152231105,37.603825483799895,0.01,1,49.281933659066866
6905.0,1,6,613,61.639092533040696,-365.8437129044359,591.5895543102878,371.0,-1.4038792106374904,37.603825483799895,0.01,1,49.281933659066866
6905.0,-1,6,613,74.20865886484361,-363.5025102382118,592.4707434687757,371.0,-1.369414585415858,37.603825483799895,0.01,1,49.281933659066866
6905.0,1,7,740,71.98043510950656,-437.1130482626275,697.3761766896293,443.0,-1.4075886859163251,37.603825483799895,0.01,1,49.281933659066866
6905.0,-1,7,740,90.26752214842192,-433.70586166800206,695.796718595667,443.0,-1.365595110967443,37.603825483799895,0.01,1,49.281933659066866
6905.0,1,8,866,81.55824715560536,-507.4881794888479,799.9451394453063,513.9999999999999,-1.4114492059420285,37.603825483799895,0.01,1,49.281933659066866
6905.0,-1,8,866,106.575429064264,-502.82967088246494,800.1335667620036,514.0,-1.3619359349344944,37.603825483799895,0.01,1,49.281933659066866
6906.0,0,1,10,22.02883287741985,-24.905682525454026,-4.132061384054921,33.25,-0.8466165413533837,14.405332633192112,0.01,2,-32.88206138405492
6906.0,1,2,33,33.38545812038337,-37.890119900735705,10.71793861594508,50.5,-0.8485148514851486,14.405332633192112,0.01,1,-32.88206138405492
6906.0,-1,2,33,33.53525578818431,-37.757603462363065,10.71793861594508,50.5,-0.8445544554455446,14.405332633192112,0.01,1,-32.88206138405492
6906.0,1,3,83,58.23928173550086,-66.63659702395489,43.517938615945084,88.49999999999999,-0.8525423728813561,14.405332633192112,0.01,1,-32.88206138405492
6906.0,-1,3,83,59.06301327867427,-65.90759032496294,43.517938615945084,88.49999999999999,-0.8401129943502825,14.405332633192112,0.01,1,-32.88206138405492
6906.0,1,4,128,80.18850816772029,-92.60698223047471,72.71793861594507,122.5,-0.857142857142857,14.405332633192112,0.01,1,-32.88206138405492
6906.0,-1,4,128,82.1729243946832,-90.85075947082488,72.71793861594507,122.5,-0.8355102040816327,14.405332633192112,0.01,1,-32.88206138405492
6906.0,1,5,362,190.18663132753431,-230.71637407059904,224.36856825280864,299.00000000000006,-0.8813945513331998,14.405332633192112,0.01,1,-32.88206138405492
6906.0,-1,5,362,205.8208306364819,-216.8842679313294,225.30478290399742,299.00000000000006,-0.811565134492935,14.405332633192112,0.01,1,-32.88206138405492
6906.0,1,6,457,233.19055418842845,-288.55357463960416,288.4400417592531,371.0,-0.8911140130041317,14.405332633192112,0.01,1,-32.88206138405492
6906.0,-1,6,457,258.11939464848604,-266.4871068293908,287.87920875412374,371.0,-0.8013472655077434,14.405332633192112,0.01,1,-32.88206138405492
6906.0,1,7,552,275.0014643831921,-347.3085005972355,348.69026974994387,443.0,-0.9010708327059178,14.405332633192112,0.01,1,-32.88206138405492
6906.0,-1,7,552,311.3220475812496,-315.1627876031976,348.3638053637601,443.00000000000006,-0.7915287058941076,14.405332633192112,0.01,1,-32.88206138405492
6906.0,1,8,646,315.0973990884658,-406.09066609278784,411.14500583475797,514.0,-0.9109063138879044,14.405332633192112,0.01,1,-32.88206138405492
6906.0,-1,8,646,364.8876104521205,-362.01247456205374,409.7789977258072,514.0,-0.7814428455264886,14.405332633192112,0.01,1,-32.88206138405492
6907.0,0,1,8,27.776708432814235,18.27613111789326,-11.096969810091709,33.25,0.5819548872180451,395.23613538075926,0.01,2,1.4030301899082915
6907.0,0,2,27,42.19471680161807,27.746265497023217,-17.396969810091708,50.5,0.5816831683168318,395.23613538075926,0.01,2,1.4030301899082915
6907.0,0,3,67,73.94737877232126,48.621338398925936,-31.79696981009171,88.5,0.581638418079096,395.23613538075926,0.01,2,1.4030301899082915
6907.0,1,4,104,102.38439422664509,67.2583512944149,-44.59696981009171,122.5,0.5812244897959183,395.23613538075926,0.01,1,1.4030301899082915
6907.0,-1,4,104,102.32945534226084,67.34190797234844,-44.59696981009171,122.5,0.5820408163265305,395.23613538075926,0.01,1,1.4030301899082915
6907.0,1,5,292,250.0340280554183,163.96336424452355,-113.78979091534143,299.0,0.5804167149221712,395.23613538075926,0.01,1,1.4030301899082915
6907.0,-1,5,292,249.5882916664766,164.64107829764055,-113.65711757368233,299.0,0.5831296186925159,395.23613538075926,0.01,1,1.4030301899082915
6907.0,1,6,369,310.2936480191721,203.3687586601101,-136.98839533303237,371.0,0.5801671812132294,395.23613538075926,0.01,1,1.4030301899082915
6907.0,-1,6,369,309.63238889100586,204.3741269085912,-137.86143790998386,371.0,0.5834106886874126,395.23613538075926,0.01,1,1.4030301899082915
6907.0,1,7,446,370.5976441555112,242.70637846250588,-166.17095961540988,443.0,0.5798158929203343,395.23613538075926,0.01,1,1.4030301899082915
6907.0,-1,7,446,369.6448141307948,244.15509699002843,-164.2947840965364,443.00000000000006,0.5837300609383629,395.23613538075926,0.01,1,1.4030301899082915
6907.0,1,8,522,430.1093169365749,281.4284553565132,-192.82489603385474,514.0,0.579405039674241,395.23613538075926,0.01,1,1.4030301899082915
6907.0,-1,8,522,428.7928767023679,283.4301834478959,-188.79555119431873,514.0,0.5840661628663015,395.23613538075926,0.01,1,1.4030301899082915
6908.0,0,1,19,31.221255347519083,-11.436568083351258,-70.05318872315762,33.25,-0.3511278195488722,10.166875553342708,0.01,2,-0.8031887231576236
6908.0,1,2,58,47.37803016832558,-17.480625199609754,-106.00318872315762,50.5,-0.3534653465346534,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,-1,2,58,47.46398700835783,-17.245867251908177,-106.00318872315762,50.5,-0.3485148514851486,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,1,3,146,82.83039110906721,-31.16691047760361,-184.80318872315763,88.49999999999999,-0.3598870056497176,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,-1,3,146,83.38029364040317,-29.664400085626983,-184.80318872315763,88.49999999999999,-0.3418079096045197,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,1,4,225,114.38100814018992,-43.85470301841989,-255.60318872315764,122.5,-0.3661224489795918,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,-1,4,225,115.6696998002111,-40.33324370948909,-255.60318872315764,122.5,-0.3355102040816327,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,1,5,633,275.37899313821976,-116.47922620871226,-622.6036723165602,299.00000000000006,-0.4001566583885092,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,-1,5,633,285.52094992054947,-88.7625323910212,-623.0021080197296,299.0,-0.3014076122831394,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,1,6,799,339.5872469103637,-149.4038210215511,-771.6936099153456,371.0,-0.4144709339899925,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,-1,6,799,355.8009508920368,-105.10320330190925,-771.3035715410449,371.00000000000006,-0.2872302586118415,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,1,7,966,402.94175026171706,-184.08407290155228,-923.5816094164775,443.0,-0.4285360413830238,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,-1,7,966,426.5867450039146,-119.46861088572652,-922.4830966824958,443.00000000000006,-0.273061573255982,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,1,8,1131,464.46016449466674,-220.16529153703388,-1073.2195498783785,514.0,-0.4426517534815286,10.166875553342708,0.01,1,-0.8031887231576236
6908.0,-1,8,1131,496.833723982485,-131.7279420384905,-1072.5763870140074,514.0,-0.2591717412792878,10.166875553342708,0.01,1,-0.8031887231576236
6910.0,0,1,8,27.041107464669487,-19.34789412530977,-8.274292145196915,33.25000000000001,-0.6210526315789473,85.52010090938315,0.01,2,-12.274292145196915
6910.0,0,2,25,41.07760776434331,-29.37482153747937,-6.274292145196915,50.5,-0.6207920792079208,85.52010090938315,0.01,2,-12.274292145196915
6910.0,1,3,63,71.92350817675543,-51.56800336980474,-1.4742921451969142,88.5,-0.6220338983050848,85.52010090938315,0.01,1,-12.274292145196915
6910.0,-1,3,63,72.03986227847273,-51.40533282548299,-1.4742921451969142,88.5,-0.6197740112994351,85.52010090938315,0.01,1,-12.274292145196915
