event,charge,layer_id,trajectory_step,x,y,z,r,phi,photon_pT,weight,beamspot_z0
3730.0,-1,2,27,46.96770689127934,18.55490526450812,31.944172175418966,50.5,0.3762376237623762,20.57343276615002,0.01,28.744172175418967
3730.0,-1,3,65,82.19794314036692,32.79859971847897,34.34417217541897,88.5,0.3796610169491525,20.57343276615002,0.01,28.744172175418967
3730.0,-1,4,99,113.63113153845477,45.76260422321254,36.74417217541897,122.5,0.3828571428571429,20.57343276615002,0.01,28.744172175418967
3730.0,-1,5,276,275.4386905305995,116.33798931900382,49.01589491586377,299.0,0.3996438321274772,20.57343276615002,0.01,28.744172175418967
3730.0,-1,6,348,340.7403677848841,146.75490370622018,50.2628039726747,371.00000000000006,0.4066837918181027,20.57343276615002,0.01,28.744172175418967
3730.0,-1,7,420,405.5839601207893,178.1871243741761,57.332826943356324,443.00000000000006,0.4139493834866041,20.57343276615002,0.01,28.744172175418967
3730.0,-1,8,491,469.18500310283264,209.9081533990401,59.56760091703934,514.0,0.4206803967763805,20.57343276615002,0.01,28.744172175418967
3731.0,1,1,14,-27.63408650055304,18.49107252919505,-19.58062371898383,33.25,2.5518796992481207,0.5127436768052981,0.01,14.919376281016168
3731.0,1,2,39,-40.66624447843528,29.94171938984352,-37.88062371898383,50.49999999999999,2.5069306930693074,0.5127436768052981,0.01,14.919376281016168
3731.0,1,3,95,-63.61443581399757,61.52603965856071,-78.28062371898383,88.5,2.372881355932204,0.5127436768052981,0.01,14.919376281016168
3731.0,1,4,149,-75.60150757670988,96.38808044633257,-117.08062371898383,122.5,2.235918367346939,0.5127436768052981,0.01,14.919376281016168
3731.0,-1,1,14,-28.04411330819725,17.86309628135598,-19.58062371898383,33.25,2.5744360902255643,0.5127436768052981,0.01,14.919376281016168
3731.0,-1,2,39,-43.80476616154941,25.127523983313104,-37.88062371898383,50.49999999999999,2.620792079207921,0.5127436768052981,0.01,14.919376281016168
3731.0,-1,3,95,-81.94314860339912,33.43008221589124,-78.28062371898383,88.5,2.754237288135593,0.5127436768052981,0.01,14.919376281016168
3731.0,-1,4,149,-118.68679722620932,30.326459803027955,-117.08062371898383,122.5,2.891428571428572,0.5127436768052981,0.01,14.919376281016168
3733.0,1,1,12,13.662027132211731,30.31355331594616,6.256671845455017,33.25,1.1473684210526316,0.9131313902157576,0.01,33.75667184545502
3733.0,1,2,35,21.96595262115188,45.47248536692613,-7.843328154544984,50.5,1.120792079207921,0.9131313902157576,0.01,33.75667184545502
3733.0,1,3,84,44.23006544024777,76.65475400228871,-39.84332815454499,88.49999999999999,1.0474576271186442,0.9131313902157576,0.01,33.75667184545502
3733.0,1,4,130,68.7327399283224,101.40049537327516,-68.24332815454498,122.5,0.9751020408163266,0.9131313902157576,0.01,33.75667184545502
3733.0,1,5,391,256.41384718021925,153.7951201249219,-233.62195542134333,299.0,0.5402669635113512,0.9131313902157576,0.01,33.75667184545502
3733.0,1,6,529,353.56290029602314,112.40229327849312,-321.58415556476393,371.0,0.3078087878959881,0.9131313902157576,0.01,33.75667184545502
3733.0,1,7,750,442.101140572509,-28.20605439416669,-462.45989977476745,443.00000000000006,-0.0637136497725958,0.9131313902157576,0.01,33.75667184545502
3733.0,-1,1,12,13.296373011786118,30.47571106194973,6.256671845455017,33.25,1.1593984962406017,0.9131313902157576,0.01,33.75667184545502
3733.0,-1,2,35,19.042370603163217,46.77219389564472,-7.843328154544984,50.5,1.1841584158415843,0.9131313902157576,0.01,33.75667184545502
3733.0,-1,3,84,27.217086532013923,84.2109268486511,-39.84332815454499,88.5,1.2581920903954804,0.9131313902157576,0.01,33.75667184545502
3733.0,-1,4,130,29.09190781052677,118.99542386135616,-68.24332815454498,122.5,1.3310204081632655,0.9131313902157576,0.01,33.75667184545502
3733.0,-1,5,391,-57.83453200092952,293.3533141251918,-235.9856057298528,299.0,1.76544976371512,0.9131313902157576,0.01,33.75667184545502
3733.0,-1,6,529,-153.78968368147318,337.6236561515683,-322.5208827262034,371.0,1.9982198028142943,0.9131313902157576,0.01,33.75667184545502
3733.0,-1,7,750,-317.45093190347427,308.988520553136,-464.0344590749969,443.0,2.369702414407056,0.9131313902157576,0.01,33.75667184545502
3735.0,1,1,12,16.94380716860758,-28.60891292295188,64.48889748735533,33.25000000000001,-1.0360902255639095,7.145462120639547,0.01,39.238897487355324
3735.0,1,2,33,25.62446670763395,-43.51593622972348,77.63889748735534,50.50000000000001,-1.0386138613861384,7.145462120639547,0.01,39.238897487355324
3735.0,1,3,81,44.18675061296373,-76.67973050466303,106.43889748735532,88.5,-1.0480225988700564,7.145462120639547,0.01,39.238897487355324
3735.0,1,4,124,60.19190959545352,-106.69200541396133,132.0388974873553,122.5,-1.0571428571428572,7.145462120639547,0.01,39.238897487355324
3735.0,1,5,346,133.990266602209,-267.2968545566314,267.8205513126153,299.0,-1.1061261410732592,7.145462120639547,0.01,39.238897487355324
3735.0,1,6,437,159.60792975448882,-334.9123896774889,322.2505575504657,371.0,-1.1260708757710831,7.145462120639547,0.01,39.238897487355324
3735.0,1,7,528,182.416027389842,-403.6996320921143,377.05781429763823,443.0,-1.1463960591784863,7.145462120639547,0.01,39.238897487355324
3735.0,1,8,618,202.2114073530492,-472.553221062241,429.3128427182703,514.0,-1.1664613952091216,7.145462120639547,0.01,39.238897487355324
3735.0,-1,1,12,16.986808916635447,-28.58340117672693,64.48889748735533,33.25,-1.0345864661654134,7.145462120639547,0.01,39.238897487355324
3735.0,-1,2,33,25.968339964673604,-43.311607214223024,77.63889748735534,50.5,-1.0306930693069307,7.145462120639547,0.01,39.238897487355324
3735.0,-1,3,81,46.20706271166428,-75.47951613226151,106.43889748735532,88.5,-1.0214689265536725,7.145462120639547,0.01,39.238897487355324
3735.0,-1,4,124,64.91989563546474,-103.88290114682188,132.0388974873553,122.5,-1.0122448979591836,7.145462120639547,0.01,39.238897487355324
3735.0,-1,5,346,170.5438445720516,-245.59274638837343,267.9622068895363,299.0,-0.9638269959272292,7.145462120639547,0.01,39.238897487355324
3735.0,-1,6,437,217.75719533125692,-300.37111026439413,321.8791958193754,371.0,-0.9435140150163276,7.145462120639547,0.01,39.238897487355324
3735.0,-1,7,528,267.22627668438327,-353.32579448633726,376.63426239462575,443.0,-0.9232646322448164,7.145462120639547,0.01,39.238897487355324
3735.0,-1,8,618,318.2014721188124,-403.6630069023177,431.51807483208256,513.9999999999999,-0.90323964208481,7.145462120639547,0.01,39.238897487355324
3736.0,1,1,25,32.90413511502539,4.783345307643296,-112.00093588664089,33.25,0.1443609022556391,45.07006973298545,0.01,-31.250935886640885
3736.0,1,2,70,49.98047244817554,7.225121027163926,-154.05093588664087,50.50000000000001,0.1435643564356435,45.07006973298545,0.01,-31.250935886640885
3736.0,1,3,170,87.61164556099625,12.50797993659928,-246.0509358866409,88.50000000000001,0.1418079096045197,45.07006973298545,0.01,-31.250935886640885
3736.0,1,4,260,121.29447227626486,17.14354091844556,-328.8509358866409,122.5,0.1404081632653061,45.07006973298545,0.01,-31.250935886640885
3736.0,1,5,723,296.37940980610733,39.4999423162046,-755.9120900514821,299.0,0.1324941394565796,45.07006973298545,0.01,-31.250935886640885
3736.0,1,6,912,367.90150057887575,47.84857230692975,-931.8508004167953,371.0,0.1293321438106395,45.07006973298545,0.01,-31.250935886640885
3736.0,1,7,1102,439.4813237908494,55.72401671669556,-1107.175975061826,443.0,0.1261219472411171,45.07006973298545,0.01,-31.250935886640885
3736.0,1,8,1288,510.1152832959136,63.074541202689865,-1279.390937112652,514.0,0.1230232004678257,45.07006973298545,0.01,-31.250935886640885
3736.0,-1,1,25,32.90413511502539,4.783345307643296,-112.00093588664089,33.25,0.1443609022556391,45.07006973298545,0.01,-31.250935886640885
3736.0,-1,2,70,49.97329436634105,7.274603093985647,-154.05093588664087,50.5,0.1445544554455445,45.07006973298545,0.01,-31.250935886640885
3736.0,-1,3,170,87.56149396025691,12.854367952096824,-246.0509358866409,88.5,0.1457627118644067,45.07006973298545,0.01,-31.250935886640885
3736.0,-1,4,260,121.17259810208506,17.984756578574267,-328.8509358866409,122.5,0.1473469387755102,45.07006973298545,0.01,-31.250935886640885
3736.0,-1,5,723,295.40572509073934,46.2218301629709,-757.1954616995587,299.0,0.1552104883086555,45.07006973298545,0.01,-31.250935886640885
3736.0,-1,6,912,366.3502596839375,58.553285386146754,-931.205310434623,371.0,0.1584882325750342,45.07006973298545,0.01,-31.250935886640885
3736.0,-1,7,1102,437.23689400271707,71.22428323863097,-1107.0825657925864,443.0,0.1614780091926445,45.07006973298545,0.01,-31.250935886640885
3736.0,-1,8,1288,507.0471687138148,84.25656472527423,-1278.6020108264229,514.0000000000001,0.1646664253246899,45.07006973298545,0.01,-31.250935886640885
3737.0,1,1,12,-21.64579642628077,25.239294702348765,-47.76317300742258,33.25,2.2796992481203007,148.85040132003311,0.01,-72.76317300742258
3737.0,1,2,33,-32.85673231497899,38.34951292496185,-34.76317300742258,50.5,2.2792079207920795,148.85040132003311,0.01,-72.76317300742258
3737.0,1,3,81,-57.53510832055886,67.24553004134592,-6.363173007422574,88.49999999999999,2.278531073446328,148.85040132003311,0.01,-72.76317300742258
3737.0,1,4,123,-79.62375101722988,93.09300872754186,18.836826992577414,122.5,2.278367346938776,148.85040132003311,0.01,-72.76317300742258
3737.0,1,5,344,-193.7558577258021,227.72717799362192,151.86364548831466,299.0,2.275768849273133,148.85040132003311,0.01,-72.76317300742258
3737.0,1,6,434,-240.14886264754628,282.7888324688405,205.6646574718122,371.0,2.2748351888577134,148.85040132003311,0.01,-72.76317300742258
3737.0,1,7,524,-286.4945832023397,337.8902984634475,259.2996858705678,443.0,2.274065490734218,148.85040132003311,0.01,-72.76317300742258
3737.0,1,8,612,-331.94431338255083,392.4397696627941,310.04953566652284,514.0,2.272874876758313,148.85040132003311,0.01,-72.76317300742258
3737.0,-1,1,12,-21.64579642628077,25.239294702348765,-47.76317300742258,33.25,2.2796992481203007,148.85040132003311,0.01,-72.76317300742258
3737.0,-1,2,33,-32.85673231497899,38.34951292496185,-34.76317300742258,50.5,2.2792079207920795,148.85040132003311,0.01,-72.76317300742258
3737.0,-1,3,81,-57.64900109901678,67.14791636592729,-6.363173007422574,88.50000000000001,2.2802259887005647,148.85040132003311,0.01,-72.76317300742258
3737.0,-1,4,123,-79.81357080377931,92.93031752636008,18.836826992577414,122.5,2.280408163265306,148.85040132003311,0.01,-72.76317300742258
3737.0,-1,5,344,-195.35211537967825,226.35934046706552,148.27876354686333,299.0,2.282799452533995,148.85040132003311,0.01,-72.76317300742258
3737.0,-1,6,434,-242.6615946804828,280.63561867148144,206.18083006298318,371.00000000000006,2.283754629145284,148.85040132003311,0.01,-72.76317300742258
3737.0,-1,7,524,-290.08859023522734,334.809811408415,258.6718856556779,443.0,2.2847507062855508,148.85040132003311,0.01,-72.76317300742258
3737.0,-1,8,612,-336.9285874533465,388.16894125714464,312.35938136057257,514.0,2.2856449272766226,148.85040132003311,0.01,-72.76317300742258
3738.0,1,1,10,-32.1674251589101,8.415417912731217,-7.258378655729569,33.25,2.8857142857142857,4.272368957286549,0.01,-24.00837865572957
3738.0,1,2,30,-48.78454051316229,13.05061710876644,1.5916213442704326,50.49999999999999,2.880198019801981,4.272368957286549,0.01,-24.00837865572957
3738.0,1,3,72,-85.12189583567314,24.21802736270671,20.79162134427043,88.5,2.864406779661017,4.272368957286549,0.01,-24.00837865572957
3738.0,1,4,111,-117.30735376066244,35.28788395003012,37.99162134427043,122.5,2.849387755102041,4.272368957286549,0.01,-24.00837865572957
3738.0,1,5,310,-278.3046259358174,109.3047811521744,128.8930483080997,298.99999999999994,2.767349868459153,4.272368957286549,0.01,-24.00837865572957
3738.0,1,6,391,-340.5576591657914,147.17839781542892,165.77832684300088,371.0,2.7336656641168835,4.272368957286549,0.01,-24.00837865572957
3738.0,1,7,474,-400.3635675044722,189.6259840187837,203.01086722109486,443.00000000000006,2.699259060826326,4.272368957286549,0.01,-24.00837865572957
3738.0,1,8,555,-456.8017104738774,235.6442176420629,240.43010762701053,514.0,2.66534031336972,4.272368957286549,0.01,-24.00837865572957
3738.0,-1,1,10,-32.19258916851855,8.318635863348138,-7.258378655729569,33.25,2.8887218045112784,4.272368957286549,0.01,-24.00837865572957
3738.0,-1,2,30,-48.960747755751,12.373163669721794,1.5916213442704326,50.5,2.894059405940594,4.272368957286549,0.01,-24.00837865572957
3738.0,-1,3,72,-86.11768368719144,20.39594460555436,20.79162134427043,88.5,2.909039548022599,4.272368957286549,0.01,-24.00837865572957
3738.0,-1,4,111,-119.62438540736262,26.3866711790398,37.99162134427043,122.5,2.924489795918368,4.272368957286549,0.01,-24.00837865572957
3738.0,-1,5,310,-296.2694139247182,40.31667611180234,126.18226920237588,299.0,3.0063423008552888,4.272368957286549,0.01,-24.00837865572957
3738.0,-1,6,391,-369.09615055309496,37.537070302396494,165.72757097612012,371.0,3.040241139641123,4.272368957286549,0.01,-24.00837865572957
3738.0,-1,7,474,-442.0040492790708,29.688725484682216,202.75064939161868,443.00000000000006,3.0745249465905973,4.272368957286549,0.01,-24.00837865572957
3738.0,-1,8,555,-513.7201253881441,16.9597397146754,236.9569722295757,514.0,3.1085910609910457,4.272368957286549,0.01,-24.00837865572957
3740.0,1,1,29,25.92331852191457,-20.821720793713496,-54.23927071128467,33.25,-0.6766917293233082,0.585376761586089,0.01,40.01072928871533
3740.0,1,2,81,38.0715001360823,-33.17847008812018,-103.18927071128468,50.5,-0.7168316831683169,0.585376761586089,0.01,40.01072928871533
3740.0,1,3,198,59.4714652633117,-65.5392616637898,-213.58927071128466,88.49999999999999,-0.8338983050847458,0.585376761586089,0.01,40.01072928871533
3740.0,1,4,307,71.11375808403135,-99.74509216580968,-316.3892707112847,122.5,-0.9514285714285716,0.585376761586089,0.01,40.01072928871533
3740.0,-1,1,29,26.32538050582002,-20.3110029595732,-54.23927071128467,33.25,-0.6571428571428571,0.585376761586089,0.01,40.01072928871533
3740.0,-1,2,81,41.16467837436357,-29.252679438560904,-103.18927071128468,50.5,-0.6178217821782179,0.585376761586089,0.01,40.01072928871533
3740.0,-1,3,198,77.6180646027091,-42.51689131780071,-213.58927071128466,88.5,-0.5011299435028249,0.585376761586089,0.01,40.01072928871533
3740.0,-1,4,307,113.59373645340033,-45.85534907244119,-316.3892707112847,122.5,-0.3836734693877551,0.585376761586089,0.01,40.01072928871533
3742.0,1,1,15,27.913336520752303,-18.06676906032829,-66.3901756586687,33.25,-0.574436090225564,105.78330897782509,0.01,-24.390175658668696
3742.0,1,2,43,42.37241203917349,-27.474145991868525,-88.3901756586687,50.5,-0.5752475247524753,105.78330897782509,0.01,-24.390175658668696
3742.0,1,3,104,74.23451057232592,-48.18181648804071,-136.39017565866868,88.5,-0.5757062146892655,105.78330897782509,0.01,-24.390175658668696
3742.0,1,4,159,102.71259347031528,-66.75607195305717,-179.1901756586687,122.5,-0.5763265306122449,105.78330897782509,0.01,-24.390175658668696
3742.0,1,5,444,250.20602167329344,-163.70078411059424,-402.0640779753171,299.0,-0.5793668984992135,105.78330897782509,0.01,-24.390175658668696
3742.0,1,6,560,310.1846100257877,-203.53502819699125,-491.9108847143116,371.00000000000006,-0.5807031211297228,105.78330897782509,0.01,-24.390175658668696
3742.0,1,7,676,370.0151029169919,-243.5935623396644,-583.030746582189,443.00000000000006,-0.5822117022182511,105.78330897782509,0.01,-24.390175658668696
3742.0,1,8,791,428.9731782556573,-283.15722194081513,-674.8146746490079,514.0,-0.5834297154426967,105.78330897782509,0.01,-24.390175658668696
3742.0,-1,1,15,27.91333652075232,-18.066769060328298,-66.3901756586687,33.25000000000001,-0.5744360902255639,105.78330897782509,0.01,-24.390175658668696
3742.0,-1,2,43,42.39959339072119,-27.432179649118503,-88.3901756586687,50.5,-0.5742574257425742,105.78330897782509,0.01,-24.390175658668696
3742.0,-1,3,104,74.34320637957872,-48.01393199065625,-136.39017565866868,88.49999999999999,-0.5734463276836159,105.78330897782509,0.01,-24.390175658668696
3742.0,-1,4,159,102.93002452156075,-66.42032860496023,-179.1901756586687,122.5,-0.5730612244897959,105.78330897782509,0.01,-24.390175658668696
3742.0,-1,5,444,251.73996573630427,-161.3319238436223,-402.39199026516246,299.0,-0.5699282627098027,105.78330897782509,0.01,-24.390175658668696
3742.0,-1,6,560,312.6565438164835,-199.71701381888164,-493.30397111650956,371.00000000000006,-0.5684432807751338,105.78330897782509,0.01,-24.390175658668696
3742.0,-1,7,676,373.63957214790673,-237.9967859554604,-584.0738202879771,443.0,-0.5671599022205562,105.78330897782509,0.01,-24.390175658668696
3742.0,-1,8,791,433.8986471469045,-275.5502930575216,-673.1863354969222,514.0,-0.5657985178502073,105.78330897782509,0.01,-24.390175658668696
3743.0,1,1,16,17.88082345008312,-28.032813857102497,14.018050426406116,33.25,-1.0030075187969925,11.794338370590372,0.01,-31.231949573593884
3743.0,1,2,45,27.11675870848928,-42.60201165608933,37.56805042640612,50.5,-1.003960396039604,11.794338370590372,0.01,-31.231949573593884
3743.0,1,3,109,47.056970687927866,-74.95259508299561,89.16805042640613,88.5,-1.0101694915254238,11.794338370590372,0.01,-31.231949573593884
3743.0,1,4,167,64.58034067019031,-104.09433029191436,135.56805042640613,122.5,-1.0155102040816326,11.794338370590372,0.01,-31.231949573593884
3743.0,1,5,465,150.1070902437393,-258.59014184333853,374.7211033875666,299.00000000000006,-1.0448514536678812,11.794338370590372,0.01,-31.231949573593884
3743.0,1,6,587,182.27158146800804,-323.1378507528193,474.8900133574707,371.0,-1.0572168709519758,11.794338370590372,0.01,-31.231949573593884
3743.0,1,7,709,212.92549469569653,-388.47359460919984,570.3677470221653,443.0,-1.0694068482489305,11.794338370590372,0.01,-31.231949573593884
3743.0,1,8,829,241.61458630213136,-453.6721191411811,668.133595880885,514.0000000000001,-1.0814293139878444,11.794338370590372,0.01,-31.231949573593884
3743.0,-1,1,16,17.92295782461908,-28.005893715732867,14.018050426406116,33.25,-1.0015037593984963,11.794338370590372,0.01,-31.231949573593884
3743.0,-1,2,45,27.327326614889,-42.46724879343115,37.56805042640612,50.5,-0.9990099009900992,11.794338370590372,0.01,-31.231949573593884
3743.0,-1,3,109,48.27863673681405,-74.17157969758193,89.16805042640613,88.5,-0.9937853107344632,11.794338370590372,0.01,-31.231949573593884
3743.0,-1,4,167,67.36074383151521,-102.31705718239256,135.56805042640613,122.5,-0.9885714285714288,11.794338370590372,0.01,-31.231949573593884
3743.0,-1,5,465,171.76873832872698,-244.7376156886336,374.5106271964837,299.0,-0.958830808444513,11.794338370590372,0.01,-31.231949573593884
3743.0,-1,6,587,216.8279096790494,-301.04261755474755,473.2738949009322,371.0,-0.9466043499044504,11.794338370590372,0.01,-31.231949573593884
3743.0,-1,7,709,263.27452272163754,-356.2801224959006,571.6874129921243,443.0,-0.9344024004535416,11.794338370590372,0.01,-31.231949573593884
3743.0,-1,8,829,310.3908384103699,-409.6993134371936,669.3144852396263,514.0000000000001,-0.9224448436019264,11.794338370590372,0.01,-31.231949573593884
3744.0,1,1,17,-32.858421962174965,-5.087888182306849,-129.46076538660873,33.25,-2.98796992481203,22.607756522897365,0.01,-81.96076538660873
3744.0,1,2,47,-49.90642242094288,-7.720038933995799,-154.36076538660873,50.50000000000001,-2.988118811881188,22.607756522897365,0.01,-81.96076538660873
3744.0,1,3,113,-87.50535106620158,-13.231157726397708,-208.36076538660873,88.5,-2.9915254237288136,22.607756522897365,0.01,-81.96076538660873
3744.0,1,4,172,-121.17331738590632,-17.979909724312105,-257.1607653866088,122.5,-2.994285714285714,22.607756522897365,0.01,-81.96076538660873
3744.0,1,5,480,-296.4059769199153,-39.30008710105726,-507.44065057573374,299.00000000000006,-3.0097728060845683,22.607756522897365,0.01,-81.96076538660873
3744.0,1,6,606,-368.07686177565046,-46.48035956604381,-613.175866735972,371.0,-3.015978584208186,22.607756522897365,0.01,-81.96076538660873
3744.0,1,7,732,-439.8559939850732,-52.684955683793454,-715.512609459738,443.0,-3.022382840910775,22.607756522897365,0.01,-81.96076538660873
3744.0,1,8,856,-510.7200845526829,-57.97409106230437,-818.1791130677428,514.0,-3.028562068699272,22.607756522897365,0.01,-81.96076538660873
3744.0,-1,1,17,-32.85073385414408,-5.137293571929869,-129.46076538660873,33.25,-2.986466165413534,22.607756522897365,0.01,-81.96076538660873
3744.0,-1,2,47,-49.89103737901814,-7.818848332421842,-154.36076538660873,50.50000000000001,-2.986138613861386,22.607756522897365,0.01,-81.96076538660873
3744.0,-1,3,113,-87.39008172280991,-13.972244504037583,-208.36076538660873,88.50000000000001,-2.9830508474576267,22.607756522897365,0.01,-81.96076538660873
3744.0,-1,4,172,-120.9041058552646,-19.70906358351333,-257.1607653866088,122.5,-2.98,22.607756522897365,0.01,-81.96076538660873
3744.0,-1,5,480,-294.3364060962708,-52.60304217753147,-509.5840332143815,299.0,-2.9647423242131,22.607756522897365,0.01,-81.96076538660873
3744.0,-1,6,606,-364.7795219020632,-67.65279300148794,-611.3599976801592,371.0,-2.9582140717082086,22.607756522897365,0.01,-81.96076538660873
3744.0,-1,7,732,-435.05163063363983,-83.54088031024688,-715.4969930474882,443.0,-2.9518767889189133,22.607756522897365,0.01,-81.96076538660873
3744.0,-1,8,856,-504.1622230495893,-100.0822304392551,-815.6714317733844,514.0,-2.9456283111903576,22.607756522897365,0.01,-81.96076538660873
3746.0,1,1,14,-23.015867673892103,23.99650672947812,114.86913995479226,33.25,2.335338345864662,1.6001903945802385,0.01,78.86913995479226
3746.0,1,2,39,-34.45916814137014,36.91633420323287,133.66913995479226,50.5,2.3217821782178216,1.6001903945802385,0.01,78.86913995479226
3746.0,1,3,95,-57.61105522454117,67.18047570473782,174.86913995479227,88.5,2.2796610169491527,1.6001903945802385,0.01,78.86913995479226
3746.0,1,4,146,-75.9158405668751,96.14070496425954,211.66913995479229,122.5,2.239183673469388,1.6001903945802385,0.01,78.86913995479226
3746.0,1,5,416,-128.0392497283023,270.1979839469818,410.78482736969613,299.0,2.013323886024027,1.6001903945802385,0.01,78.86913995479226
3746.0,1,6,533,-125.03340459395612,349.2959314616248,497.69543993983416,371.0,1.914543346474311,1.6001903945802385,0.01,78.86913995479226
3746.0,1,7,656,-105.1027867720246,430.3514891489912,586.6319327769049,443.0,1.8103327800444344,1.6001903945802385,0.01,78.86913995479226
3746.0,1,8,786,-66.13424852153561,509.727634303352,680.2004325366635,514.0,1.6998198594431029,1.6001903945802385,0.01,78.86913995479226
3746.0,-1,1,14,-23.195640269554502,23.8227784375673,114.86913995479226,33.25,2.342857142857143,1.6001903945802385,0.01,78.86913995479226
3746.0,-1,2,39,-35.752832030673,35.66489873512165,133.66913995479226,50.49999999999999,2.357425742574258,1.6001903945802385,0.01,78.86913995479226
3746.0,-1,3,95,-65.2255602530042,59.815351622152285,174.86913995479227,88.49999999999999,2.3994350282485883,1.6001903945802385,0.01,78.86913995479226
3746.0,-1,4,146,-93.56736225452735,79.06578729596036,211.66913995479229,122.5,2.4400000000000004,1.6001903945802385,0.01,78.86913995479226
3746.0,-1,5,416,-265.8108187519985,136.91460343729662,410.11942366512415,299.0,2.6659516728458863,1.6001903945802385,0.01,78.86913995479226
3746.0,-1,6,533,-344.9460351500397,136.57683857180035,495.5290951964397,371.0,2.7645939121642638,1.6001903945802385,0.01,78.86913995479226
3746.0,-1,7,656,-426.6385573409538,119.28344977418156,585.0231985227072,443.0,2.8689651066293966,1.6001903945802385,0.01,78.86913995479226
3746.0,-1,8,786,-507.2493262562076,83.03084374269305,681.1108597709998,514.0,2.9793431160134185,1.6001903945802385,0.01,78.86913995479226
3747.0,1,1,25,-12.040979938482074,-30.993181542414654,-41.34288613586106,33.25,-1.9413533834586465,3.737559095372417,0.01,37.15711386413894
3747.0,1,2,69,-18.5779548693945,-46.95859445160961,-82.04288613586107,50.5,-1.947524752475248,3.737559095372417,0.01,37.15711386413894
3747.0,1,3,166,-33.988157537880085,-81.71324952038222,-172.04288613586104,88.5,-1.9649717514124287,3.737559095372417,0.01,37.15711386413894
3747.0,1,4,254,-49.01524699121936,-112.26644896134268,-252.44288613586107,122.5,-1.982448979591837,3.737559095372417,0.01,37.15711386413894
3747.0,1,5,710,-144.75767545131302,-261.6222761882718,-671.0327807123921,299.00000000000006,-2.0761756537534435,3.737559095372417,0.01,37.15711386413894
3747.0,1,6,897,-192.14271048557163,-317.36757680528393,-843.7979955161501,371.0,-2.115196279064316,3.737559095372417,0.01,37.15711386413894
3747.0,1,7,1087,-244.1822868530025,-369.6268534444407,-1019.6878074819241,443.0,-2.1545999462480907,3.737559095372417,0.01,37.15711386413894
3747.0,1,8,1275,-299.9553616299996,-417.40002519096254,-1194.0234214559819,514.0,-2.193915234859193,3.737559095372417,0.01,37.15711386413894
3747.0,-1,1,25,-11.947713046625116,-31.02925479213937,-41.34288613586106,33.25,-1.9383458646616545,3.737559095372417,0.01,37.15711386413894
3747.0,-1,2,69,-17.831756383403988,-47.24699423543186,-82.04288613586107,50.50000000000001,-1.931683168316832,3.737559095372417,0.01,37.15711386413894
3747.0,-1,3,166,-29.79110859710905,-83.33510573914965,-172.04288613586104,88.5,-1.914124293785311,3.737559095372417,0.01,37.15711386413894
3747.0,-1,4,254,-39.224241450655285,-116.05045834730984,-252.44288613586107,122.5,-1.8967346938775511,3.737559095372417,0.01,37.15711386413894
3747.0,-1,5,710,-68.83842147191942,-290.9678190612398,-671.0946475355083,299.0,-1.8031091544568756,3.737559095372417,0.01,37.15711386413894
3747.0,-1,6,897,-71.25897733771288,-364.09223851763625,-844.8290783588411,371.0,-1.764070078464164,3.737559095372417,0.01,37.15711386413894
3747.0,-1,7,1087,-67.95646121462539,-437.7566897023793,-1016.0949601622966,443.00000000000006,-1.7248050084588238,3.737559095372417,0.01,37.15711386413894
3747.0,-1,8,1275,-58.85171935446767,-510.6196971612269,-1192.4194538489292,514.0,-1.6855454936732506,3.737559095372417,0.01,37.15711386413894
3748.0,1,1,16,-4.655673396080332,32.922442273152065,78.8953191573644,33.25,1.711278195488722,10.142552082158888,0.01,34.6453191573644
3748.0,1,2,44,-6.952631895867826,50.01910544702455,101.8453191573644,50.5,1.708910891089109,10.142552082158888,0.01,34.6453191573644
3748.0,1,3,108,-11.650608122138774,87.72977448041432,152.2453191573644,88.50000000000001,1.702824858757062,10.142552082158888,0.01,34.6453191573644
3748.0,1,4,164,-15.33709589634094,121.53609953205856,197.4453191573644,122.5,1.696326530612245,10.142552082158888,0.01,34.6453191573644
3748.0,1,5,458,-27.244479807643454,297.75617259766574,432.2981142259548,299.0,1.6620415489096148,10.142552082158888,0.01,34.6453191573644
3748.0,1,6,578,-28.49798451236145,369.9038589670743,529.085849547617,371.0,1.6476860411891423,10.142552082158888,0.01,34.6453191573644
3748.0,1,7,698,-27.738218980438024,442.1307399489355,626.1677118329345,443.0,1.6334518030716474,10.142552082158888,0.01,34.6453191573644
3748.0,1,8,817,-25.04155183392681,513.3896382687799,718.6364377259616,513.9999999999999,1.6195345925729252,10.142552082158888,0.01,34.6453191573644
3748.0,-1,1,16,-4.705175545493295,32.91540403953887,78.8953191573644,33.25,1.712781954887218,10.142552082158888,0.01,34.6453191573644
3748.0,-1,2,44,-7.249650667700813,49.97692032524918,101.8453191573644,50.5,1.714851485148515,10.142552082158888,0.01,34.6453191573644
3748.0,-1,3,108,-13.284128404164676,87.49732528792902,152.2453191573644,88.49999999999999,1.7214689265536725,10.142552082158888,0.01,34.6453191573644
3748.0,-1,4,164,-19.14859906645352,120.99413685708996,197.4453191573644,122.5,1.7277551020408164,10.142552082158888,0.01,34.6453191573644
3748.0,-1,5,458,-56.82594596552984,293.5503566087472,430.9127148219909,299.0,1.762012794096956,10.142552082158888,0.01,34.6453191573644
