event,pT,eta,phi,px,py,pz,E
1451,14.065854151948054,2.1279950116089714,2.895000490598248,-13.64036074576232,3.4334839084144093,58.22515458512554,59.90005742472739
1452,0.6295553703637942,0.1661802219724061,-0.3218829444237866,0.5972223032391965,-0.1991619563761194,0.1051018435654047,0.6382682522848374
1453,6.845168626408987,-1.6604684252417614,0.7720133960815821,4.904615477423885,4.775047700556297,-17.358406701181632,18.659330554111563
1454,120.63010300133575,-1.645201118314621,-2.194631823654109,-70.46637712873195,-97.90868932053068,-300.9165121555225,324.1949552938133
1455,1.4095248245468703,1.3668060923870469,-1.554403545384487,0.0231049975004382,-1.409335442719153,2.584985189185262,2.9443010476717646
1456,38.543786364932686,-0.8664312121079233,1.4736176668039165,3.7397408581881377,38.361931724812415,-37.7335629718889,53.93927365008798
1458,0.861720162068595,0.2015411012051512,1.999039034464278,-0.3578489798891507,0.7839041684465136,0.1748501458924541,0.8792805077073744
1459,3.922126673355778,2.164549026755617,0.0889460180350147,3.906622154304772,0.3483977401534028,16.857047573112876,17.307314364858563
1460,17.777207713047734,0.4086493096082887,2.558341496756764,-14.838217879506956,9.790628388061924,7.468530931016202,19.282325283543724
1461,29.857450028826115,-0.9476007758933044,3.086820663013186,-29.81267548264397,1.6345344261921904,-32.721427133854085,44.29626525904832
1462,3.213930120823488,1.7864550499629914,-2.994935941472736,-3.1794291134511043,-0.469656612937585,9.321529715214648,9.86003362332838
1463,46.59505239157184,1.785493397973663,-1.387692053487244,8.48415879962008,-45.81613205887369,135.0046638535392,142.81932001511714
1464,1.209171015037238,-0.5841380863749537,-2.161345554191095,-0.6732873571974858,-1.0043797480257206,-0.7471820048701379,1.4213991318443753
1465,27.00303391241974,0.8997018939566955,-2.93033404988074,-26.402696299013822,-5.6622847524062365,27.70753117510208,38.68941876397918
1466,94.5234702851223,-1.6857232236050377,1.3389053306074954,21.723224599891253,91.99341252353386,-246.2828834230093,263.7990619806939
1466,4.658411339196033,-2.078603856546525,1.8201257078142945,-1.1494822493449282,4.514364491663373,-18.32664806153021,18.90943746853246
1467,3.5837031181031134,2.200250075141509,1.9732732994210007,-1.4037314519896047,3.2973422705865905,15.977035933759115,16.374022269049597
1468,24.28479749568089,-0.0719801031021285,-1.5057883299120427,1.5775943291103125,-24.23350130581605,-1.7495320752312706,24.347736073164835
1468,10.25444883894737,2.386720818285438,-1.266994025283971,3.067623897790641,-9.784855881018014,55.30139443430113,56.24409255529634
1469,0.6552123616593987,-0.2588724355805759,2.0622520336351178,-0.3092011391659718,0.5776659020660229,-0.1715172502282395,0.6772897504001837
1470,8.561526587263668,0.2848499333868336,-0.1000291419453173,8.518729703457131,-0.8549747036373915,2.471864158559073,8.91122045080199
1471,5.585595290733675,-1.4248778772562385,1.5881343943703137,-0.0968385766782218,5.584755772809868,-10.93886407996336,12.28241108706995
1472,16.596468480217904,-0.5089102735587483,-0.4812542603304162,14.71135917106854,-7.682361443897575,-8.815439614237285,18.79241180921519
1473,27.65157706617363,-1.7867038143744327,-2.847738816503944,-26.4662852750062,-8.009085964611044,-80.22042174868832,84.85237639444146
1474,247.8263053437745,-1.4998219978220504,-2.895090121959297,-240.3349576279034,-60.473016811960015,-527.5876954510971,582.8950626071089
1475,10.863599674306773,0.5108630850515449,1.2637815378600823,3.283135873855876,10.355617640556204,5.794381056693314,12.312296687205215
1476,12.173661741669116,0.1996271788588482,-2.545302483347449,-10.072787904204482,-6.836445277883109,2.446366888177999,12.417034716555804
1477,135.20256608542505,1.4492505029103302,2.01054329838372,-57.5571551945501,122.33931404905866,272.1069509766661,303.8452346934233
1478,61.49391453117673,0.961745404153788,1.3731777144926374,12.073398558090387,60.297052760687805,68.68974035682834,92.19426204843856
1479,5.452704624919989,-0.0498155641482753,1.021505215948001,2.846763037857833,4.650583612076046,-0.2717419165165045,5.459471713986245
1480,1.6096483035479334,2.446167227677868,-3.122339841017653,-1.6093499879571351,-0.0309883426002314,9.221185209168292,9.36062093682352
1481,1.688029560101049,2.1041779145351125,-0.5464329906849821,1.442224645448893,-0.8771726556583691,6.818299936758147,7.024148192013826
1482,0.9475553914457888,0.5975781472271726,2.927649021383166,-0.9259522868189454,0.2011804721953588,0.6005458481852989,1.1218362338731005
1483,2.760839676270504,0.177989090951182,1.4610290960496657,0.3024415257906526,2.744223905140913,0.493998055279933,2.8046871120839447
1483,1.7214936500349352,2.322284051609625,-1.4548527982611212,0.1991491569356267,-1.7099356714223004,8.694311798614583,8.863103183346075
1484,1.6557637402675276,-0.6895585320537893,-2.4257765457425724,-1.2493696691914031,-1.0865675281772764,-1.2344033430198618,2.065261527468936
1485,0.6883478733595233,0.1503481682586773,1.637434075497835,-0.0458360118698044,0.6868201036475632,0.1038821809223002,0.6961424439522071
1486,281.7050640870904,-1.3124216125902255,0.9371669949783308,166.79009518559755,227.02160091121505,-485.37670670857335,561.2025396838222
1487,55.19895626193632,1.0620606917267696,0.0792207739446118,55.02583441102908,4.368331463747615,70.28434624851188,89.36897727952281
1487,1.620748563935095,1.0280173724546628,0.595307596866369,1.3419409922725043,0.9088565787605648,1.9755323625771253,2.555299204219974
1488,35.69568727024468,1.75900672960053,0.7356186219150016,26.4653455192488,23.953446020184355,100.56280225404308,106.7101648713977
1489,2.938389884950804,-2.048801655836368,0.3222577197778569,2.7871297902146703,0.9306141243711734,-11.209529578304146,11.588256490208384
1490,0.8943275792398819,-1.7807589916553468,-1.856775813317257,-0.2522873882013852,-0.8580051822358596,-2.5782787272001446,2.728982047233339
1491,1.3164052377485338,1.976226330629444,-0.9255693697740576,0.7916594979697154,-1.0517594730954944,4.658015370618483,4.840457617094671
1492,4.415159337767064,1.9773841774844607,1.2397840163044094,1.4349292165774592,4.175477232758442,15.641565422367217,16.252759791495883
1493,132.44150193924827,2.3579249670892586,-0.135547896449797,131.2266744387381,-17.89724424802165,693.6213965038918,706.1525282288048
1494,5.498336777082272,-1.1087019332855506,0.3042184467616067,5.245860609839959,1.6470135932483978,-7.423950872015489,9.238330686023042
1495,4.423975838231615,0.7016098194869018,0.134310358850157,4.384133133915554,0.5924009464551084,3.364899386367508,5.558247034599448
1495,1.982827817756091,2.0925794006122094,-0.0968318806079999,1.973539172643008,-0.1917010404534493,7.913889957477151,8.15850846747891
1496,61.19594990224493,-1.122732180982885,0.8175022543704498,41.86080151755596,44.6387452864197,-84.07864037475112,103.99116333470262
1497,10.633341668360842,-2.130813539413274,-0.1863043899579806,10.44933675743982,-1.969598021352584,-44.14418378773251,45.40679373531239
1497,3.1626912765526463,-0.6296617986011674,0.3720137262003181,2.9463545315482,1.149613450342155,-2.1256506917071643,3.8106439054229866
1498,8.016525901190684,-1.242732916728146,-1.235087994177876,2.6409486122959605,-7.569020937457708,-12.732150464640336,15.04567522508386
1499,172.37414131740985,-2.2055455946709683,-0.7446122430919493,126.75545157575344,-116.8156671458979,-772.6680545603758,791.662028351133
1500,30.90509226860104,-2.2990819863372574,2.2269854629840604,-18.855254103755005,24.486815244403957,-152.43441191621392,155.53576651167
1501,2.570309433057992,-0.7216244135274478,-2.4070018890402536,-1.9074397884903835,-1.7228360441291728,-2.020020269870104,3.269093524565025
1502,0.5036290920066763,-0.3849755372372628,0.4478803659638034,0.453954667257772,0.2180995698995178,-0.1987096506085705,0.5414127700382115
1503,4.578200129887052,-1.0027388959227193,2.447469463695254,-3.518872848320213,2.9287284453586007,-5.399675479696587,7.07929457752214
1504,2.510162760096388,-2.303434707832245,-0.0212986573412574,2.509593435532543,-0.0534590544873579,-12.436080139560527,12.686883238989257
1504,0.6084524780725957,2.3408403144362184,-0.332505182712534,0.5751260687074918,-0.1986062012268194,3.131618810203619,3.190180369586305
1505,10.044452450060756,-1.165423155601277,-2.534210692088389,-8.247951869073898,-5.732566178158947,-14.54180117359568,17.673568015370304
1506,274.113590814162,0.6361384987392341,-1.794104633808827,-60.70437110131898,-267.3073885964008,186.3752080185492,331.4724405331329
1507,77.39016690671183,-1.524645741297104,1.4129718410760344,12.163420599821425,76.42832677195382,-169.32263585081708,186.1703331503629
1508,71.80179772064295,2.0219115131018817,-1.4366660954026442,9.601939909450207,-71.15687532411351,266.3970979599607,275.903809247725
1509,23.786725468918487,1.8149827187513523,-1.896061578939081,-7.601289344968486,-22.539492204301407,71.10006060044051,74.97350816068307
1510,74.49442211778587,1.41884777466256,-0.1575060197440255,73.57229657731263,-11.684866409284163,144.90519425567294,162.9322995877035
1511,0.7333104454269895,0.0414668820288306,2.050146461134143,-0.3382047210922262,0.6506625669294794,0.0304168129459789,0.7339410002732648
1512,41.19621446626548,1.1574642215130817,2.456425388624728,-31.89877315509339,26.06906898127424,59.06656457780287,72.01379824293603
1513,1.4754352318307344,-1.0498851190463698,-2.865687293437806,-1.4196327301923548,-0.4019353613381313,-1.8497124979449144,2.366082299578996
1514,0.6220362732645305,-0.4026062926655235,-0.8130454250628794,0.427518984699605,-0.451836965041866,-0.2572563595480278,0.6731344292076656
1515,0.6577934243605119,1.678715762825851,0.1041161939861618,0.6542313437355293,0.0683632796604449,1.7010723021573988,1.823825421003612
1516,13.196548413665848,0.2236983061736799,2.7171816597333827,-12.025769567284271,5.434128849117039,2.976727720948086,13.528111396602537
1517,16.30326989994055,0.103612746971354,0.8312535596723144,10.987591831230118,12.04447737266307,1.6922506789545002,16.3908609228048
1518,29.415657799043483,-2.278397952004487,3.0129582914113024,-29.172625702937133,3.773437868411188,-142.0567719906178,145.07035325022406
1519,4.50645435647223,-0.3186811492635427,0.4178047654697296,4.118817576680263,1.828516512640032,-1.4605539893110024,4.737230079134834
1520,1.01755728553324,-0.5474330567362274,1.016563373740662,0.5355314771427153,0.8652334172528919,-0.5852871728933293,1.1738755914044905
1520,0.7148465667532009,0.9183902216015696,2.6608267052335925,-0.6338122487891794,0.3305868226104028,0.7527667298186693,1.0381056610580313
1521,5.22411608764017,1.3373911833234238,-0.6646643156617074,4.112026513371148,-3.222208380982452,9.26383007854252,10.635315539336384
1522,3.864680749741338,-0.3753314833319248,-2.70654032936762,-3.5046779740934237,-1.6288000476810196,-1.4848341279924089,4.140107448493608
1523,26.587289574876177,-0.6648317633779801,2.303627139809878,-17.786269520903595,19.761897263878677,-19.00729797987575,32.68273769796693
1524,0.8606739878455517,1.4712597831175227,-1.7389446099697723,-0.144039847709002,-0.8485353473049502,1.7751752478922465,1.972816989505936
1525,7.757907479626027,1.5717152848021465,-1.980243378654754,-3.088439622464432,-7.116647325871166,17.8711599211035,19.48238910883605
1526,41.83431826832639,2.110548151465695,0.7684363881604185,30.078802748757955,29.07534712048917,170.0898097704958,175.15893803268813
1527,0.5710313100858089,1.1775023819547412,0.4106296596023689,0.5235612790369951,0.2279481173237912,0.8389046668651411,1.0148092417722794
1528,7.60916370627522,-1.1990559859131604,2.970143807396544,-7.49760281505898,1.2982004223214922,-11.47273745299541,13.766738065869475
1529,0.5379382567551284,1.9713903888589783,2.874699066399452,-0.5188924575005961,0.1418738370163383,1.893916627608801,1.968831572383438
1530,3.470368556617668,-0.4551319190657939,-1.6119109780284968,-0.142642797353791,-3.467435789041187,-1.6345731687849754,3.836051011505497
1531,9.723642892533295,0.2525181680553617,-0.0287386338795858,9.719627746425662,-0.2794057487340949,2.481574714294919,10.035309868865095
1532,1.5989955121510844,0.5389901744515116,1.1554853065541388,0.6451539636620549,1.4630663043930885,0.9041822698108192,1.8369355527398212
1533,0.6925040325133456,-1.8593979873993416,2.418428060881544,-0.5191808575229411,0.4582718322447806,-2.1689587748340937,2.2768276179757345
1534,0.6197505826313867,0.3144311408464419,2.528701634948615,-0.5069488025731482,0.3565020283835626,0.1980958084143507,0.650640249280106
1536,0.9345546588899422,-0.2731922153121524,-2.8634622792542044,-0.8986401344954776,-0.2565897876511184,-0.2585007684978066,0.9696468727154504
1538,1.6162720407622175,0.3439825059946997,-0.5740126237267853,1.3572302828180685,-0.8776452980283372,0.5669984377594691,1.7128404882449917
1539,293.3552817881464,-0.1442242383649013,-0.5865177472191083,244.3277014942952,-162.36161995840445,-42.455770157123645,296.41156146924715
1540,5.418396327520056,0.9974019698526172,1.35620249897137,1.1538506952582217,5.2941144051800535,6.346005109182955,8.344507151884946
1541,16.985101829973676,-1.237419732082774,-1.9575765642488443,-6.406924138855597,-15.730384841240364,-26.807388161506765,31.735307533034373
1542,8.26494056296936,-1.2592139083822498,1.028781037290996,4.2635809820660855,7.080333305627685,-13.384138046601434,15.730365340954428
1543,5.499533369104359,-2.3501558565179104,-0.9634768524508108,3.138409452600871,-4.516110426652325,-28.57516236267563,29.099566514488945
1544,2.988876957348978,-0.2518055404737886,-3.1017747101771755,-2.9865078850723843,-0.1189794880311792,-0.760594426875176,3.0841351054007453
1544,1.1368132666064887,-1.1252704851297808,0.0593635381253058,1.134810772946716,0.0674456280020626,-1.56680461375374,1.935774031443888
1545,1.229230223472374,-0.7557351972103298,0.7383389005867201,0.9091234291769636,0.8273460780226503,-1.01996061326077,1.5972872612342557
1546,17.223751657791105,-1.1655410226583338,2.296775467396831,-11.43429775228502,12.880778551056284,-24.93916461798977,30.30873723883024
1547,16.51150959393894,-2.2617637449178223,-1.1878264486192076,6.169968900438354,-15.31539855303678,-78.39532338291177,80.11527118709672
1548,0.9048990032501272,0.8815837019944315,0.4217433435533996,0.8256087542606662,0.3704219094103701,0.9051679116557227,1.279910604055711
1549,31.490633092931567,-0.7438287285844625,-0.5720636669716753,26.476869655582604,-17.04803055590076,-25.64416082033205,40.61136487207356
1550,16.101710728135632,-0.3834389398830951,-0.2565507795891245,15.574717116991009,-4.085740458994606,-6.326428683627554,17.299964978623038
1552,0.6925156076733266,0.8346280765956507,-1.9140038823573011,-0.2330379488882699,-0.6521281938768673,0.6474747782363852,0.9480513990936426
1554,285.6643478057978,-2.3604475944198926,2.786106508152152,-267.8038696409813,99.42437836178853,-1499.9256493714563,1526.886070815271
1556,50.037577690347824,0.3159205662835924,1.2714584397556628,14.755461257924347,47.812504056820615,16.072168575581195,52.5554353405953
1556,1.8330063893702528,-0.9144019211796428,0.3106081299225138,1.745293144943797,0.5602358982467658,-1.9196399460595703,2.6542286913489126
1557,29.131816635539536,0.4969891336248377,1.975700749308877,-11.47592312676302,26.776219465699853,15.081615210975016,32.80423536463868
1558,4.578866759376802,1.2981252989026306,-2.6710546109856232,-4.081256065529369,-2.075902147911974,7.759762201846849,9.009990578759608
1559,2.443208552205874,-1.6700763389723852,-2.807549651825169,-2.30815899897074,-0.8010431106016177,-6.259916441075478,6.719808172769443
1560,1.8488424555770575,1.9160768999065951,1.088927663845817,0.8568198987326192,1.6383156248659867,6.144691077937338,6.416809711128026
1561,0.748092973221984,-1.295794743208418,-2.486115308745216,-0.5930559851134095,-0.4559908936648531,-1.2643588387072244,1.4690971273544815
1562,0.7231326680695505,1.3098540325328611,2.926484703719226,-0.7064668881238493,0.1543547589612682,1.2422599663065004,1.4374041462014828
1563,15.55140162085637,1.3366006789665483,-0.4664417408776271,13.890109572420174,-6.993636281601692,27.551999219758308,31.63793219189169
1564,47.5137381207311,-0.3177658319332671,0.3670301843777515,44.34918839947776,17.05006740494134,-15.35361960664449,49.93284435350097
1565,452.7587831077774,-2.167667632555785,-2.407170225484358,-336.0456921941254,-303.42018462687435,-1952.1682120021228,2003.983843156626
1566,120.64821713284826,-0.0861103971901162,-0.9358549904371573,71.5601114003403,-97.13466298755448,-10.40190981335793,121.09579689279116
1567,19.22989529160704,-1.180097941422194,2.6950336445658998,-17.3441825499986,8.30470978412218,-28.339522746672504,34.247882013860924
1568,7.6525919479619375,-1.4607858375508946,0.8460557620585271,5.073218743188494,5.729277014229007,-15.600921359408328,17.376734756117298
1570,33.97633006487713,-0.2476372083459065,-1.340688190910924,7.749416850938556,-33.08077301315468,-8.500062534349421,35.02345025501234
1571,10.135910668370064,-1.2550536252930855,0.3620533304740467,9.478814943958843,3.590090853357416,-16.333847361073023,19.22319574607745
1572,1.7548680477693932,-0.4876864500508822,1.5882209759992283,-0.0305764128172076,1.7546016493954384,-0.8901557320380609,1.9677243435913927
1573,0.9165198493888712,-2.0445466064694573,-0.8505053300331107,0.6045396244812983,-0.6888689837376989,-3.4810414263433214,3.599674713948768
1574,2.828293627408601,-0.3798046486657599,-0.6124924868910021,2.314159648414278,-1.6260104441519452,-1.1002117964602622,3.0347505399802497
1575,33.52061842331767,2.0894481302670886,2.488174696946873,-26.61572807598929,20.37731283723787,133.3567382498031,137.50509625504125
1576,11.577455667498135,-2.0599965946228167,-1.84602806739968,-3.146404694453017,-11.141706208279269,-44.68023030243067,46.15582801349282
1576,2.020257112747762,-0.0107514480503293,-0.3338995819128799,1.9086813858239136,-0.6620983076683019,-0.0217211078606756,2.0203738783043645
1577,2.6254459052704933,1.090934415116689,1.5271589379244386,0.1145312470353309,2.622946586370781,3.467100987561712,4.348994764247595
1578,104.8284456501142,-0.2336311260118091,0.550415586568215,89.34604178643,54.82962551865963,-24.714599123704065,107.70243463944696
1579,46.56571994325135,0.8446604722922108,1.762733412107828,-8.882912379662766,45.71061300714037,44.17886139889506,64.1883016470766
1580,1.1012314197402309,1.222628708003706,-3.1266782062989376,-1.1011089426457277,-0.0164236490675114,1.7078162596238884,2.032079480841931
1581,127.75416386442032,-0.5193688393512201,0.9631778458011404,72.93661899878786,104.88744440457502,-69.37501115761354,145.37544000901997
1582,1.252445477562088,0.6694219382158856,2.4007612462830124,-0.9241891562986267,0.8452775151663264,0.9024517898417008,1.5437094633557884
1583,5.168726463329127,1.8398264843665504,1.3856072627999183,0.9517298437212894,5.080348763351693,15.859205532242386,16.68023181393551
1584,6.570573156278647,-0.642427679181183,-2.737088307142992,-6.040312008727112,-2.585935505622013,-4.517520828564535,7.9737335068664
1585,19.772220332919986,1.6513565865970714,-2.528805923724641,-16.17463341375449,-11.37198007491181,49.65060365017384,53.44270894818291
1586,11.221850795245144,2.097653663254387,-1.4822801124505436,0.9920191336768428,-11.177917216957868,45.023679650610525,46.40109551025217
1587,0.9979870914122124,0.7800053839191258,3.0466568432105494,-0.9934931351308046,0.0946024580725712,0.8598060318197009,1.317286850681714
1588,10.68042937415353,-1.3234232140435311,0.5904350658228773,8.872217160313443,5.946035172829136,-18.63753864498508,21.480908229392767
1589,94.58492975256162,0.0496764958841116,1.5672593145133784,0.3345473606236571,94.58433810288317,4.700580630053084,94.70165993559272
1590,2.8752063031354385,-2.119289027034672,1.014087521850385,1.5192441866754336,2.441046576131364,-11.795676729322896,12.141037879369271
1591,3.0358691976871164,-0.5157635007306283,-0.0331750972810025,3.0341987316961503,-0.1006967826640333,-1.6361395622301524,3.448688801930393
1592,1.2718372808803358,0.40337724235557,-3.039610912030156,-1.2652292818169284,-0.1294794712304073,0.5270566423529416,1.3767202959517386
1593,7.775560745929588,2.3199208905545583,-0.0190845393283052,7.774144782933984,-0.1483839870788001,39.17556099718591,39.93975368424141
1594,56.55393702675932,-0.1834437649653547,1.944450777389544,-20.64332679816349,52.651693723287615,-10.432751375492805,57.5081741536758
1594,1.7098411538383738,-2.4658079861125253,-0.3856802484988531,1.5842409157151096,-0.6432242939546766,-9.992354909798118,10.13758913227035
1595,4.212751034820826,2.184577183600796,2.8984451588252287,-4.0888329502019785,1.0142565684906992,18.482107479526068,18.95614855834743
1596,30.94198375840325,-0.94960638414479,0.1216129992060985,30.713453962082653,3.753678812088195,-34.002127424984764,45.97337303624992
1597,9.302437016756071,0.6145556531659387,2.8176587964099657,-8.81862300285077,2.9609496423115464,6.083578514837436,11.115091632411552
1598,21.289520697288182,1.8483155453041635,-1.11669194019445,9.338810970710828,-19.131918387176786,65.90824149488229,69.26138887192478
1598,0.5886106412330417,0.3225953591606765,-2.074037486320719,-0.2838677238518912,-0.5156370839339613,0.193193691831611,0.6195048745056814
1599,20.240331701458544,1.8574834493314556,1.6877825916292324,-2.3624435388913114,20.101987163228877,63.2664855505335,66.42529052477627
1600,30.78656667121966,0.3873679290596844,-1.2305318595662622,10.274598181325649,-29.02146308534001,12.22622463925132,33.125417074066995
1601,2.171811662862048,0.9781860235811992,-0.5288645488012185,1.8750998885640329,-1.0957948288118378,2.4798123896239823,3.296397334466253
1602,6.217935034465146,-0.0754032407977115,2.00611191388844,-2.622081919156513,5.638031793282259,-0.4692968673802377,6.235619908442302
1603,47.43161959218486,0.234155667163729,-2.7995308198618685,-44.68367189767033,-15.909996947802387,11.2081528736353,48.7378828836103
1604,14.373093232272678,1.971567573660449,-3.1028475577473573,-14.36230626413844,-0.556747553827036,50.6126016491854,52.6138884208602
1605,153.5209656003036,1.639232240794572,0.364054558160711,143.45932716008284,54.66359235932018,380.5081667187176,410.3110427693715
1606,10.469103518117812,-0.4946928786679724,-0.1186778740436185,10.39546429101492,-1.2395364646917195,-5.392825425571463,11.776446600896078
1607,19.64408965296061,-0.9424624784900872,0.9269525857555656,11.791837658672174,15.711232380850166,-21.37891794015307,29.03357350698244
1608,51.71908514739669,-0.7687019604359286,0.2833341973864379,49.65697663150526,14.458507540607698,-43.78926010539856,67.76697624257643
1609,2.706682788648484,1.319670900263436,2.0290018621148738,-1.1972725990376385,2.4274822433870846,4.702815859982698,5.426104378950956
1610,10.143224259026578,2.164940450960689,1.292265199922623,2.7888154295241425,9.7523077714433,43.61244715326163,44.7764507868248
1611,1.1140696361725435,2.034535317262048,-2.268535769304146,-0.7157753396184725,-0.8537076885185488,4.187763175121737,4.333418000279607
1612,2.109510258329061,1.3201922258930632,-0.6230170616235321,1.713179133547651,-1.230873992889793,3.667443781474653,4.230860127713116
1613,4.968144544387312,-1.38269078511915,1.7647794554460798,-0.9577034393483448,4.874963008699221,-9.277287362687206,10.523807344483323
1614,29.94199719491661,1.5768555278531045,0.980383316742564,16.66883446613791,24.87314120815638,69.36197961646631,75.54870887272318
1615,360.14943662688097,0.1051095176258746,-2.11881923889367,-187.6381059044851,-307.40780392702624,37.92487605846815,362.1407363535756
1616,0.880485955973483,2.4837130951965043,1.1911076985325542,0.3263356470237711,0.8177778207729254,5.239883320149795,5.313344777769515
1617,74.66168883594244,0.8931060571651749,-0.3321692947963433,70.58046987524031,-24.346766767383848,75.90565898543058,106.47082626638893
1617,73.1198712884914,1.3884949719853537,0.3114620831578955,69.6018206319658,22.407635795889075,137.44202122210507,155.6818061780603
1617,7.884185234928217,1.8706992937099696,-0.2227531945160659,7.68939006167051,-1.741739733181422,24.98821272323748,26.20250277970461
1618,326.47957360780714,-1.7851884627638297,-0.914861618438776,199.11997214038607,-258.7279433651252,-945.6379268454318,1000.4099163201362
1619,2.296437736791595,-1.5069555570037847,-2.3439557259476884,-1.603831947450055,-1.643578219403952,-4.927451326210346,5.43630415366291
1620,56.79343359930782,0.3012956929346804,-1.667693006057238,-5.494487765470786,-56.52702631656894,17.371690773566453,59.39082202101096
1621,7.086541839300246,-0.7236402184977379,2.096155228111185,-3.5540675374727515,6.130879152228926,-5.587532136321331,9.02438865600194
1622,9.375307734354092,2.471144648587432,0.1285105799166975,9.297997760916823,1.2015126931603315,55.08695997737444,55.87906186276479
1623,28.70329301371711,0.325674377698493,2.808272548272122,-27.123500344818517,9.391206465408562,9.514051749960409,30.238984945467767
1624,256.1273967865333,0.5003964298751955,-2.715437866718054,-233.21987031453816,-105.87603824811482,133.58128981677956,288.8688359338209
1625,5.712126289156648,1.578034173426588,-2.336975385623753,-3.960714506701156,-4.1159600750835175,13.24939338964956,14.428264342496776
1626,25.90333060852808,1.6773436991387969,-3.0493910102542854,-25.793304627943392,-2.3849471660440336,66.88826224699756,71.72880985376675
1627,2.2658290129397387,0.9474744637986032,-3.027391085312712,-2.2510695954794917,-0.2581991328166483,2.4827465775592565,3.361251505654058
1628,179.67247117025053,0.0904816563905561,2.392944109866792,-131.62974226784698,122.293940352434,16.2792544543095,180.40845607125144
1630,143.0810782655383,0.2922991510064273,-2.236857909543669,-88.40896297514496,-112.4991121000008,42.42057068423173,149.23705898604743
1631,180.09044327070978,-1.0734746252324467,0.657565516381739,142.53843641425777,110.0698046787553,-232.65057847547877,294.20887040063155
1632,0.57830847675084,-1.73434950391905,0.3530756248979401,0.5426347356197555,0.1999705927899272,-1.587088502525524,1.6891686147719496
1633,82.49090272588285,-0.7195236855677043,-2.008007244989509,-34.92783486637132,-74.73148857127471,-64.60979227101622,104.78155510315226
1634,2.210707964518575,-2.11595255994273,-0.4655822977154738,1.9754008687031857,-0.9924822982363768,-9.03844350237272,9.304874563903024
1635,1.0355084576946625,1.7310288596692962,1.627225579732372,-0.0584019626485982,1.033860230744935,2.8317833543409567,3.0151740798633333
1636,89.68539177111872,-0.4922894923369791,1.3314917225593867,21.25786874489305,87.12963051433162,-45.95624234048928,100.77423136495176
1637,11.515012235830287,1.195498174805516,2.5019156327797054,-9.23836301970399,6.873729374036121,17.2877799911206,20.771683701922456
1638,229.2278863604932,0.5077597059592328,1.490980001308607,18.276707417161333,228.4981090759542,121.45894636065958,259.41800156569855
1639,61.81260956872746,1.5222374117882302,0.3009173421678515,59.035059590024254,18.32103820470399,134.8826401693907,148.3715785477841
1640,4.933253588639001,1.4047979910913388,-2.3383810345358014,-3.425647570951457,-3.549919673662204,9.445421680340791,10.656124140102325
1641,5.594879822325026,0.0068901234406885,-0.3363704844137035,5.281336322086643,-1.846663715804272,0.0385497176268844,5.595012627956153
1643,1.523627409726232,-0.5286005180914513,-1.1484266636983465,0.6245699481617761,-1.389731219884717,-0.8434245659423842,1.7414951857826555
1643,0.6229452353899098,-2.1548045345778366,-0.1203417303183015,0.6184398889998178,-0.0747854931713568,-2.6507185789571714,2.722934033560805
1644,4.187024619122587,1.600910198244297,-2.301865182089521,-2.795532880358832,-3.117077329161293,9.956388400955204,10.800965010211542
1645,9.25660439028604,1.4234619010959588,0.0994610303647077,9.210856658670735,0.919154204518334,18.099387135639283,20.32910572366644
1647,45.275977309817215,0.3153569717128698,0.9113916678976934,27.738165795756384,35.784190358958995,14.515934148420516,47.54604574052782
1648,83.94105383152126,0.574800155522523,3.011872704544146,-83.23579444354552,10.858316706478336,50.9504602365222,98.19394032556072
1649,0.5736713118313944,-1.9601924374451032,-2.210137835654933,-0.3422908203427406,-0.4603648209056015,-1.9963365978824887,2.077127484306966
1650,1.0533670787144285,0.1875887940347036,-1.7114744284307382,-0.1476973905024216,-1.0429610171804813,0.1987608092997337,1.0719552517865911
1651,0.8558625081891699,2.1313173943685024,0.8849396339587288,0.542048724508346,0.6623321018814746,3.5549443092720385,3.6565187918222857
1652,14.392630949293515,-1.3976994060463144,1.83746120493356,-3.792683727666784,13.88392508566843,-27.33676150608359,30.89411522091311
1653,1.4628325559496398,-1.928623050328706,0.2595950942771112,1.4138188770650264,0.3754933682513498,-4.925856087888055,5.138476163740567
1654,73.20758429601055,0.6913800326163161,-1.870484083830952,-21.61248177619438,-69.94462831362505,54.744063077873406,91.41259672896112
1655,7.775984949020998,2.0363631320052216,-0.3365798178950167,7.339672379814583,-2.5681026623536747,29.28508947840549,30.29987471402509
1657,26.66228181777944,0.0871331501604772,-0.4250642868198434,24.28966466318665,-10.994974410185488,2.3261093760094878,26.763558368794147
1657,0.5419203505264493,-1.8692954139414624,-1.0287275651467145,0.2795817405779079,-0.4642323950890727,-1.7150408449668717,1.7986224635034975
1658,1.0368182473726275,-0.7967134607659047,-2.047111001748742,-0.4753886133517622,-0.9214107359806136,-0.9162520844701404,1.3836581804697012
1659,5.78709423011762,-0.1180021401498489,1.168545382851605,2.265593054221374,5.325180535993546,-0.6844754245533192,5.827432216257697
1660,6.040492820231362,-1.8962900661101276,-0.4535350922516573,5.429822166731739,-2.64661760534749,-19.66485950350841,20.57168570642648
1662,37.865889411572894,0.4715538168703078,2.036046056246809,-16.988379859950268,33.84110711344273,18.524946191179136,42.15446847388246
