event,pT,eta,phi
168,35.21898551528016,2.227206055535784,1.4988295943595196
169,10.827763072541,0.1711255432302665,-3.1353039488922336
170,21.904786762932748,2.36309889448145,-1.6208035531282463
171,21.391216035262904,2.070513219930014,2.3452501702362785
172,25.25880158997148,-0.6120290257267134,1.3819167304956894
173,11.616671164526572,-0.1527515118191859,-1.7213193804299545
174,20.8872018600338,0.1792844113540281,-0.3695932457896535
175,65.75684727888414,2.391708707818222,1.5169260563005025
176,18.734906802218795,-2.422341559905006,2.895507739368561
177,11.48197602223872,0.8605044735338899,2.093519203947269
178,73.5381239325379,2.370090009568256,1.2943380463027965
179,58.89532496688017,-0.2590303847778957,2.561437137147946
180,17.992505093223777,1.600242141876809,2.766380100371232
181,18.933703437903954,-0.2889127859047534,1.2397617469360824
182,24.154334213390225,2.001675794511754,2.6413193646677304
183,34.80115333858375,1.6990019716723817,1.5924498237317557
184,33.05734583973264,2.2106101480946005,0.7614345720899801
185,17.98554504101128,0.3157241332606739,2.1287969819597805
186,29.488294276987567,2.361914275547575,-2.0991623673449915
187,44.40951630782219,2.2389485373380484,-2.5199004334820576
188,35.90411749804212,-1.114011314736002,2.736786345790989
189,21.8834253904651,1.5601745274624257,1.0870280594138373
190,33.39342057904048,-1.5687737895384164,1.009684346833889
191,10.16382669643914,-2.30655286754332,0.4739374435345502
192,12.05833973646802,0.1388605832188334,-0.6676800749067143
193,10.76545649362838,1.0326532348226434,-0.5895307207963059
194,20.070561811974763,0.2370570601588932,0.529891163745069
195,8.091633296036395,2.414769132361727,1.8758844078097303
197,29.2445668460513,-0.4830213800497714,-1.2599584279754452
198,13.534875764457055,1.5835293591494848,-0.6927189943509097
199,10.127249368043822,-1.2812528151334666,-0.1306949390604115
200,15.476649586158551,-1.7393710398835822,-0.6356832399627534
202,16.458468596974885,1.6671932392740956,-2.8498940377527653
203,27.791324362282708,-0.8018605665596887,2.813767032658279
204,123.16828297635624,-0.6706631004120815,-2.05989572792878
205,19.649992077619565,-2.088171739501768,-1.7156495401095508
206,8.653373419956498,1.8925099593883228,-1.3998969580880205
207,84.53824425845573,0.32322711114554,-1.5272596000875336
208,199.66700904138867,1.030175122863149,1.7576721950523964
209,11.863587677598812,-1.101686997406068,-0.7677020142163324
210,17.702318445743945,1.857340102410736,2.1780684049872026
211,11.548041181682429,-1.7897771678553218,0.5400987291508644
212,15.674982478859398,0.3746031340766331,1.098499961662543
213,38.35636621014468,-2.036598604583709,1.976750555662105
214,99.44902098279624,0.7280741627196576,-0.4225805707896057
215,16.23299331442152,-0.3608179293307253,-1.5358121594539065
216,30.42548106054947,0.4308122539453756,-0.7243099601849303
218,13.36657631238743,2.3552857000314265,-2.8080273123296204
219,10.00974312975063,-2.263686983464253,1.9066684655721264
221,10.01833422304286,0.1132134064552237,1.6129756429181723
222,13.650984120386322,1.0654253860227565,2.668713940061984
223,12.76009186856431,2.219939243861964,0.4077918023194516
224,138.6661327982324,-0.8292370978267618,0.0011476439120897
225,42.95063741591506,-1.0326352532864729,1.3254297547396212
226,14.72991022116169,-1.1164613523778646,-1.7301325863826762
227,14.38736866660626,1.3269422039681604,-2.716376992407714
228,79.35895726133229,-1.6890772272984855,-0.7846930977784451
229,22.693252530604084,0.6310197152961744,3.093692934729757
230,23.77080186109715,-0.6016597894726552,-0.6033334139811986
231,19.117723953228825,0.2506134165480596,0.816467380673302
233,12.89244380841112,1.099996679158018,2.2322892687075173
234,14.39539823472987,-1.105011213472331,2.623179137896193
235,20.17154283473768,1.8521970312204967,1.482033392003174
236,13.834530794756672,2.116652208935611,0.6671883297769164
237,16.99837750757192,1.1864229432046904,-0.5481620969065502
238,28.851418054007027,-0.6039869114437597,-0.0552905577899833
239,29.699315772560567,-1.6619476643637026,-1.3271838689688933
240,9.678244749947291,0.4939227856436474,-1.993460991647668
241,19.038413518830573,-0.5637289189785183,1.4088567710541045
242,73.76689047941471,0.3055538200839555,1.5531184537659954
243,13.200087679541758,-1.8750366756800647,-2.819664239485652
244,12.680100363573906,-1.63870924880606,3.0682773386335254
245,37.169650207745256,-1.450264553922163,-2.6246793418942644
246,12.554651634609764,1.8895109771703915,-1.8924518270006137
247,45.90560244251361,1.1673306856473389,0.950111013638967
249,72.12045768655848,-0.8586482161786445,-0.420033830249492
250,10.81544002640562,-2.1997062307344017,-0.8710576394690219
251,17.92911605450711,0.0603243704645784,-0.1153608089031536
252,10.156728941206342,0.2935769536850782,3.114941991316315
