event,px,py,pz,E,pT,eta,phi
23,-2.9009777163,2.0732746956,0.16127838353,3.5693347266,3.5656892284500112,0.04521522570717606,2.5210812359228134
24,1.365146751,-0.21246180939,0.44514274225,1.4515225569,1.3815808598178858,0.3168688443405838,-0.1543943362163021
25,198.96780097,149.33598504,-112.61119369,273.0763688,248.7758474022441,-0.43847533829885965,0.6438552728038262
26,-9.8075594943,-13.847624483,-11.096380247,20.274974269,16.968940068737798,-0.6145105818270348,-2.1870367826090167
27,-0.73768248157,0.42997570254,-2.998669862,3.1178639305,0.8538469115655569,-1.968998924038303,2.613861227722363
28,-0.88644511223,5.1324050508,25.957617074,26.474992931,5.208393854392524,2.3092571991728073,1.7418243706699414
29,-0.038030308843,-0.81595493809,-3.0709146364,3.1776949932,0.8168407221632316,-2.0346701373681038,-1.6173709655172763
30,-38.147061937,-4.1437385252,15.353696949,41.329225899,38.37145948997172,0.3901590402226394,-3.0333915297351997
31,-19.272656523,1.8252373494,29.3308382,35.143489445,19.35889410155392,1.203115166194701,3.0471682273777616
32,2.0230333447,1.6439512484,-0.85208672631,2.7424972945,2.606768041250312,-0.32131711834057697,0.6823870145017988
33,13.42206471,-2.8431539387,-5.0395199764,14.616159105,13.719888680254396,-0.35951979976942905,-0.20874125637830557
34,1.3559876157,-2.9519343828,-5.2615681345,6.1835845792,3.248479492668622,-1.2593792581276249,-1.1401895675699152
35,-3.6968506331,8.2402042109,-3.8349123284,9.8119428559,9.031482161903767,-0.41279261416745305,1.992515206608456
36,-0.74020433652,-13.186351079,-75.750439244,76.89315186,13.207110101700806,-2.4473504054011648,-1.6268716070162157
37,3.1547611379,-15.93787455,50.810841813,53.345196679,16.247103218996973,1.857975515390486,-1.3753812167161408
38,-0.83095509544,-0.48912691014,-0.072322622898,0.96693436522,0.9642258578055264,-0.074935742805902,-2.609573778068591
39,2.5548104774,-21.868528124,120.26132945,122.26016089,22.01725638869684,2.3992637991984447,-1.4544976078073382
40,-71.153184112,-91.337403525,150.88881538,190.19130238,115.78124585598849,1.0804147999739178,-2.2326097594595047
41,-24.778651772,47.733264405,-80.044460418,96.434235404,53.78146627227338,-1.1882712507955506,2.0496121050347784
42,-0.11794604872,-0.53079031402,-2.8319023164,2.8836297192,0.543736726611428,-2.3524774952150143,-1.7894520690991225
43,188.21870087,304.35001955,-1796.6310967,1831.9220812,357.848031652091,-2.3164808705246265,1.0169366071220796
44,-110.4388915,36.150886058,-670.04714323,680.04912284,116.20514325333139,-2.452574071571631,2.82524724020745
45,5.2437043692,-6.1182093538,-4.6549942501,9.3057988737,8.057848423027886,-0.5496063338944749,-0.8622148191334942
46,16.730728956,-18.826325302,33.797912364,42.150287021,25.18626244157442,1.1037528161923844,-0.8442662305807702
47,1.6711031391,-0.13488606972,9.6492960626,9.7938600387,1.6765380858526246,2.450764132598539,-0.08054216993544713
48,87.811946774,-63.345220285,-148.65002068,183.90319077,108.27536621593568,-1.1221222123729935,-0.6249271012301832
49,4.9446481293,-3.3095616504,-11.766859424,13.185663583,5.950020457140325,-1.4335802819147416,-0.5898386415870368
50,-11.800689048,1.1449804205,21.510182463,24.561253872,11.856105691622165,1.357350172566579,3.0448688464127933
51,5.5729103036,-1.6469642927,-31.164273034,31.701446881,5.811180657439575,-2.38121726026439,-0.28735119696613365
52,0.037478446643,-0.7384146561,2.7959877348,2.8920940945,0.7393651589749503,2.0403364329645086,-1.520084557660565
53,-0.9477937838,3.4626424721,2.1176227924,4.1680369765,3.5900147557079376,0.560114498971773,1.8379719511555976
54,1.4463952136,-0.29858170066,-3.4409169734,3.7444785703,1.476892056276967,-1.582110651547204,-0.20357208749115552
55,236.7811071,137.81838192,-98.198770438,291.0364197,273.9693396614823,-0.3511675617287562,0.5271162067441022
56,-3.0127040953,-26.427134769,43.419985768,50.919200722,26.598305172787345,1.2660491561974623,-1.6843066951090149
57,7.4651625653,1.510500074,29.788880489,30.747156997,7.616446848755034,2.0729288804881367,0.1996444256907167
58,-0.95645975585,0.3550736007,0.74454432844,1.2630276258,1.020241405979342,0.6768867370745719,2.7861248043982356
59,0.58726094228,-0.029799023886,-0.4249792556,0.72551413759,0.5880164930953484,-0.6711911699161016,-0.050698907026710274
60,-3.5142620257,-4.5547227535,-3.3619039659,6.663177562,5.75287206067784,-0.555390886696551,-2.227956423825257
61,0.36533227799,-0.43646230932,-2.6920308045,2.7515444524,0.5691810088173269,-2.2579928393407593,-0.873880062280961
62,-14.189384398,-10.25825842,-68.771296918,70.965215248,17.509154617105498,-2.077034728232415,-2.515627493592445
63,232.73394736,56.199975584,-366.19980063,437.52236685,239.42332281841183,-1.2110204362744272,0.23694139564643696
64,2.7326325571,-2.4173032709,0.82075234632,3.7395548144,3.6483744045296014,0.2231082812900537,-0.7242447596217813
