event,id,charge,mass,px,py,pz,E,pT,eta,phi,xProd,yProd,zProd,tProd
894,211,1.0,0.13957,-0.3231894131415918,-0.012050591052205038,-13.517791984258634,13.522380579176822,0.3234139970865732,-4.426119046232619,-3.104323452777981,0.0,0.0,0.0,0.0
894,-211,-1.0,0.13957,-0.2895777405124999,0.47682070102783486,-178.4715875492217,178.47251400530317,0.5578649018615534,-6.4612174956237975,2.1165731303132085,0.0,0.0,0.0,0.0
894,211,1.0,0.13957,0.022084255682480423,-0.08856116420423513,-104.43238723036205,104.43252038139912,0.09127318420137794,-7.7355854667293675,-1.3264132635285928,0.0,0.0,0.0,0.0
894,11,-1.0,0.000511,-0.016122555250399462,0.060645367152431226,-206.05187234418838,206.05188190017626,0.06275187124584707,-8.78984202909809,1.83063587514323,0.0,0.0,0.0,0.0
894,-11,1.0,0.000511,-0.002875528398978644,0.04110986188164982,-165.92596349822645,165.92596861662523,0.04121030705420256,-8.993755764521946,1.6406299955171406,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.5486808289564122,-0.1231064833930543,-1574.7172288038719,1574.7173353898754,0.5623218458478205,-8.630659123874775,-2.9208797296985995,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,0.23569573093310364,0.660917790559401,-164.81835025815977,164.81990300449095,0.7016871122216869,-6.1522633550873245,1.2282372092149032,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.2161428451203155,-0.4091622051489344,-12.629592218106469,12.63883739986295,0.4627433841980276,-4.000107900469956,-2.056793251198939,0.0,0.0,0.0,0.0
895,321,1.0,0.49368,0.007227948672727191,0.051772829262700215,0.30423570678219247,0.582247350164121,0.05227493751196922,2.4617333373825123,1.432083970081096,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.15833440155269898,0.06610047426868584,65.36321129926512,65.36358550594278,0.17157813209612852,6.635825020422345,0.3954787111700767,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.07784548747477382,0.26624690709587107,54.33358263949707,54.33446999431774,0.27739382736157375,5.9706132204286595,1.8552484679567405,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.7545671337324311,0.06835829981973665,362.8319530248767,362.8327709290435,0.7576571892771965,6.864612310957477,0.0903461146889314,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.05507603390273255,0.18968367002005979,67.11339872825084,67.11383450456594,0.19751775662642046,6.521459844672608,1.8533832781204342,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,-0.810985325543037,-0.21917246590135023,304.06676625275963,304.06795877396115,0.8400796200690887,6.584654997802005,-2.877643589707447,0.0,0.0,0.0,0.0
895,2212,1.0,0.93827,0.4591405078826418,0.7181743636518904,1529.2969735459067,1529.297498929389,0.8523992155003006,8.185410971700433,1.0019683857238122,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.3902181958715669,-0.8367567547905637,619.9123844796043,619.9130877333375,0.9232724988197667,7.202556744199429,-2.0071601628297,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.3131131498593258,0.5112183379445522,888.4412245040135,888.4414377222673,0.5994864749647143,7.994297653713273,1.0212478098973603,0.0,0.0,0.0,0.0
895,321,1.0,0.49368,-0.22921307134781818,-0.3072394190830878,105.19036488475368,105.1922217619855,0.38332061347547336,6.307805736989885,-2.2117585806899918,0.0,0.0,0.0,0.0
895,-321,-1.0,0.49368,0.5773099909410463,0.20474069276885629,-9.187358908944931,9.22098092618598,0.6125402655465371,-3.402225730632065,0.3408078052500746,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,-0.20413025208415825,-0.7214392807614384,-255.21717520103456,255.2183146664364,0.7497624928212424,-6.523262987129731,-1.8465371898942662,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.3244253006909941,-0.6709811954169588,-108.95662939175793,108.95926778268164,0.7452969477541237,-5.678081337796823,-1.1204285164865635,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.11009546529198161,0.2686677572336472,-5.164405850485962,5.174444023147651,0.2903504352585268,-3.572393208927953,1.1818849271331073,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.39345915067275766,0.02146381649396907,-0.5231723509701979,0.6696714809414377,0.3940441582698754,-1.0952275939483118,3.087095094731321,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,-0.08236385284879601,0.18962535473742131,0.13424837342279222,0.2832737017127719,0.20674036716469038,0.6106853945116202,1.9805601333181149,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,-0.09831742935204434,0.27732037260479087,2.218434166017259,2.2422093657436952,0.29423274116939174,2.7177019888979914,1.9114979842281723,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,0.09644253705417219,0.21804215010704997,0.2995217940251037,0.4074759283353648,0.23841883771369807,1.0515126478485992,1.1543545764375451,0.0,0.0,0.0,0.0
895,-321,-1.0,0.49368,-0.5406308861943272,0.3562539021731508,2.947825679992591,3.0582012327419927,0.647455479489409,2.220768008637824,2.5589447210158185,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.09019375692109177,0.2764747697692143,0.41164524478045555,0.5229768680896338,0.2908147384615866,1.1469523477468315,1.8861383312281366,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.3820476829591666,-0.07348264054597173,254.23087755604018,254.23121354945718,0.38905029304201316,7.175437242625715,-0.1900184063394171,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,0.038565716264018716,0.1665924377206101,51.01611298913646,51.01659048446902,0.17099811337161633,6.391394268508485,1.3433062370378186,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.1880357531520747,0.31114147375303786,21.27488514678699,21.278448821637124,0.3635470549360568,4.762593989941171,1.0271905471422504,0.0,0.0,0.0,0.0
895,321,1.0,0.49368,-0.1495170400965785,-0.7637902244204257,-1.2329868949226808,1.5393854220598948,0.778287127093495,-1.240596252554066,-1.7641084637204316,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.23419742636176505,-0.3702847131889344,-8.617693392367032,8.629952398077426,0.4381314909201184,-3.6728464220271646,-2.134755964696856,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.04060719010277198,-0.005124423502908032,-6.526413008877167,6.528033528632137,0.04092925120595072,-5.764924778789767,-3.0160612378839837,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,0.4299501183799418,-0.5081453346001039,-42.50069939059617,42.506140700610445,0.6656341227512135,-4.849744153981961,-0.868561198041488,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.3220557118555639,-0.2510072238117678,-12.187212242294148,12.194849180353515,0.40831912512700763,-4.089521156354298,-0.6620473526235845,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.1699427599389681,0.019262088465427873,-0.29771270896931057,0.3706267822076127,0.17103090278579397,-1.3212721296998062,3.0287297584942015,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.15591614790157088,-0.1317632072572122,-0.7459927040502619,0.7859111192491129,0.2041357096717073,-2.0072932957235072,-0.7016367522751661,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,0.19051824012762886,0.0149729103135736,2.194522384085318,2.2072448135664726,0.19110569814787617,3.1359307167580153,0.07842922302782869,9.967688376604697e-08,-5.108881771125328e-08,3.855397713247266e-06,3.869788177818308e-06
895,-211,-1.0,0.13957,-0.06413126843144834,-0.04156028814645243,3.055891836384897,3.0600318262601927,0.07642039741746072,4.381880601781165,-2.5665892650285875,9.967688376604697e-08,-5.108881771125328e-08,3.855397713247266e-06,3.869788177818308e-06
895,211,1.0,0.13957,0.018404422259030273,0.16947898739613199,1.9876125740507924,1.9997863334247292,0.170475364576548,3.1510798933435744,1.4626260791761239,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.2884683604370083,-0.2568798145828899,3.221169007366071,3.247246648012601,0.3862657558124401,2.8176968367292337,-0.7275391841665677,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,-0.024375159529479065,-0.19843391401456711,0.1802008643175657,0.30318691105327344,0.19992540267116674,0.8098629965443623,-1.6930216938307543,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,-0.11865885997959216,-0.1766744658151267,0.5061843739333503,0.566565262998901,0.21282338199247944,1.6011077632202437,-2.1622232718487564,0.0,0.0,0.0,0.0
895,211,1.0,0.13957,0.08944114304581405,-0.09724056955219994,-7.812061105616902,7.814424735655758,0.13211906159286027,-4.772939294610317,-0.8271531545966909,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,0.16049426203195505,0.25735073569025746,-38.140225180130884,38.141686438663086,0.3032949213315294,-5.527482102489493,1.0131754490897733,0.0,0.0,0.0,0.0
895,-211,-1.0,0.13957,-0.033628448931265875,-0.15866414451975688,-16.349450515755105,16.35085065479342,0.16218872751738653,-5.306360708235001,-1.7796529116512965,4.506805125873508,-2.095276090374277,-2796.9402520292665,2797.029818028829
895,211,1.0,0.13957,-0.08325540583090414,0.05984157586009782,0.23514538173194807,0.2920370049349087,0.10253037014216027,1.5676524674344425,2.518379440966327,-4.987639660852596,-4.428499156035272,200.6739272963907,207.84009647155594
895,-211,-1.0,0.13957,0.03703194949393177,-0.10088314086808868,1.6246205891657672,1.634142165491135,0.10746521946533091,3.410101604328561,-1.2189892756214147,-4.987639660852596,-4.428499156035272,200.6739272963907,207.84009647155594
895,211,1.0,0.13957,-0.11561832393714949,0.0876066759461148,30.18006595372611,30.180737288586215,0.14506042361844668,6.030939503551209,2.4931670501340886,-2.084055603470696,0.41455842440337864,291.4215141823216,291.457902997092
