event,particle,charge,x,y,z,px,py,pz,E,photon_pT
592.0,electron,-1,-17.527446467659917,-17.82662672305997,-4.703827323519531,-4.467570183038709,-4.543828227292067,-1.1989583728293247,6.484061958316734,12.744498154029086
616.0,positron,1,5.352980816362583,24.42018829533577,-74.41308330804553,1.245029568809905,5.679799264488748,-17.307457695651877,18.258102590326228,11.629310953293476
616.0,electron,-1,5.352980816362583,24.42018829533577,-74.41308330804553,1.245029568809905,5.679799264488748,-17.307457695651877,18.258102590326228,11.629310953293476
622.0,positron,1,-3.6359827700735217,-24.734179373808388,-106.84109031059008,-5.486758466029287,-37.32428800172395,-161.224982034108,165.57989559484153,75.45083149442897
622.0,electron,-1,-3.6359827700735217,-24.734179373808388,-106.84109031059008,-5.486758466029287,-37.32428800172395,-161.224982034108,165.57989559484153,75.45083149442897
648.0,positron,1,9.770241848724465,23.011787723195976,30.461531945248105,3.6768961856239484,8.660169913281486,11.463778722362667,14.830250540097321,18.816812534195243
648.0,electron,-1,9.770241848724465,23.011787723195976,30.461531945248105,3.6768961856239484,8.660169913281486,11.463778722362667,14.830250540097321,18.816812534195243
656.0,positron,1,14.868674017740936,-20.097824085063426,-12.826148794653925,3.152555365497432,-4.261274615247547,-2.719485554193227,5.957572354453232,10.60133325182824
656.0,electron,-1,14.868674017740936,-20.097824085063426,-12.826148794653925,3.152555365497432,-4.261274615247547,-2.719485554193227,5.957572354453232,10.60133325182824
661.0,positron,1,19.03489064483337,16.207187854135434,7.704451701999019,14.278432637950194,12.157319122224099,5.779255404821197,19.623298394261653,37.50594869276483
661.0,electron,-1,19.03489064483337,16.207187854135434,7.704451701999019,14.278432637950194,12.157319122224099,5.779255404821197,19.623298394261653,37.50594869276483
663.0,positron,1,-2.814499654044995,24.84106663767441,-41.39981337589521,-1.6620992373533392,14.669860717226452,-24.448607815514027,28.56049389374154,29.527437229643507
663.0,electron,-1,-2.814499654044995,24.84106663767441,-41.39981337589521,-1.6620992373533392,14.669860717226452,-24.448607815514027,28.56049389374154,29.527437229643507
671.0,positron,1,12.95225574960251,21.3831492301038,117.29721321189717,4.325404613058319,7.140900713332799,39.17139353438071,40.05121295903117,16.69749538875134
671.0,electron,-1,12.95225574960251,21.3831492301038,117.29721321189717,4.325404613058319,7.140900713332799,39.17139353438071,40.05121295903117,16.69749538875134
675.0,positron,1,-24.728345790575627,-3.675447518564317,4.458882554088813,-9.372850074789595,-1.393114559340642,1.690062005542527,9.625351748508134,18.95163177142593
675.0,electron,-1,-24.728345790575627,-3.675447518564317,4.458882554088813,-9.372850074789595,-1.393114559340642,1.690062005542527,9.625351748508134,18.95163177142593
679.0,positron,1,2.8584117797379407,-24.836052063431,9.229042390156629,4.940688590982204,-42.928454166279494,15.952153838002443,46.062281673086034,86.42366761158476
679.0,electron,-1,2.8584117797379407,-24.836052063431,9.229042390156629,4.940688590982204,-42.928454166279494,15.952153838002443,46.062281673086034,86.42366761158476
693.0,positron,1,-23.926547205178956,7.2470917503742776,-35.55204390199845,-17.053832043295767,5.165420837925406,-25.33999495628539,30.9778970264023,35.63788769238803
