event,particle,charge,x,y,z,px,py,pz,E,photon_pT,weight,eta
7216.0,positron,1,12.413381138944487,-19.95389607819228,-19.74417188665728,0.5093363238500002,-0.8187329432,-0.8101277012000002,1.259386364594108,1.928467913213976,0.01,-0.7637351491360873
7216.0,electron,-1,12.413381138944487,-19.95389607819228,-19.74417188665728,0.5093363238500002,-0.8187329432,-0.8101277012000002,1.259386364594108,1.928467913213976,0.01,-0.7637351491360873
7217.0,positron,1,-16.495573584836563,16.73756410315558,-8.090953948368766,-70.23636896,71.26673842499999,-34.45040718549999,105.82497855265254,200.12091875086543,0.01,-0.33783293445499285
7217.0,electron,-1,-16.495573584836563,16.73756410315558,-8.090953948368766,-70.23636896,71.26673842499999,-34.45040718549999,105.82497855265254,200.12091875086543,0.01,-0.33783293445499285
7218.0,positron,1,-22.35113236461911,7.257884128261903,-3.4228629115547795,-30.161968502,9.794227375000013,-4.6190180274,32.046943088636176,63.42463981100215,0.01,-0.1451435887151076
7218.0,electron,-1,-22.35113236461911,7.257884128261903,-3.4228629115547795,-30.161968502,9.794227375000013,-4.6190180274,32.046943088636176,63.42463981100215,0.01,-0.1451435887151076
7219.0,positron,1,14.209100120169948,-18.71767810854184,19.36668641345262,13.557718042499998,-17.859611098500004,18.478867176000005,29.055910917020736,44.8453978512665,0.01,0.751387822846016
7219.0,electron,-1,14.209100120169948,-18.71767810854184,19.36668641345262,13.557718042499998,-17.859611098500004,18.478867176000005,29.055910917020736,44.8453978512665,0.01,0.751387822846016
7220.0,positron,1,-23.482420293276867,0.9088108548530446,63.34047888750561,-8.4156186035,0.3256992014300051,22.699930663999996,24.211888992802574,16.843837620849644,0.01,1.717431972453939
7220.0,electron,-1,-23.482420293276867,0.9088108548530446,63.34047888750561,-8.4156186035,0.3256992014300051,22.699930663999996,24.211888992802574,16.843837620849644,0.01,1.717431972453939
7221.0,positron,1,21.914989652263756,8.48429304899192,11.712668846890791,34.8767054935,13.5023650335,18.640177723,41.78701560441044,74.79835419521518,0.01,0.479790522833694
7221.0,electron,-1,21.914989652263756,8.48429304899192,11.712668846890791,34.8767054935,13.5023650335,18.640177723,41.78701560441044,74.79835419521518,0.01,0.479790522833694
7222.0,positron,1,-3.7174102477342745,23.20411302011004,5.123886021130645,-0.160866553735,1.0041306838,0.221730137655,1.0408269463286088,2.03386968929598,0.01,0.21634604739380142
7222.0,electron,-1,-3.7174102477342745,23.20411302011004,5.123886021130645,-0.160866553735,1.0041306838,0.221730137655,1.0408269463286088,2.03386968929598,0.01,0.21634604739380142
7223.0,positron,1,15.141871789755308,-17.971469575485816,-49.639909305613706,0.827374064,-0.9819874336,-2.7123973884500003,3.00099096206546,2.5681488753794555,0.01,-1.4927740772009792
7223.0,electron,-1,15.141871789755308,-17.971469575485816,-49.639909305613706,0.827374064,-0.9819874336,-2.7123973884500003,3.00099096206546,2.5681488753794555,0.01,-1.4927740772009792
7224.0,positron,1,-20.968559856271614,-10.609877358101476,-40.32111275610883,-18.513837026999997,-9.367812650500012,-35.60084790900003,41.20604867197213,41.49785899620288,0.01,-1.3087997804603935
7224.0,electron,-1,-20.968559856271614,-10.609877358101476,-40.32111275610883,-18.513837026999997,-9.367812650500012,-35.60084790900003,41.20604867197213,41.49785899620288,0.01,-1.3087997804603935
7226.0,positron,1,-15.15923417114699,17.956826538793802,0.7363242471614416,-1.3002151924500005,1.5401661067,0.0631549036,2.016596073772324,4.031213803759472,0.01,0.03132782207946355
7226.0,electron,-1,-15.15923417114699,17.956826538793802,0.7363242471614416,-1.3002151924500005,1.5401661067,0.0631549036,2.016596073772324,4.031213803759472,0.01,0.03132782207946355
7228.0,positron,1,-17.759923735781037,15.389447972531093,0.6076358620846295,-0.8698961613500004,0.7537882434499996,0.0297625210439999,1.1514346942635507,2.3020999522131107,0.01,0.02585396484865255
7228.0,electron,-1,-17.759923735781037,15.389447972531093,0.6076358620846295,-0.8698961613500004,0.7537882434499996,0.0297625210439999,1.1514346942635507,2.3020999522131107,0.01,0.02585396484865255
7230.0,positron,1,19.46566514579544,13.165784459414658,26.48477025846691,1.172391303,0.79295780965,1.59514273365,2.1325486620359597,2.8307479260682773,0.01,0.9683953322618268
7230.0,electron,-1,19.46566514579544,13.165784459414658,26.48477025846691,1.172391303,0.79295780965,1.59514273365,2.1325486620359597,2.8307479260682773,0.01,0.9683953322618268
7232.0,positron,1,16.542192937167233,16.691490431640144,-55.047028961737446,16.571721028499997,16.721285021499998,-55.145288829999984,59.96020505936242,47.08389578684709,0.01,-1.5870651993916207
7232.0,electron,-1,16.542192937167233,16.691490431640144,-55.047028961737446,16.571721028499997,16.721285021499998,-55.145288829999984,59.96020505936242,47.08389578684709,0.01,-1.5870651993916207
7233.0,positron,1,-21.758586729871983,-8.877719499885023,35.48615243529356,-8.365289155500001,-3.4131210625,13.642978279,16.363322228804055,18.069583065738627,0.01,1.2003245260455688
7233.0,electron,-1,-21.758586729871983,-8.877719499885023,35.48615243529356,-8.365289155500001,-3.4131210625,13.642978279,16.363322228804055,18.069583065738627,0.01,1.2003245260455688
7234.0,positron,1,-19.83999602082512,-12.594624166430828,-33.353320215531944,-0.5997968604,-0.380756932865,-1.00832765935,1.233473463144104,1.4208900248371923,0.01,-1.1491433425515563
7234.0,electron,-1,-19.83999602082512,-12.594624166430828,-33.353320215531944,-0.5997968604,-0.380756932865,-1.00832765935,1.233473463144104,1.4208900248371923,0.01,-1.1491433425515563
7235.0,positron,1,-19.00689901434189,13.819833206613213,0.9231710989751516,-0.8998646509000001,0.6542876549500002,0.0437067108144999,1.1134446559796187,2.225173004832972,0.01,0.0392737795990405
7235.0,electron,-1,-19.00689901434189,13.819833206613213,0.9231710989751516,-0.8998646509000001,0.6542876549500002,0.0437067108144999,1.1134446559796187,2.225173004832972,0.01,0.0392737795990405
7236.0,positron,1,-15.026828909847993,18.06777277126754,2.958816044055749,-29.92094492050002,35.97597584749999,5.891500622999998,47.161886759398286,93.5849086790279,0.01,0.12557675779595448
7236.0,electron,-1,-15.026828909847993,18.06777277126754,2.958816044055749,-29.92094492050002,35.97597584749999,5.891500622999998,47.161886759398286,93.5849086790279,0.01,0.12557675779595448
7237.0,positron,1,23.448654736740878,1.5526078181948617,24.004084077553507,0.6679090057500001,0.0442243171649999,0.6837297964500002,0.956840981952708,1.3387430376150071,0.01,0.8964602553518761
7237.0,electron,-1,23.448654736740878,1.5526078181948617,24.004084077553507,0.6679090057500001,0.0442243171649999,0.6837297964500002,0.956840981952708,1.3387430376150071,0.01,0.8964602553518761
7239.0,positron,1,1.938867849389311,-23.419880261491613,-16.89747681989398,10.901681426999994,-131.683071515,-95.00952283500004,162.7454681731408,264.26712229530483,0.01,-0.6681962485549672
7239.0,electron,-1,1.938867849389311,-23.419880261491613,-16.89747681989398,10.901681426999994,-131.683071515,-95.00952283500004,162.7454681731408,264.26712229530483,0.01,-0.6681962485549672
7240.0,positron,1,-10.995541293664052,-20.768920811138184,29.35738595423552,-0.207578992695,-0.39208544138,0.5542225199999999,0.7099173425305024,0.8872880739656547,0.01,1.047124696944694
7240.0,electron,-1,-10.995541293664052,-20.768920811138184,29.35738595423552,-0.207578992695,-0.39208544138,0.5542225199999999,0.7099173425305024,0.8872880739656547,0.01,1.047124696944694
7241.0,positron,1,23.18196102217153,-3.853139391005673,-63.36010911583639,0.92886655365,-0.15438954036,-2.5387449378,2.707739844199831,1.88321980093902,0.01,-1.7177224955852153
7241.0,electron,-1,23.18196102217153,-3.853139391005673,-63.36010911583639,0.92886655365,-0.15438954036,-2.5387449378,2.707739844199831,1.88321980093902,0.01,-1.7177224955852153
7242.0,positron,1,-23.041360496823412,-4.620141389116294,49.80745431030847,-0.9796495293500004,-0.1964345524649998,2.11766354595,2.341537663075981,1.998299010416411,0.01,1.4958205055438887
7242.0,electron,-1,-23.041360496823412,-4.620141389116294,49.80745431030847,-0.9796495293500004,-0.1964345524649998,2.11766354595,2.341537663075981,1.998299010416411,0.01,1.4958205055438887
7243.0,positron,1,7.022969573438807,-22.42605400801828,18.261736424265035,0.12011536628,-0.383557647975,0.31233442443,0.5090156807218339,0.8038511567117201,0.01,0.7146825129977533
7243.0,electron,-1,7.022969573438807,-22.42605400801828,18.261736424265035,0.12011536628,-0.383557647975,0.31233442443,0.5090156807218339,0.8038511567117201,0.01,0.7146825129977533
7245.0,positron,1,-5.958062748300296,22.732168578631388,-3.016923813053724,-2.278161443349997,8.692011509,-1.1535695072,9.059349106999724,17.971208488530205,0.01,-0.12802968141066212
7245.0,electron,-1,-5.958062748300296,22.732168578631388,-3.016923813053724,-2.278161443349997,8.692011509,-1.1535695072,9.059349106999724,17.971208488530205,0.01,-0.12802968141066212
7246.0,positron,1,3.841444206092744,23.18390188064719,-13.035866164947656,17.70022684349997,106.8244911,-60.065375375,123.82495406025797,216.56195352910296,0.01,-0.5296100587966055
7246.0,electron,-1,3.841444206092744,23.18390188064719,-13.035866164947656,17.70022684349997,106.8244911,-60.065375375,123.82495406025797,216.56195352910296,0.01,-0.5296100587966055
7247.0,positron,1,12.016844091048172,20.195184032126093,66.03972563254304,0.269342096965,0.452649062815,1.4801954698000002,1.5711190177963108,1.053444520161933,0.01,1.7566543673983233
7247.0,electron,-1,12.016844091048172,20.195184032126093,66.03972563254304,0.269342096965,0.452649062815,1.4801954698000002,1.5711190177963108,1.053444520161933,0.01,1.7566543673983233
7248.0,positron,1,-11.099491519910131,20.71355324417912,-27.00478768897673,-39.608327187000015,73.915926025,-96.36607807500002,127.74507703329594,167.71861796098509,0.01,-0.983001655384232
7248.0,electron,-1,-11.099491519910131,20.71355324417912,-27.00478768897673,-39.608327187000015,73.915926025,-96.36607807500002,127.74507703329594,167.71861796098509,0.01,-0.983001655384232
7250.0,positron,1,6.039920780045408,22.710556069166948,46.73298235597773,3.965618540700001,14.911023753000002,30.68337947500001,34.34435231271257,30.858694708161188,0.01,1.4385424535248046
7250.0,electron,-1,6.039920780045408,22.710556069166948,46.73298235597773,3.965618540700001,14.911023753000002,30.68337947500001,34.34435231271257,30.858694708161188,0.01,1.4385424535248046
7251.0,positron,1,-23.46404680056638,1.2994259274120294,-67.58564190631941,-105.59119702,5.847582059499978,-304.14399063,322.0050653955626,211.50598198688417,0.01,-1.7784823502714189
7251.0,electron,-1,-23.46404680056638,1.2994259274120294,-67.58564190631941,-105.59119702,5.847582059499978,-304.14399063,322.0050653955626,211.50598198688417,0.01,-1.7784823502714189
7253.0,positron,1,-13.515167851027549,-19.22472985398108,-17.163687619154267,-77.88790262500001,-110.79210435,-98.91431943000002,167.70646484236332,270.86096626588903,0.01,-0.6773688961566959
7253.0,electron,-1,-13.515167851027549,-19.22472985398108,-17.163687619154267,-77.88790262500001,-110.79210435,-98.91431943000002,167.70646484236332,270.86096626588903,0.01,-0.6773688961566959
7254.0,positron,1,-5.07143757638401,-22.94625287293854,3.081250025182852,-0.205681594505,-0.9306280138,0.1249658324099999,0.961243922039238,1.9061725193564745,0.01,0.1307442125178062
7254.0,electron,-1,-5.07143757638401,-22.94625287293854,3.081250025182852,-0.205681594505,-0.9306280138,0.1249658324099999,0.961243922039238,1.9061725193564745,0.01,0.1307442125178062
7255.0,positron,1,-9.56380164152583,21.465872872109067,10.59373625442984,-0.2198289823350001,0.4934043140250001,0.24350256804,0.5925083115155412,1.0803195797039369,0.01,0.4367766239027263
7255.0,electron,-1,-9.56380164152583,21.465872872109067,10.59373625442984,-0.2198289823350001,0.4934043140250001,0.24350256804,0.5925083115155412,1.0803195797039369,0.01,0.4367766239027263
7256.0,positron,1,0.6697013200285536,-23.49045551158921,-61.68830838934074,1.3963021288499966,-48.9767185125,-128.61780879499997,137.63433203643214,97.99323682556243,0.01,-1.6926924739276108
7256.0,electron,-1,0.6697013200285536,-23.49045551158921,-61.68830838934074,1.3963021288499966,-48.9767185125,-128.61780879499997,137.63433203643214,97.99323682556243,0.01,-1.6926924739276108
7257.0,positron,1,-21.167661452612027,10.206865759262383,-14.084310178487534,-0.23745555722,0.114499043825,-0.1579956165199999,0.3073398567238471,0.5272387417157429,0.01,-0.5682523075730326
7257.0,electron,-1,-21.167661452612027,10.206865759262383,-14.084310178487534,-0.23745555722,0.114499043825,-0.1579956165199999,0.3073398567238471,0.5272387417157429,0.01,-0.5682523075730326
7258.0,positron,1,10.356610450649914,21.09480078060679,-26.193895150244053,0.52261860085,1.0644926080499997,-1.3218047448499997,1.775793484067186,2.3717290861711016,0.01,-0.9601549655375212
7258.0,electron,-1,10.356610450649914,21.09480078060679,-26.193895150244053,0.52261860085,1.0644926080499997,-1.3218047448499997,1.775793484067186,2.3717290861711016,0.01,-0.9601549655375212
7259.0,positron,1,-20.19662068847024,12.014429356655102,-34.88616380867191,-17.391137472500002,10.345522442499998,-30.040177515,36.22007402433596,40.47129833329615,0.01,-1.1861443339222255
7259.0,electron,-1,-20.19662068847024,12.014429356655102,-34.88616380867191,-17.391137472500002,10.345522442499998,-30.040177515,36.22007402433596,40.47129833329615,0.01,-1.1861443339222255
7260.0,positron,1,5.986731020392747,22.72463534777769,3.222282304435108,14.781238033499996,56.10712142499999,7.955814548999999,58.56440094068034,116.04299328098496,0.01,0.13669232017944952
7260.0,electron,-1,5.986731020392747,22.72463534777769,3.222282304435108,14.781238033499996,56.10712142499999,7.955814548999999,58.56440094068034,116.04299328098496,0.01,0.13669232017944952
7261.0,positron,1,12.822466837625134,19.6935102050905,11.964626350056442,27.732577625999998,42.593348644,25.877230428499995,57.03437792367984,101.65213643581627,0.01,0.4893657038500625
7261.0,electron,-1,12.822466837625134,19.6935102050905,11.964626350056442,27.732577625999998,42.593348644,25.877230428499995,57.03437792367984,101.65213643581627,0.01,0.4893657038500625
7262.0,positron,1,19.25467660447692,13.472469293229404,-7.407371699050067,1.19938261395,0.8392062754,-0.4614085717150001,1.534823669796746,2.927651500651179,0.01,-0.3102081391298581
7262.0,electron,-1,19.25467660447692,13.472469293229404,-7.407371699050067,1.19938261395,0.8392062754,-0.4614085717150001,1.534823669796746,2.927651500651179,0.01,-0.3102081391298581
7263.0,positron,1,0.2198196787443811,23.498971877697898,-19.264439410629297,0.3984729129299941,42.597204347,-34.9211559755,55.08327998138468,85.19813610267339,0.01,-0.7480265812186211
7263.0,electron,-1,0.2198196787443811,23.498971877697898,-19.264439410629297,0.3984729129299941,42.597204347,-34.9211559755,55.08327998138468,85.19813610267339,0.01,-0.7480265812186211
7264.0,positron,1,12.952062870724706,19.60852027545155,44.84710190675658,4.80926778,7.2808961565,16.652306615500002,18.7999952403746,17.451705409097713,0.01,1.4018979888413485
7264.0,electron,-1,12.952062870724706,19.60852027545155,44.84710190675658,4.80926778,7.2808961565,16.652306615500002,18.7999952403746,17.451705409097713,0.01,1.4018979888413485
7265.0,positron,1,-23.03018352075421,4.675537081489287,64.27329878837367,-0.62835016555,0.127566265225,1.75361772075,1.867156178014735,1.2823370579846274,0.01,1.7311507280513652
7265.0,electron,-1,-23.03018352075421,4.675537081489287,64.27329878837367,-0.62835016555,0.127566265225,1.75361772075,1.867156178014735,1.2823370579846274,0.01,1.7311507280513652
7266.0,positron,1,21.33550673871793,-9.851200546234033,-21.612950463732385,0.346023461865,-0.159768715985,-0.3505230989899999,0.5178076106954088,0.7622552820900219,0.01,-0.8234383091516693
7266.0,electron,-1,21.33550673871793,-9.851200546234033,-21.612950463732385,0.346023461865,-0.159768715985,-0.3505230989899999,0.5178076106954088,0.7622552820900219,0.01,-0.8234383091516693
7268.0,positron,1,-2.9384106751908097,23.315568676399995,-12.753825901723529,-2.913324159799999,23.116513324,-12.644940832499998,26.509529882217254,46.598740151156186,0.01,-0.5190882855949178
7268.0,electron,-1,-2.9384106751908097,23.315568676399995,-12.753825901723529,-2.913324159799999,23.116513324,-12.644940832499998,26.509529882217254,46.598740151156186,0.01,-0.5190882855949178
7269.0,positron,1,21.003277379007308,-10.54098379376801,-19.256314479961866,0.3279012458699999,-0.164564875105,-0.3006278208349999,0.4743183654692524,0.7337597022497827,0.01,-0.7477591765931313
7269.0,electron,-1,21.003277379007308,-10.54098379376801,-19.256314479961866,0.3279012458699999,-0.164564875105,-0.3006278208349999,0.4743183654692524,0.7337597022497827,0.01,-0.7477591765931313
7270.0,positron,1,18.89197146228576,-13.976530838093572,-47.74799815055652,0.80144880665,-0.5929224476999999,-2.0255999335,2.2576386578153897,1.993867817752489,0.01,-1.4577802048807569
7270.0,electron,-1,18.89197146228576,-13.976530838093572,-47.74799815055652,0.80144880665,-0.5929224476999999,-2.0255999335,2.2576386578153897,1.993867817752489,0.01,-1.4577802048807569
7271.0,positron,1,-0.4246782219431163,-23.496162418739942,-64.64490906148954,-0.006148050602,-0.34015305716,-0.9358619103500008,0.9957808072389484,0.680417227358329,0.01,-1.7365670697889246
7271.0,electron,-1,-0.4246782219431163,-23.496162418739942,-64.64490906148954,-0.006148050602,-0.34015305716,-0.9358619103500008,0.9957808072389484,0.680417227358329,0.01,-1.7365670697889246
7274.0,positron,1,0.5581889171165368,-23.493369812200385,-7.003058735686066,0.0660699900499998,-2.78079098695,-0.8289165313,2.9024586771477017,5.563151537280847,0.01,-0.2937592639277873
7274.0,electron,-1,0.5581889171165368,-23.493369812200385,-7.003058735686066,0.0660699900499998,-2.78079098695,-0.8289165313,2.9024586771477017,5.563151537280847,0.01,-0.2937592639277873
7275.0,positron,1,-22.928491647835333,-5.151142664996322,6.8635200640284575,-88.87206580000002,-19.966105791000015,26.6033726125,94.89272308442018,182.1745257714913,0.01,0.28806414823766974
7275.0,electron,-1,-22.928491647835333,-5.151142664996322,6.8635200640284575,-88.87206580000002,-19.966105791000015,26.6033726125,94.89272308442018,182.1745257714913,0.01,0.28806414823766974
7276.0,positron,1,11.63905433815444,-20.415249548156112,-6.082683255775561,0.180304528145,-0.316259537055,-0.0942289040349999,0.3760437527781458,0.7280928996984767,0.01,-0.25603117840679657
7276.0,electron,-1,11.63905433815444,-20.415249548156112,-6.082683255775561,0.180304528145,-0.316259537055,-0.0942289040349999,0.3760437527781458,0.7280928996984767,0.01,-0.25603117840679657
7277.0,positron,1,23.353384177604177,-2.620963077425291,14.113900314129284,0.61582748895,-0.0691146558599999,0.372182794735,0.722869534907831,1.239387480655035,0.01,0.5693320419534094
7277.0,electron,-1,23.353384177604177,-2.620963077425291,14.113900314129284,0.61582748895,-0.0691146558599999,0.372182794735,0.722869534907831,1.239387480655035,0.01,0.5693320419534094
7278.0,positron,1,18.65738143199949,14.288181063413246,-8.68673908620863,1.17109471295,0.89684682505,-0.5452530546,1.5726086442126466,2.9501166446781104,0.01,-0.36170941745725416
7278.0,electron,-1,18.65738143199949,14.288181063413246,-8.68673908620863,1.17109471295,0.89684682505,-0.5452530546,1.5726086442126466,2.9501166446781104,0.01,-0.36170941745725416
7279.0,positron,1,-3.151885492375431,23.28767094071353,-7.313435326424198,-6.430675321499986,47.5129731635,-14.921331432500008,50.21436383789536,95.89236057008964,0.01,-0.306393575608548
7279.0,electron,-1,-3.151885492375431,23.28767094071353,-7.313435326424198,-6.430675321499986,47.5129731635,-14.921331432500008,50.21436383789536,95.89236057008964,0.01,-0.306393575608548
7281.0,positron,1,20.91773779524208,-10.709726678561925,-12.209765699199366,24.431687466,-12.5088428595,-14.260871921999996,30.93139133785697,54.89548258718437,0.01,-0.49864202518659795
7281.0,electron,-1,20.91773779524208,-10.709726678561925,-12.209765699199366,24.431687466,-12.5088428595,-14.260871921999996,30.93139133785697,54.89548258718437,0.01,-0.49864202518659795
7282.0,positron,1,22.147783992196903,-7.856568222512069,34.564702858184155,4.663199409150001,-1.6541945824499995,7.277572419999999,8.800275494235875,9.89581496312534,0.01,1.1784776624073772
7282.0,electron,-1,22.147783992196903,-7.856568222512069,34.564702858184155,4.663199409150001,-1.6541945824499995,7.277572419999999,8.800275494235875,9.89581496312534,0.01,1.1784776624073772
7283.0,positron,1,19.07115509409212,-13.731024848025156,55.24043233877384,0.21386198266,-0.15397830826,0.6194605583500001,0.6731847074861189,0.5270531929203265,0.01,1.5902916932092392
7283.0,electron,-1,19.07115509409212,-13.731024848025156,55.24043233877384,0.21386198266,-0.15397830826,0.6194605583500001,0.6731847074861189,0.5270531929203265,0.01,1.5902916932092392
7285.0,positron,1,-5.024249293187774,22.956631265059382,-18.906403424346838,-2.4210234622,11.062059158,-9.110385174999998,14.53374093124252,22.647782003508823,0.01,-0.7361999747046073
7285.0,electron,-1,-5.024249293187774,22.956631265059382,-18.906403424346838,-2.4210234622,11.062059158,-9.110385174999998,14.53374093124252,22.647782003508823,0.01,-0.7361999747046073
7286.0,positron,1,-19.901353213232216,12.49744535023746,52.197688777158994,-90.56638998500004,56.87294211999996,237.539437015,260.5029494606599,213.8859746715523,0.01,1.5383893229869752
7286.0,electron,-1,-19.901353213232216,12.49744535023746,52.197688777158994,-90.56638998500004,56.87294211999996,237.539437015,260.5029494606599,213.8859746715523,0.01,1.5383893229869752
7287.0,positron,1,5.192446876928759,-22.91917309656421,2.572007283401508,3.9295228628,-17.344696405,1.9464352092500008,17.89045145698386,35.56850535577158,0.01,0.10922978275916502
7287.0,electron,-1,5.192446876928759,-22.91917309656421,2.572007283401508,3.9295228628,-17.344696405,1.9464352092500008,17.89045145698386,35.56850535577158,0.01,0.10922978275916502
7289.0,positron,1,-19.21586450463947,13.527769636541604,-66.39218023691346,-0.7134269186500001,0.5022451633999999,-2.4649408075,2.614796618647783,1.7449678190879354,0.01,-1.7616706393473722
7289.0,electron,-1,-19.21586450463947,13.527769636541604,-66.39218023691346,-0.7134269186500001,0.5022451633999999,-2.4649408075,2.614796618647783,1.7449678190879354,0.01,-1.7616706393473722
7291.0,positron,1,5.174627726710148,22.923202827920065,52.19614973859584,0.60678725685,2.6880208774,6.120625519500002,6.712354561729325,5.511314548241214,0.01,1.5383624369600093
7291.0,electron,-1,5.174627726710148,22.923202827920065,52.19614973859584,0.60678725685,2.6880208774,6.120625519500002,6.712354561729325,5.511314548241214,0.01,1.5383624369600093
7292.0,positron,1,-16.33948378410931,16.889975419426428,-17.082236342066203,-8.587023516,8.87632792,-8.977368386500002,15.268245261150286,24.700297181022624,0.01,-0.6745676258914176
7292.0,electron,-1,-16.33948378410931,16.889975419426428,-17.082236342066203,-8.587023516,8.87632792,-8.977368386500002,15.268245261150286,24.700297181022624,0.01,-0.6745676258914176
7293.0,positron,1,18.093178902558947,14.996228765926311,-2.987984157063185,13.926325368,11.542601895,-2.299852325,18.233582135133677,36.17591446041733,0.01,-0.1268081364324209
7293.0,electron,-1,18.093178902558947,14.996228765926311,-2.987984157063185,13.926325368,11.542601895,-2.299852325,18.233582135133677,36.17591446041733,0.01,-0.1268081364324209
7294.0,positron,1,-10.921283535926918,20.80806492511717,17.559072591355022,-7.981491553499998,15.2069483315,12.832520016,21.438961144060663,34.348536211926266,0.01,0.6909013319809328
7294.0,electron,-1,-10.921283535926918,20.80806492511717,17.559072591355022,-7.981491553499998,15.2069483315,12.832520016,21.438961144060663,34.348536211926266,0.01,0.6909013319809328
7295.0,positron,1,8.046561001116402,-22.07946684264166,-19.27704430798882,17.097551103000004,-46.915050121,-40.960386695,64.5840650608149,99.86687502021157,0.01,-0.7484413391027834
7295.0,electron,-1,8.046561001116402,-22.07946684264166,-19.27704430798882,17.097551103000004,-46.915050121,-40.960386695,64.5840650608149,99.86687502021157,0.01,-0.7484413391027834
7296.0,positron,1,20.697433587328398,-11.129521234003308,13.9274682889765,39.3277872595,-21.147522544,26.4639820015,51.90601991920778,89.30604818213554,0.01,0.5625191917406491
7296.0,electron,-1,20.697433587328398,-11.129521234003308,13.9274682889765,39.3277872595,-21.147522544,26.4639820015,51.90601991920778,89.30604818213554,0.01,0.5625191917406491
7297.0,positron,1,-17.736591610485164,-15.416332833811918,17.8686072201701,-11.019290552999998,-9.577773142000002,11.1013084735,18.34114370683722,29.199897441672743,0.01,0.7014195681243306
7297.0,electron,-1,-17.736591610485164,-15.416332833811918,17.8686072201701,-11.019290552999998,-9.577773142000002,11.1013084735,18.34114370683722,29.199897441672743,0.01,0.7014195681243306
7298.0,positron,1,0.2532093080182097,-23.498635812453728,-53.52855587765072,0.0902650048499991,-8.376881925,-19.0820605835,20.83999363408868,16.754736471397248,0.01,-1.5613950963259997
7298.0,electron,-1,0.2532093080182097,-23.498635812453728,-53.52855587765072,0.0902650048499991,-8.376881925,-19.0820605835,20.83999363408868,16.754736471397248,0.01,-1.5613950963259997
7299.0,positron,1,12.552353299521172,19.86676688955704,-4.220201853590837,69.405809295,109.84944425499998,-23.334789744,132.01734423712264,259.87740776778776,0.01,-0.17863154167169953
7299.0,electron,-1,12.552353299521172,19.86676688955704,-4.220201853590837,69.405809295,109.84944425499998,-23.334789744,132.01734423712264,259.87740776778776,0.01,-0.17863154167169953
7300.0,positron,1,10.82271453331635,-20.859502633819982,-0.5093105115492066,5.7575561025000015,-11.09700864,-0.2709471671649992,12.504657748097882,25.003444005150143,0.01,-0.0216710914308146
7300.0,electron,-1,10.82271453331635,-20.859502633819982,-0.5093105115492066,5.7575561025000015,-11.09700864,-0.2709471671649992,12.504657748097882,25.003444005150143,0.01,-0.0216710914308146
7301.0,positron,1,15.659079050185673,-17.52264943722941,6.425630544652639,0.9015017695,-1.0087885388,0.36992707474,1.4025711379646897,2.7058157782272394,0.01,0.2701337032048656
7301.0,electron,-1,15.659079050185673,-17.52264943722941,6.425630544652639,0.9015017695,-1.0087885388,0.36992707474,1.4025711379646897,2.7058157782272394,0.01,0.2701337032048656
7302.0,positron,1,22.256778786962347,7.542267432823028,-1.11813282203004,0.7333419151499999,0.2485112916249999,-0.0368415246854998,0.7751809624353192,1.5486099916776923,0.01,-0.047562185833552595
7302.0,electron,-1,22.256778786962347,7.542267432823028,-1.11813282203004,0.7333419151499999,0.2485112916249999,-0.0368415246854998,0.7751809624353192,1.5486099916776923,0.01,-0.047562185833552595
7303.0,positron,1,-21.26487491440283,10.00275436441389,-21.629301756838025,-105.313852625,49.53843383599997,-107.118669015,158.17545079179985,232.76652664542613,0.01,-0.8239503575096276
7303.0,electron,-1,-21.26487491440283,10.00275436441389,-21.629301756838025,-105.313852625,49.53843383599997,-107.118669015,158.17545079179985,232.76652664542613,0.01,-0.8239503575096276
7305.0,positron,1,21.561452109546966,-9.346324567856216,-37.72475567905334,65.88728577,-28.560412099,-115.27895919999996,135.81630977035715,143.6221649384572,0.01,-1.251793608686565
7305.0,electron,-1,21.561452109546966,-9.346324567856216,-37.72475567905334,65.88728577,-28.560412099,-115.27895919999996,135.81630977035715,143.6221649384572,0.01,-1.251793608686565
7306.0,positron,1,11.932605294723365,20.245071767725104,19.82391663411744,1.6910836676000007,2.86912282525,2.80943690165,4.357128120855154,6.660819696461993,0.01,0.766331089492893
7306.0,electron,-1,11.932605294723365,20.245071767725104,19.82391663411744,1.6910836676000007,2.86912282525,2.80943690165,4.357128120855154,6.660819696461993,0.01,0.766331089492893
7307.0,positron,1,21.42797424160497,9.648415408817844,27.704349970363594,85.65738606,38.569116904,110.74692241999998,145.2227440550818,187.880436079825,0.01,1.0024003454761
7307.0,electron,-1,21.42797424160497,9.648415408817844,27.704349970363594,85.65738606,38.569116904,110.74692241999998,145.2227440550818,187.880436079825,0.01,1.0024003454761
7308.0,positron,1,10.318675778297512,21.11338272713248,-8.478600041368328,1.01902149745,2.0850534841,-0.8373046984000002,2.4671708497356857,4.641488056140095,0.01,-0.35338994031672355
7308.0,electron,-1,10.318675778297512,21.11338272713248,-8.478600041368328,1.01902149745,2.0850534841,-0.8373046984000002,2.4671708497356857,4.641488056140095,0.01,-0.35338994031672355
7310.0,positron,1,5.2965162603833935,-22.895347027365503,-13.503629236291804,0.20891153726,-0.9030656961,-0.5326263158000001,1.0690474611333192,1.8538302855147384,0.01,-0.5469424502790411
