event,layer,forward_xn3,abs_xn1_mm,abs_xn2_mm,cur_ds_before,trial_ds,trial_dw,ds_ratio,dw_ratio,result
13,806,90.2329614705122,0.09943925347701373,0.1130313935533481,8.60740108331898e-07,0.03494675119674994,0.5031284837248174,40600.81650485214,0.9383766637272216,3x_ds
13,806,90.23302468799722,0.09944334940557005,0.03696857511462196,8.60740108331898e-07,0.0350469765059035,0.5017103289078155,40717.25735405085,0.9357316864920333,3x_ds
13,804,51.470380388151845,0.096887734597362,1.0200762058976722,8.60740108331898e-07,0.02777961101014878,0.617876193620217,32274.098466243508,1.1523907310382606,3x_ds
13,804,51.47018738823641,0.09673230892304896,1.0297830258068195,8.60740108331898e-07,0.027645173513174314,0.6198849017551441,32117.91020956403,1.1561371395582076,3x_ds
13,802,33.92060804107427,0.09907352249172727,0.7124145990564811,8.60740108331898e-07,0.03127978387647451,0.5614097443403404,36340.56734859757,1.0470760847763454,3x_ds
13,802,33.92112305463781,0.09889073066650353,0.6874818801301951,8.60740108331898e-07,0.03144100065096525,0.557500558612577,36527.86752542235,1.0397851267412304,3x_ds
14,1304,378.34783288569855,1.669095899275669e-06,0.6620471685485939,,1.7443110544073308e-06,0.37300449827032917,0.8395889875174217,1.543433398513942,accepted
14,1304,378.34591577507655,1.3412066752021177e-05,1.3636327879896584,,3.4120652520761877e-06,0.6636350954861181,1.956110547746035,1.779161105465165,accepted
14,1302,304.92195796625435,4.3148099755121957e-07,0.43901442435559357,,2.653985228215999e-06,0.6299984535666022,0.7778237026976818,0.9493145523069771,accepted
14,1302,304.92227636402407,2.5463194894865294e-07,0.10867747615828927,,2.424521845622066e-06,0.5846160108726555,0.9135400679120668,0.9279641998531525,accepted
14,808,124.90597842140802,0.09995394705578198,0.310747162858494,2.424521845622066e-06,0.034463871373458334,0.5577111356248189,14214.708535495109,0.9539785521650772,3x_ds
14,808,124.90635879338048,0.09996109072710757,0.03925251133108165,2.424521845622066e-06,0.03513911368835671,0.5470330897979432,14493.21388949621,0.935713493343071,3x_ds
14,806,90.23285190777897,0.0994387575417653,0.18041209030933572,2.424521845622066e-06,0.034821557588625686,0.5505596205441465,14362.237094915277,0.9417457105260032,3x_ds
14,806,90.2330301441569,0.09943501519713378,0.019587787676048265,2.424521845622066e-06,0.035053121727257254,0.546901984410265,14457.746293584574,0.9354892343675385,3x_ds
14,804,51.46899805949606,0.09676295111477384,1.0876008840023794,2.424521845622066e-06,0.027955691672845312,0.6686005146021519,11530.39380664877,1.1436575498576114,3x_ds
14,804,51.471493860397736,0.09685840611525376,0.9622568410791579,2.424521845622066e-06,0.029046158644121824,0.6441342876328737,11980.159591702659,1.1018074696096254,3x_ds
14,802,33.92124741812013,0.09904211076439809,0.6812960142063037,2.424521845622066e-06,0.03202599632260134,0.5976849463871026,13209.200973144603,1.0223547341697659,3x_ds
14,802,33.920478008255174,0.09892027802364703,0.7186003549068932,2.424521845622066e-06,0.0316977423218905,0.6031316031216541,13073.811802985727,1.0316713738670285,3x_ds
15,1304,378.34617747034576,1.5881154937113438e-06,1.2880922317375967,,2.1931026651787464e-06,0.9629180096635864,0.6623446918811398,1.108094920751943,accepted
15,1304,378.34723278839937,1.4842877607635839e-06,0.9341268757059266,,2.834453859145733e-06,0.9466815544067457,1.2924401142500612,0.983138278551345,accepted
15,1302,304.92022585577666,2.5426414131136893e-07,1.100889579485847,,9.462565545912295e-07,0.966842493315417,0.33384087433210813,1.0212964315347894,accepted
15,1302,304.9220759315801,4.2529155677774075e-06,0.3602798981038036,9.462565545912295e-07,3.1127837409063117e-06,0.9047547632839877,3.2895769395763854,0.9357829941684471,3x_ds
15,808,124.90634185118165,0.09996499850395653,0.07597601473554769,9.462565545912295e-07,0.03754555387007094,0.8955782067453801,39677.98551872661,0.926291731008157,3x_ds
15,808,124.9061640628274,0.09996209914388716,0.22402385760051138,9.462565545912295e-07,0.03739827765207,0.89907897280854,39522.34462272821,0.9299125545521816,3x_ds
15,806,90.23302016801316,0.09943745180911334,0.046728493533792874,9.462565545912295e-07,0.03746264564834686,0.8952956881517025,39590.36845407135,0.9259995235435172,3x_ds
15,806,90.23290209468288,0.09943560935831341,0.15327142904535268,9.462565545912295e-07,0.037391324024622793,0.8969867965072066,39514.996058099015,0.9277486278363014,3x_ds
15,804,51.47095916673914,0.09683638608304279,0.9904469547641301,9.462565545912295e-07,0.033734676674871115,0.9702094154015455,35650.66631368705,1.0034823894371696,3x_ds
15,804,51.46958596352025,0.09678489275297886,1.059411831316415,9.462565545912295e-07,0.03336104833751773,0.9805536707396422,35255.817437300895,1.014181397196567,3x_ds
15,802,33.92032525515506,0.09901122583999292,0.7257626069500976,9.462565545912295e-07,0.035763782976807955,0.936240685990965,37795.01743293862,0.9683487149809532,3x_ds
15,802,33.92139078403876,0.0989505105050297,0.6741335720763743,9.462565545912295e-07,0.03595437002647077,0.93070675891226,37996.429036100664,0.9626250039142948,3x_ds
