trial,event,mode,found,delta_s,delta_w,accepted_hits,coverage_all8,coverage_7double
1,9,pixel_only,True,0.07186824625441596,0.4940554043780464,16,True,True
1,9,rphi_only,True,0.07185976485153524,0.48580329196424177,16,True,True
1,9,z_only,False,0.27148374190155106,0.7536928478859679,13,False,False
1,9,full,False,0.2783047426545035,0.7534580157348618,13,False,False
1,10,pixel_only,True,0.07189870413528625,0.5723884826084998,16,True,True
1,10,rphi_only,True,0.07189891615424757,0.5776265187284931,16,True,True
1,10,z_only,False,0.2664136657590469,0.6362843494736159,11,False,False
1,10,full,False,0.27101289381179783,0.6368334208040023,11,False,False
1,11,pixel_only,True,0.07190136386372802,0.6158116768037407,16,True,True
1,11,rphi_only,True,0.07190181124098062,0.6216685078771325,16,True,True
1,11,z_only,False,,,0,False,False
1,11,full,False,,,0,False,False
1,12,pixel_only,True,0.07187914155022351,0.4548116223197397,16,True,True
1,12,rphi_only,True,0.07188061128841731,0.4535078354009254,16,True,True
1,12,z_only,False,0.3048410228356385,0.9775968684165884,13,False,False
1,12,full,False,0.3231696625131942,0.9383324501554664,14,False,True
1,13,pixel_only,True,0.07190138469950684,0.6515339395912753,16,True,True
1,13,rphi_only,True,0.0719009761598558,0.6489560956212866,16,True,True
1,13,z_only,False,,,0,False,False
1,13,full,False,,,0,False,False
1,14,pixel_only,True,0.07190034314077187,0.6116871028039714,16,True,True
1,14,rphi_only,True,0.07189900735154307,0.6073828562677392,16,True,True
1,14,z_only,False,,,0,False,False
1,14,full,False,,,0,False,False
1,15,pixel_only,True,0.07188355809554992,0.5239861462132219,16,True,True
1,15,rphi_only,True,0.07188386550005872,0.5087523981204066,16,True,True
1,15,z_only,False,0.27895366246182224,0.6132753799990527,11,False,False
1,15,full,False,0.2782352945782609,0.6122182911295507,11,False,False
2,0,pixel_only,True,0.07190465607054643,0.6252904166364244,16,True,True
2,0,rphi_only,True,0.07190421124021831,0.6127031930148832,16,True,True
2,0,z_only,False,,,0,False,False
2,0,full,False,,,0,False,False
2,1,pixel_only,True,0.07189199908424007,0.5098111679898344,16,True,True
2,1,rphi_only,True,0.07188983055303218,0.509467747077692,16,True,True
2,1,z_only,False,0.3162915845042271,0.7065581961942495,12,False,False
2,1,full,False,0.3156455058467513,0.7066037566721687,12,False,False
2,2,pixel_only,True,0.07189871283523565,0.6628253663910119,16,True,True
2,2,rphi_only,True,0.07189782343159738,0.6805095075874743,16,True,True
2,2,z_only,False,,,0,False,False
2,2,full,False,,,0,False,False
2,3,pixel_only,True,0.07190185530537212,0.41995809945659174,16,True,True
2,3,rphi_only,True,0.07190175455345077,0.418238824891559,16,True,True
2,3,z_only,False,0.25031997893002084,0.6129863811651532,13,False,False
2,3,full,False,0.24879010177242422,0.6126786005933188,13,False,False
2,4,pixel_only,True,0.07189613461923168,0.7342546300395721,16,True,True
2,4,rphi_only,True,0.07189619599296398,0.7343423968075656,16,True,True
2,4,z_only,False,,,0,False,False
2,4,full,False,,,0,False,False
2,5,pixel_only,True,0.07189920074648912,0.6172303001901993,16,True,True
2,5,rphi_only,True,0.0719000206836828,0.6168502873681043,16,True,True
2,5,z_only,False,0.28227811598066804,0.4541558566333718,10,False,False
2,5,full,False,0.2625727468074967,0.5864378692092127,13,True,False
2,6,pixel_only,True,0.07188297097242989,0.6631143725437443,16,True,True
2,6,rphi_only,True,0.07188085599319817,0.6523226417718619,16,True,True
2,6,z_only,False,0.2748055637195164,1.0672667719635722,13,False,False
2,6,full,False,0.26704356077554436,1.0613892634192514,13,False,False
2,7,pixel_only,True,0.07184813686188439,0.6333262839849378,16,True,True
2,7,rphi_only,True,0.07185323254834705,0.6433604756328827,16,True,True
2,7,z_only,False,0.29391467317669756,0.7130354401185324,11,False,False
2,7,full,False,0.29450817485970665,0.7234030375497192,11,False,False
2,8,pixel_only,True,0.07189545667554867,0.5336925313900979,16,True,True
2,8,rphi_only,True,0.07189285147991711,0.5359396408512961,16,True,True
2,8,z_only,False,0.2880859270799282,0.5196811101877676,11,False,False
2,8,full,False,0.28678415906643734,0.5191963271812128,11,False,False
2,9,pixel_only,True,0.07186824625441596,0.4940554043780464,16,True,True
2,9,rphi_only,True,0.07187377165864525,0.49432140654701484,16,True,True
2,9,z_only,False,0.30434524952401426,0.9530093807719372,13,False,False
2,9,full,False,0.3086805773789853,0.9528601386692898,13,False,False
2,10,pixel_only,True,0.07189870413528625,0.5723884826084998,16,True,True
2,10,rphi_only,True,0.07189859258625558,0.5717799684992028,16,True,True
2,10,z_only,False,0.27675902746572106,0.649475498266952,11,False,False
2,10,full,False,0.2666209973354194,0.6499954892749412,11,False,False
2,11,pixel_only,True,0.07190136386372802,0.6158116768037407,16,True,True
2,11,rphi_only,True,0.07190004156574041,0.6150378598659659,16,True,True
2,11,z_only,False,,,0,False,False
2,11,full,False,,,0,False,False
2,12,pixel_only,True,0.07187914155022351,0.4548116223197397,16,True,True
2,12,rphi_only,True,0.07188299842411232,0.45603443731455223,16,True,True
2,12,z_only,False,0.2675127098256188,0.6144369198369182,13,False,False
2,12,full,False,0.2662614731430213,0.6163595967173391,13,False,False
2,13,pixel_only,True,0.07190138469950684,0.6515339395912753,16,True,True
2,13,rphi_only,True,0.07190214863367747,0.6449380047971642,16,True,True
2,13,z_only,False,0.23685970122923855,0.7336461525555737,13,False,False
2,13,full,False,0.24188640199238218,0.7277042713759798,13,False,False
2,14,pixel_only,True,0.07190034314077187,0.6116871028039714,16,True,True
2,14,rphi_only,True,0.07190146377248337,0.5988344385049938,16,True,True
2,14,z_only,False,0.25087040604329913,0.9098852364385348,12,False,False
2,14,full,False,0.25622097376610636,0.9057586958775258,12,False,False
2,15,pixel_only,True,0.07188355809554992,0.5239861462132219,16,True,True
2,15,rphi_only,True,0.07187826084950788,0.5305223599869396,16,True,True
2,15,z_only,False,0.24101024386143544,0.9673917139803145,13,False,False
2,15,full,False,0.23748564909795905,0.9724674972574694,13,False,False
3,0,pixel_only,True,0.07190465607054643,0.6252904166364244,16,True,True
3,0,rphi_only,True,0.07190455509174985,0.6174965831818869,16,True,True
3,0,z_only,False,0.23875584230888233,0.6411850031534241,12,False,False
3,0,full,False,0.23799773536265306,0.6358751505101409,12,False,False
3,1,pixel_only,True,0.07189199908424007,0.5098111679898344,16,True,True
3,1,rphi_only,True,0.07189442599148414,0.5110978070065609,16,True,True
3,1,z_only,False,0.31494465753381556,0.4929070697645806,12,False,False
3,1,full,False,0.31591316586559276,0.49215502450765425,12,False,False
3,2,pixel_only,True,0.07189871283523565,0.6628253663910119,16,True,True
3,2,rphi_only,True,0.07189861795375735,0.6547543404584942,16,True,True
3,2,z_only,False,0.28026272081156817,0.8084176487134439,13,False,False
3,2,full,False,0.28375821198314305,0.8008555862756517,13,False,False
3,3,pixel_only,True,0.07190185530537212,0.41995809945659174,16,True,True
3,3,rphi_only,True,0.07190183207472411,0.41485070793729095,16,True,True
3,3,z_only,False,0.2713747286409887,1.0501058654262887,14,False,True
3,3,full,False,0.2651228802069059,1.04936055373452,14,False,True
3,4,pixel_only,True,0.07189613461923168,0.7342546300395721,16,True,True
3,4,rphi_only,True,0.0718963742399165,0.7422780850579394,16,True,True
3,4,z_only,False,,,0,False,False
3,4,full,False,,,0,False,False
3,5,pixel_only,True,0.07189920074648912,0.6172303001901993,16,True,True
3,5,rphi_only,True,0.07189991529921277,0.6253501813443256,16,True,True
3,5,z_only,False,0.3988019110961903,0.4998353085579347,11,False,False
3,5,full,False,,,0,False,False
3,6,pixel_only,True,0.07188297097242989,0.6631143725437443,16,True,True
3,6,rphi_only,True,0.0718828613515543,0.6657384682292862,16,True,True
3,6,z_only,False,,,0,False,False
3,6,full,False,,,0,False,False
3,7,pixel_only,True,0.07184813686188439,0.6333262839849378,16,True,True
3,7,rphi_only,True,0.07184131475342313,0.6306195075304786,16,True,True
3,7,z_only,False,,,0,False,False
3,7,full,False,0.3932376434786432,1.1836326367668193,10,False,False
3,8,pixel_only,True,0.07189545667554867,0.5336925313900979,16,True,True
3,8,rphi_only,True,0.0719000822866534,0.5474596641465176,16,True,True
3,8,z_only,False,0.3082634998148678,0.7000510629845736,12,False,False
3,8,full,False,0.28605031837344513,0.7145655676881394,11,False,False
3,9,pixel_only,True,0.07186824625441596,0.4940554043780464,16,True,True
3,9,rphi_only,True,0.07186908287435068,0.5058978314583474,16,True,True
3,9,z_only,False,0.3032738113167798,0.78120109325852,13,False,False
3,9,full,False,0.3105535583413432,0.7811471615822714,13,False,False
3,10,pixel_only,True,0.07189870413528625,0.5723884826084998,16,True,True
3,10,rphi_only,True,0.0718953678886456,0.5770238145002868,16,True,True
3,10,z_only,False,0.27267009444840945,0.6557430522260829,11,False,False
3,10,full,False,0.27120134154706776,0.6575779358459762,11,False,False
3,11,pixel_only,True,0.07190136386372802,0.6158116768037407,16,True,True
3,11,rphi_only,True,0.07189971734440233,0.6083250762411617,16,True,True
3,11,z_only,False,0.32456568374250183,0.5822796431962018,11,False,False
3,11,full,False,0.32732607422624194,0.5710306369930088,11,False,False
3,12,pixel_only,True,0.07187914155022351,0.4548116223197397,16,True,True
3,12,rphi_only,True,0.07187862492682895,0.4502084280303875,16,True,True
3,12,z_only,False,0.2883683875613868,0.4992356015932851,12,False,False
3,12,full,False,0.3060586437327798,0.4937847505906245,13,False,False
3,13,pixel_only,True,0.07190138469950684,0.6515339395912753,16,True,True
3,13,rphi_only,True,0.07190093552822029,0.6479532088226334,16,True,True
3,13,z_only,False,,,0,False,False
3,13,full,False,,,0,False,False
3,14,pixel_only,True,0.07190034314077187,0.6116871028039714,16,True,True
3,14,rphi_only,True,0.07190048870016749,0.6153254979429666,16,True,True
3,14,z_only,False,0.3539507471166989,0.799559574410033,11,False,False
3,14,full,False,0.34540300929930384,0.805170216352592,11,False,False
3,15,pixel_only,True,0.07188355809554992,0.5239861462132219,16,True,True
3,15,rphi_only,True,0.07188227895588441,0.5211348091963247,16,True,True
3,15,z_only,False,0.2765219809986262,0.9769391085153741,12,False,False
3,15,full,False,0.2801270746808295,0.9763018937703684,12,False,False
4,0,pixel_only,True,0.07190465607054643,0.6252904166364244,16,True,True
