layer_id,trajectory_step,t,x,y,z,r,phi,particle,charge,event
8,93146,0.42484067109635515,-198.05941090057516,-474.30841206299215,102.8078154106385,514.0,-1.966361297289036,-1,-1,11
1,6012,0.5033961946561322,0.6968730145086385,-33.242696461052155,6.649072826278404,33.25,-1.5498362052025945,1,1,12
2,9132,0.007736047088624909,-1.02867433661904,-50.48952197346674,10.098712925680934,50.5,-1.5911675245688939,1,1,12
3,16007,0.1510967830790538,-0.08388101184911345,-88.4999602484422,17.70140844678317,88.5,-1.5717441349802985,1,1,12
4,22158,0.7218763259264586,-0.16728316882806193,-122.49988578093217,24.50193801667673,122.50000000000001,-1.5721619041077106,1,1,12
5,54190,0.6982225028724266,0.13831645564606238,-298.9999680076205,59.80478631494306,299.0,-1.5703337299367721,1,1,12
6,67196,0.5402896226621227,1.17375520945989,-370.99814325506844,74.20557372114078,371.0,-1.567632560844593,1,1,12
7,80263,0.22201071990647095,-0.7782272087235272,-442.9993164356031,88.6069545530879,443.0,-1.5725530482599102,1,1,12
8,93288,0.11821194159740643,-0.17446055671858998,-513.9999703925226,102.80821703993031,514.0,-1.5711357442269362,1,1,12
1,6012,0.5033961946561322,-0.6968730145086385,-33.242696461052155,6.649072826278404,33.25,-1.5917564483871987,-1,-1,12
2,9132,0.007736047088624909,1.02867433661904,-50.48952197346674,10.098712925680934,50.5,-1.5504251290208995,-1,-1,12
3,16007,0.15109678416013472,0.08388100558811488,-88.49996024844815,17.701408446784356,88.5,-1.5698485186802404,-1,-1,12
4,22158,0.7218763729226539,0.16728298004204947,-122.49988578118997,24.501938016728268,122.5,-1.5694307510231944,-1,-1,12
5,54221,0.8047439680623206,-1.6548632891675832,-298.9954204122434,59.80387441220952,299.0,-1.5763310148819851,-1,-1,12
6,67251,0.590932708145262,0.43814868472737317,-370.99974127447865,74.20588697559886,371.00000000000006,-1.5696153327609923,-1,-1,12
7,80326,0.10935022682019152,-0.4954694683522493,-442.99972292317057,88.60703567762187,442.99999999999994,-1.5719147682658905,-1,-1,12
8,93233,0.5741145365144109,-0.7555233272566788,-513.9994447317058,102.8081197633411,513.9999999999999,-1.572266217065943,-1,-1,12
1,6012,0.5034199291095788,13.365256660233783,-30.44556477397121,6.649072852523616,33.25,-1.1571370984564275,1,1,13
2,9132,0.008127018020484577,18.37112882047701,-47.039893982251265,10.098713359688736,50.5,-1.1984685190093711,1,1,13
3,16007,0.15105057436169841,33.78997614957523,-81.79540030962093,17.701408396016756,88.5,-1.1790450099106629,1,1,13
4,22158,0.7219237816901383,46.72412451235156,-113.23915483857282,24.501938068722673,122.5,-1.1794628466657302,1,1,13
5,54071,0.08843457991059556,113.52919345213091,-276.6082468656866,59.80447942742849,299.0,-1.1813283382035789,1,1,13
6,67104,0.41380377416420644,142.24068083267235,-342.649367015697,74.20592006680891,371.0,-1.177323612015001,1,1,13
7,80166,0.07794032192767483,169.38131901017672,-409.33967407322336,88.60708980933818,443.0,-1.1784574655425204,1,1,13
8,93119,0.4012029200994621,197.455234937601,-474.56024927898966,102.8081019301384,514.0,-1.1765048220730794,1,1,13
1,6012,0.5033147739197451,12.077604956311733,-30.978927652829984,6.649072736244545,33.25,-1.1990572863632474,-1,-1,13
2,9132,0.008023694525068239,20.271877368321782,-46.25257817639708,10.09871324499171,50.5,-1.1577259903346295,-1,-1,13
3,16007,0.15117189524279573,33.94496822918877,-81.73120048010652,17.701408529303855,88.5,-1.1771493913085145,-1,-1,13
4,22158,0.7215411690619067,47.03320731458695,-113.11112858469357,24.50193764910166,122.5,-1.1767318351957643,-1,-1,13
5,54131,0.5010257957637744,114.21276876357727,-276.3266969573473,59.804774033953265,299.0,-1.178855805147623,-1,-1,13
6,67172,0.6599412844916535,142.08058290131214,-342.71578306582757,74.205940850887,371.0,-1.1777908021790449,-1,-1,13
7,80095,0.9970422439894159,169.41651244465368,-409.3251095536292,88.60708957077284,443.00000000000006,-1.178371487899023,-1,-1,13
8,93185,0.7693255242171748,197.2288353449733,-474.65438637862115,102.80816436329339,514.0,-1.1769818471416564,-1,-1,13
1,6012,0.5033403995636966,23.99889826001159,-23.013373987870896,6.649072764581007,33.25,-0.7644381055380632,1,1,14
2,9132,0.007914066557092163,34.974097718252736,-36.428868892598196,10.098713123296234,50.5,-0.8057694448687195,1,1,14
3,16007,0.15038653412048894,62.51963906578949,-62.63820504359467,17.701407666480357,88.5,-0.7863454946908275,1,1,14
4,22158,0.7220552368776323,86.5022029484235,-86.73879688507186,24.501938212892924,122.5,-0.7867638550627251,1,1,14
5,54031,0.35188949502484257,211.91882935600353,-210.92986930347504,59.8046251024029,299.0,-0.7830593640764026,1,1,14
6,67219,0.8448593465294468,262.26866296301097,-262.40455108018716,74.20593612210428,371.0,-0.7856571591123059,1,1,14
7,80159,0.3579119554174614,313.7189476634542,-312.7769522789921,88.60699968467719,443.0,-0.7838945706769476,1,1,14
8,93083,0.6236260432397641,364.2113543438252,-362.69283059778917,102.80801037271537,514.0,-0.7833091376791591,1,1,14
