trial,event,mode,sigma_z_mm,direct_delta_s,direct_delta_w,found,delta_s,delta_w,accepted_hits,coverage_all8,coverage_7double
0,12,z_sigma,0.58,0.2336964693215664,0.787542256626798,False,0.15962147024556358,0.7931020747918947,15,True,True
0,12,z_sigma,1.16,0.45099417760974136,0.7981989912241056,False,0.2752580455310048,0.8003830179695902,7,False,False
0,13,z_sigma,0.0,0.05176559446733529,0.7929946613030388,True,0.05176559446733529,0.7929946613030388,16,True,True
0,13,z_sigma,0.1,0.07364020526844264,0.7931636229731931,True,0.07364020526844264,0.7931636229731931,16,True,True
0,13,z_sigma,0.25,0.13973217666518145,0.7939487659746206,False,0.1397321766652705,0.793948765974635,16,True,True
0,13,z_sigma,0.5,0.2630571980577989,0.7969596389258079,False,0.2630571980578521,0.7969596389258081,16,True,True
0,13,z_sigma,0.58,0.30294142769324467,0.7985135285874554,False,,,0,False,False
0,13,z_sigma,1.16,0.5750874074145003,0.8311865945909661,False,,,0,False,False
0,14,z_sigma,0.0,0.05173973081117219,0.6287241806253988,True,0.051739730811837296,0.6287241806427255,16,True,True
0,14,z_sigma,0.1,0.09235202984511974,0.6289399002043224,True,0.09235202984515645,0.6289399002159025,16,True,True
0,14,z_sigma,0.25,0.19924702543200412,0.6304264876566253,False,0.1441215510983317,0.6596906192183819,13,False,False
0,14,z_sigma,0.5,0.3842558411300626,0.6388884726280504,False,0.2144190937058972,0.550208552841286,10,False,False
0,14,z_sigma,0.58,0.44030664612072007,0.6455541959784374,False,0.218308953413839,0.6263735648826451,10,False,False
0,14,z_sigma,1.16,0.599840559674124,0.9442041925097571,False,0.22636641836278312,1.2065157824809014,10,False,False
0,15,z_sigma,0.0,0.05177606774741734,0.6461309364178907,True,0.05177606774775461,0.6461309364136757,16,True,True
0,15,z_sigma,0.1,0.07071874572749876,0.6462853951620258,True,0.07071874572766497,0.6462853951619875,16,True,True
0,15,z_sigma,0.25,0.12845963479720285,0.6471731715357926,False,0.12845963479707095,0.6471731715329989,16,True,True
0,15,z_sigma,0.5,0.2376914655654997,0.6508223396093136,False,0.24506998665441657,0.562082347367946,14,False,True
0,15,z_sigma,0.58,0.27295367716215707,0.6527794378598087,False,0.2395425566914335,0.461667831888796,12,False,False
0,15,z_sigma,1.16,0.5010467349157421,0.6993911960466113,False,0.2810941308598638,0.7402933023948065,11,False,False
