layer_id,trajectory_step,t,x,y,z,r,phi,particle,charge,event
3,3831,0.2255383950272043,-34.552271402801814,81.47631889639544,3.5399317284888876,88.5,1.9718853258946245,-1,-1,5
4,5313,0.779242395652395,-47.385544239025904,112.96397743161897,4.900029280466424,122.5,1.967977805888879,-1,-1,5
5,13733,0.9875774519285787,-113.32564900470355,276.69170077482033,11.960097732214736,298.99999999999994,1.9595285682056358,-1,-1,5
6,19016,0.902625843874354,-143.36453850212268,342.18066733828397,14.840115998139295,370.99999999999994,1.9675511892732778,-1,-1,5
7,23759,0.8516272848299868,-168.91702407925584,409.5314871608874,17.72026405113328,443.0,1.962001200423464,-1,-1,5
8,27953,0.1145618067071357,-195.73327491224404,475.27306371403785,20.56028754953151,514.0,1.9614620203026378,-1,-1,5
1,1419,0.4802902448500097,-21.83604856647566,25.074877527168827,1.3268623628314067,33.25,2.2872617787165126,1,1,6
2,2212,0.16514645558266453,-35.3010637520662,36.112115667356825,2.0199024584785117,50.50000000000001,2.344837804307526,1,1,6
3,3830,0.28480978073644214,-62.253287298840014,62.90292696280583,3.5400086986750634,88.5,2.3510039063004013,1,1,6
4,5419,0.14248429401228246,-86.3867724417684,86.85375954496226,4.900060653145968,122.5,2.35349889715323,1,1,6
5,15263,0.2694044600925551,-209.0449006298584,213.7784589724901,11.959441848508622,299.0,2.3449998376345187,1,1,6
6,19686,0.15094182993556865,-263.2571535167201,261.41283656751455,14.840146019963552,371.0,2.3597096699960836,1,1,6
7,23772,0.6586505799513451,-313.28696607145696,313.2096372874592,17.720283306529932,443.0,2.356317920683732,1,1,6
8,27244,0.9547938090425918,-363.2791125211797,363.62657549445436,20.56032570283851,514.0,2.35571648740252,1,1,6
1,1419,0.4802902448500097,-25.074877527168827,21.83604856647566,1.3268623628314067,33.25,2.425127201668177,-1,-1,6
2,2212,0.16514645558266453,-36.112115667356825,35.3010637520662,2.0199024584785117,50.50000000000001,2.3675511760771637,-1,-1,6
3,3829,0.5634650774215226,-62.72316545338392,62.43440169896262,3.540046949984437,88.5,2.358501687820204,-1,-1,6
4,5400,0.010677865111488286,-85.56316325568864,87.66524450248443,4.899717739350293,122.50000000000001,2.3440603483119196,-1,-1,6
5,15231,0.8965676774462852,-208.92057995533077,213.89995622049162,11.95936181316765,299.0,2.3444184630941654,-1,-1,6
6,19709,0.9014458760613956,-262.88340247039935,261.7886871230039,14.840205121001462,371.0,2.358280962449098,-1,-1,6
7,23755,0.31924697286031395,-313.52067564722114,312.97569544887983,17.720276845892588,443.0,2.3570643756155047,-1,-1,6
8,27227,0.5958665559594042,-363.4339355994288,363.47183447237035,20.560328573869125,514.0,2.3561423529354024,-1,-1,6
1,1419,0.4802824439073708,-29.7696193585892,14.809870466844444,1.3268623555527286,33.25,2.6799609157073236,1,1,7
2,2212,0.1652591774679997,-46.433451984729615,19.854081111494676,2.019902535770988,50.5,2.737537557644478,1,1,7
3,3808,0.041944147990210345,-81.98662082240577,33.32332525608844,3.5399785090930442,88.5,2.7555397598597295,1,1,7
4,5302,0.7936805329309674,-113.56271098330895,45.93213117330223,4.89990744396632,122.5,2.7572431558629504,1,1,7
5,13835,0.6800553981907852,-276.2266767922431,114.45445831558357,11.960191334350856,299.0,2.748777322202593,1,1,7
6,18093,0.5441565598441374,-342.93818314115316,141.54293533710853,14.840225157425566,371.0,2.750155405336384,1,1,7
7,24420,0.7923284005075711,-408.7578025523848,170.78073325918706,17.720201222782503,443.0,2.7458326526222234,1,1,7
8,29133,0.7296792902615579,-475.3868776317222,195.45668721116184,20.560259612436564,514.0,2.7515088457411583,1,1,7
